person_id,candidate,election_cycle,issue,stance_code,position_summary,evidence_date,temporal_status,confidence,source_url,bill_id,bill_number,sponsorship_role,human_issue_code,policy_direction_of_yea,ideological_valence,evidence_type,review_status
ALPERSON-CRAIG-FORD,Craig Ford,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HJR308/2010,97191,HJR308,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HR309/2010,97628,HR309,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,ethics_government,sponsorship_support,Co-sponsored searchable online disclosure of campaign money.,2010-12-08,pre_election,high,https://legiscan.com/AL/bill/HB7/2010/X1,416076,HB7,joint_sponsor,ethics_government,Require the Secretary of State to maintain a publicly searchable online database of campaign-contribution and expenditure filings by candidate name.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,ethics_government,sponsorship_support,Sponsored a limit on candidate self-financing through personal loans in statewide races.,2010-12-09,pre_election,high,https://legiscan.com/AL/bill/HB12/2010/X1,416049,HB12,joint_sponsor,ethics_government,"Cap at $250,000 per election cycle the amount a candidate for statewide office may lend to the candidate's own campaign.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,ethics_government,sponsorship_support,Co-sponsored written-contract and expiration requirements for state economic-development incentive commitments.,2011-03-09,pre_election,high,https://legiscan.com/AL/bill/HB212/2011,297637,HB212,joint_sponsor,ethics_government,"Require state economic-development commitments to companies to be formalized in mutually acceptable written contracts within five years, and void older uncontracted commitments after a transition period.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,business_economic_development,sponsorship_support,Co-sponsored a performance-conditioned small-business tax credit for net job creation above a wage floor.,2011-03-10,pre_election,high,https://legiscan.com/AL/bill/HB230/2011,298318,HB230,joint_sponsor,business_economic_development,"Provide small businesses with a nonrefundable $1,000 income or financial-institution excise-tax credit for each qualifying net new Alabama job paying more than $10 per hour after twelve months of continuous employment.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,business_economic_development,sponsorship_support,Sponsored using offshore energy capital receipts for geographically distributed job-creation and job-retention investments.,2011-03-10,pre_election,high,https://legiscan.com/AL/bill/HB246/2011,298412,HB246,joint_sponsor,business_economic_development,"Submit to voters a five-year dedication of offshore oil-and-gas capital payments, after debt service, to equally apportioned congressional-district job creation and retention projects selected by the governor and Alabama Development Office.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_employee_benefits,sponsorship_support,Sponsored restoring a structured deferred-retirement benefit for eligible teachers and state employees.,2011-04-12,pre_election,high,https://legiscan.com/AL/bill/HB503/2011,299699,HB503,joint_sponsor,public_employee_benefits,Create a new optional Deferred Retirement Option Plan allowing eligible long-service teachers and state employees below an income ceiling to keep working while retirement benefits accrue in a time-limited account.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_education,sponsorship_support,Sponsored restoring promised prepaid-college benefits while limiting tuition growth and investment risk.,2012-02-07,pre_election,high,https://legiscan.com/AL/bill/HB181/2012,390957,HB181,joint_sponsor,public_education,"Restore the state's commitment to full PACT prepaid-tuition benefits, tie payments to current tuition and mandatory fees, extend tuition-growth limits across Alabama institutions, constrain investment risk, and permit the program to reopen.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,ethics_government,sponsorship_support,"Sponsored loosening financial-disclosure and gift restrictions for public employees earning less than $75,000.",2012-02-07,pre_election,high,https://legiscan.com/AL/bill/HB210/2012,391077,HB210,joint_sponsor,ethics_government,"Raise from $50,000 to $75,000 the salary threshold below which public employees need not file economic-interest statements, and allow employees below that threshold to receive things of value otherwise barred by the ethics law.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,guns,sponsorship_support,Sponsored overriding many employer and property rules against lawful firearm storage in private vehicles.,2012-03-01,pre_election,high,https://legiscan.com/AL/bill/HB471/2012,409697,HB471,joint_sponsor,guns,"Prohibit most employers and property holders from banning lawful firearms or ammunition stored in private vehicles, create civil remedies and employee reinstatement rights, and grant limited liability protection.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,guns,sponsorship_support,Sponsored overriding many employer and property rules against lawful firearm storage in private vehicles.,2013-02-05,pre_election,high,https://legiscan.com/AL/bill/HB12/2013,437075,HB12,primary_sponsor,guns,"Prohibit most employers and property holders from banning lawful firearms or ammunition stored in private vehicles, create civil remedies and employee reinstatement rights, and grant limited liability protection.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_education,sponsorship_support,Sponsored requiring state colleges and PACT resources to fulfill prepaid-college tuition promises despite a projected funding shortfall.,2013-02-06,pre_election,high,https://legiscan.com/AL/bill/HB171/2013,489245,HB171,primary_sponsor,public_education,Transfer PACT assets and future appropriations among higher-education institutions and require Alabama public colleges to honor the full tuition-and-fee terms promised in remaining prepaid-tuition contracts.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,gambling,sponsorship_support,Sponsored an education lottery paired with a continued casino ban.,2013-02-06,pre_election,high,https://legiscan.com/AL/bill/HB172/2013,489233,HB172,primary_sponsor,gambling,"Submit to voters a state-run education lottery funding classroom supplies, school resource officers, and scholarships without supplanting existing education revenue, while continuing to prohibit casinos.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_employee_benefits,sponsorship_support,Sponsored substantial multi-year raises for public-school employees and pension cost-of-living adjustments for education retirees.,2013-02-06,pre_election,high,https://legiscan.com/AL/bill/HB173/2013,489225,HB173,primary_sponsor,public_employee_benefits,"Require multi-year salary increases for public-education employees and cost-of-living adjustments for Teachers' Retirement System retirees, including at least five percent in fiscal 2014 followed by 2.5 percent increases.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,criminal_justice,sponsorship_support,Sponsored statewide use of part-time retired officers as armed school resource officers.,2013-03-07,pre_election,high,https://legiscan.com/AL/bill/HB410/2013,526850,HB410,primary_sponsor,criminal_justice,Create a statewide pathway for retired law-enforcement officers to serve as part-time reserve school resource officers with firearms and use-of-force training but waivers from physical and most continuing-education requirements.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,guns,sponsorship_support,"Sponsored a comprehensive expansion of state gun-carrying, permit, preemption, reciprocity, and workplace vehicle-storage rights.",2013-03-07,pre_election,high,https://legiscan.com/AL/bill/HB430/2013,527210,HB430,primary_sponsor,guns,"Broadly expand and standardize firearm-carrying and storage rights, constrain local regulation and permit administration, protect firearms in employees' vehicles, authorize remedies for violations, and repeal the public-demonstration carry ban.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,criminal_justice,sponsorship_support,Sponsored an Etowah County pathway for retired officers to return as part-time school resource officers.,2013-04-02,pre_election,high,https://legiscan.com/AL/bill/HB513/2013,541687,HB513,primary_sponsor,criminal_justice,"Allow retired law-enforcement officers in good standing to serve part time as Etowah County school resource officers, waiving physical recertification requirements while retaining certification and full police powers.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,criminal_justice,sponsorship_support,Sponsored expanding the pool of armed school law-enforcement personnel through part-time retired officers in Etowah County.,2013-04-10,pre_election,high,https://legiscan.com/AL/bill/HB600/2013,544699,HB600,primary_sponsor,criminal_justice,"Allow retired certified law-enforcement officers in good standing to work part time as Etowah County school resource officers with full police powers, flexible pay, no added benefits, hiring preferences, and civil immunity.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_education,sponsorship_support,"Co-sponsored redirecting unused school-choice tax-credit reserves to a public-school math, science, and technology program.",2014-01-21,pre_election,high,https://legiscan.com/AL/bill/HB306/2014,600040,HB306,primary_sponsor,public_education,"Use up to $15 million in Education Trust Fund revenue left unobligated because Alabama Accountability Act tax-credit costs were below forecast for the Alabama Math, Science, and Technology Initiative.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,gambling,sponsorship_support,Co-sponsored an education lottery paired with a continued casino ban.,2014-01-21,pre_election,high,https://legiscan.com/AL/bill/HB308/2014,599986,HB308,primary_sponsor,gambling,"Submit to voters a state-run education lottery funding school resource officers and scholarships without supplanting existing education revenue, while continuing to prohibit casinos.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_education,sponsorship_support,Co-sponsored requiring state colleges and PACT resources to fulfill prepaid-college tuition promises despite a projected funding shortfall.,2014-01-21,pre_election,high,https://legiscan.com/AL/bill/HB309/2014,599966,HB309,primary_sponsor,public_education,Transfer PACT assets and future appropriations among higher-education institutions and require Alabama public colleges to honor the full tuition-and-fee terms promised in remaining prepaid-tuition contracts.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,taxes_budget,sponsorship_support,Co-sponsored a progressive tax shift that removed the state grocery tax and offset revenue by limiting a deduction concentrated among higher-income taxpayers.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB1/2010,96241,HB1,joint_sponsor,taxes_budget,Eliminate Alabama's state sales tax on most food while phasing down the federal-income-tax deduction for higher-income filers and retaining the full deduction below stated income thresholds.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,immigration,sponsorship_support,Co-sponsored sweeping property forfeiture based on unlawful immigration status.,2010-01-21,pre_election,high,https://legiscan.com/AL/bill/HB412/2010,96652,HB412,joint_sponsor,immigration,"Subject nearly all property acquired while a person is unlawfully present to civil forfeiture, leave basic necessities to local law-enforcement discretion, and immunize good-faith government action.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,criminal_justice,sponsorship_support,Co-sponsored expanding residency exclusions and penalties for people convicted of sex offenses.,2010-01-28,pre_election,high,https://legiscan.com/AL/bill/HB466/2010,96706,HB466,joint_sponsor,criminal_justice,"Prohibit adult sex offenders from residing within 2,000 feet of a public park or playground and impose criminal penalties for violations.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,criminal_justice,sponsorship_support,Co-sponsored a commission charged with reducing gaps and inequities affecting incarcerated women and girls and expanding evidence-based alternatives and reentry services.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB519/2010,96759,HB519,joint_sponsor,criminal_justice,"Create a diverse interagency commission with facility access and beneficiary input to recommend gender-responsive services, community alternatives, population reduction, reentry support, and racial and gender equity for girls and women in the justice system.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,criminal_justice,sponsorship_support,Co-sponsored expanded controlled-substance precursor monitoring and enforcement.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB528/2010,96768,HB528,joint_sponsor,criminal_justice,"Further restrict over-the-counter ephedrine and pseudoephedrine sales through real-time electronic verification, penalties, and a Drug Abuse Task Force.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,immigration,sponsorship_support,Co-sponsored mandatory employment-authorization verification backed by business-license penalties.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HB559/2010,96799,HB559,joint_sponsor,immigration,Require nearly all Alabama businesses and public employers to verify new employees' work authorization through E-Verify or another reasonable method and suspend business licenses for violations.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HJR308/2010,97191,HJR308,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HR309/2010,97628,HR309,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,business_economic_development,sponsorship_support,Co-sponsored public infrastructure and school investment tied to military-base job growth in North Alabama.,2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HB630/2010,96870,HB630,joint_sponsor,business_economic_development,Create performance-linked state payments and authorize school-construction bonds for Huntsville and North Alabama infrastructure needed to accommodate Redstone Arsenal growth from the 2005 BRAC process.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,health_social_services,sponsorship_support,Co-sponsored transparent rulemaking for distribution of public funding among family resource centers.,2010-03-09,pre_election,high,https://legiscan.com/AL/bill/HB698/2010,96938,HB698,joint_sponsor,social_services,Require the Alabama Network of Family Resource Centers to adopt allocation rules for state and federal funds and publish advance notice of proposed rules in the Alabama Administrative Monthly.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,public_employee_benefits,sponsorship_support,Co-sponsored advance written notice protecting teachers from unexpected loss of supplemental pay.,2010-03-11,pre_election,high,https://legiscan.com/AL/bill/HB712/2010,96952,HB712,joint_sponsor,public_employee_benefits,Require school boards to notify teachers by the end of the school term if loss of a supplemental position will reduce their compensation for the next year.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,public_employee_benefits,sponsorship_support,Co-sponsored recurring salary increases for state corrections employees who work inside secured facilities.,2010-03-23,pre_election,high,https://legiscan.com/AL/bill/HB747/2010,96987,HB747,joint_sponsor,public_employee_benefits,"Provide eligible Department of Corrections employees working inside correctional facilities with conditional annual 2.5 percent pay steps, up to a cumulative 10 percent, in years without General Fund proration.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,health_social_services,sponsorship_support,Co-sponsored coordinated state investigation and prevention capacity for sudden unexplained infant deaths.,2010-03-23,pre_election,high,https://legiscan.com/AL/bill/HB748/2010,96988,HB748,joint_sponsor,social_services,Create a multidisciplinary statewide team to standardize and coordinate investigation of sudden unexplained infant deaths.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,taxes_budget,sponsorship_support,Co-sponsored a progressive tax shift that removed the state grocery tax and offset revenue by limiting a deduction concentrated among higher-income taxpayers.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB1/2010,96241,HB1,joint_sponsor,taxes_budget,Eliminate Alabama's state sales tax on most food while phasing down the federal-income-tax deduction for higher-income filers and retaining the full deduction below stated income thresholds.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,taxes_budget,sponsorship_support,Co-sponsored revising the geographic distribution of TVA and alcohol-related local revenues.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB44/2010,96284,HB44,joint_sponsor,taxes_budget,Redistribute TVA in-lieu-of-tax payments among TVA-served jurisdictions and dry non-TVA communities while offsetting parts of the latter allocation with liquor-tax receipts.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,ethics_government,sponsorship_support,Sponsored a ban on PAC-to-PAC transfers intended to improve campaign-money traceability.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB85/2010,96325,HB85,joint_sponsor,ethics_government,"Prohibit political action committees from transferring contributions to other PACs, except principal campaign committees.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,ethics_government,sponsorship_support,"Co-sponsored a $1,000 cap on PAC contributions to individual candidates.",2010-01-26,pre_election,high,https://legiscan.com/AL/bill/HB414/2010,96654,HB414,joint_sponsor,ethics_government,"Limit each political action committee's contributions to a candidate to $1,000 per election cycle.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,health_social_services,sponsorship_support,Co-sponsored broader and more accessible civil protection-order safeguards for domestic-violence victims.,2010-02-02,pre_election,high,https://legiscan.com/AL/bill/HB479/2010,96719,HB479,joint_sponsor,social_services,"Broaden and modernize Alabama's civil Protection From Abuse Act to cover dating relationships and threats, expand remedies and enforcement, create a statewide registry, and coordinate custody and interstate-order procedures.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,criminal_justice,sponsorship_support,Co-sponsored expanding homicide liability to deaths occurring beyond the former year-and-a-day limit.,2010-02-02,pre_election,high,https://legiscan.com/AL/bill/HB484/2010,96724,HB484,joint_sponsor,criminal_justice,Abolish the common-law rule barring homicide prosecution when the victim dies more than a year and a day after the causal act.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,ethics_government,sponsorship_support,Co-sponsored shifting state litigation and investigative authority from the governor to the independently elected attorney general.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB523/2010,96763,HB523,joint_sponsor,ethics_government,"Give the Attorney General exclusive direction and control over state civil and criminal litigation and investigations, bar the governor from initiating or directing them, and void prior contrary actions.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,criminal_justice,sponsorship_support,Co-sponsored expanded controlled-substance precursor monitoring and enforcement.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB528/2010,96768,HB528,joint_sponsor,criminal_justice,"Further restrict over-the-counter ephedrine and pseudoephedrine sales through real-time electronic verification, penalties, and a Drug Abuse Task Force.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,environment,sponsorship_support,Co-sponsored local veto authority and public environmental review for surface-mining permits.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HB547/2010,96787,HB547,joint_sponsor,environment_energy,"Require affected county and municipal approval, findings, public notice, hearings, and information access before ADEM may issue or modify granite or limestone surface-mining permits.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HJR308/2010,97191,HJR308,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HR309/2010,97628,HR309,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,criminal_justice,sponsorship_support,Co-sponsored criminal prosecution of prenatal drug exposure using fetal-personhood language and an evidentiary presumption against the mother.,2010-02-18,pre_election,high,https://legiscan.com/AL/bill/HB601/2010,96841,HB601,joint_sponsor,criminal_justice,Define a child for chemical-endangerment prosecution to include an unborn child at any stage regardless of viability and create a rebuttable presumption from matching positive drug tests at birth.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,business_economic_development,sponsorship_support,Co-sponsored public infrastructure and school investment tied to military-base job growth in North Alabama.,2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HB630/2010,96870,HB630,joint_sponsor,business_economic_development,Create performance-linked state payments and authorize school-construction bonds for Huntsville and North Alabama infrastructure needed to accommodate Redstone Arsenal growth from the 2005 BRAC process.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,business_economic_development,sponsorship_support,"Co-sponsored seeking federal investment to renovate the Alabama Farmers Market and support agricultural commerce, neighborhood revitalization, and local jobs.",2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HJR438/2010,97237,HJR438,joint_sponsor,business_economic_development,"Urge Congress to provide $3 million for renovating the Alabama Farmers Market, including modernized agricultural facilities, neighborhood revitalization, and job creation in a low-income area.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,business_economic_development,sponsorship_support,"Co-sponsored seeking federal investment to renovate the Alabama Farmers Market and support agricultural commerce, neighborhood revitalization, and local jobs.",2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HR439/2010,97712,HR439,joint_sponsor,business_economic_development,"Urge Congress to provide $3 million for renovating the Alabama Farmers Market, including modernized agricultural facilities, neighborhood revitalization, and job creation in a low-income area.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JEFF-MCLAUGHLIN,Jeff McLaughlin,2014,rural_hunting,sponsorship_support,Co-sponsored a narrow deregulation benefiting farm-pond aquaculture while retaining permits and wild game-fish sale restrictions.,2010-03-03,pre_election,high,https://legiscan.com/AL/bill/HB667/2010,96907,HB667,joint_sponsor,rural_hunting,Allow permitted sales of farm-raised yellow perch under the same exception already available for specified hatchery and farm-pond fish.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,taxes_budget,sponsorship_support,Co-sponsored a progressive tax shift that removed the state grocery tax and offset revenue by limiting a deduction concentrated among higher-income taxpayers.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB1/2010,96241,HB1,joint_sponsor,taxes_budget,Eliminate Alabama's state sales tax on most food while phasing down the federal-income-tax deduction for higher-income filers and retaining the full deduction below stated income thresholds.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,taxes_budget,sponsorship_support,Co-sponsored revising the geographic distribution of TVA and alcohol-related local revenues.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB44/2010,96284,HB44,joint_sponsor,taxes_budget,Redistribute TVA in-lieu-of-tax payments among TVA-served jurisdictions and dry non-TVA communities while offsetting parts of the latter allocation with liquor-tax receipts.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,public_education,sponsorship_support,Co-sponsored state higher-education funding for Talladega College.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB271/2010,96511,HB271,joint_sponsor,public_education,Appropriate Education Trust Fund money to Talladega College subject to state fiscal controls.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,public_education,sponsorship_support,Co-sponsored state education funding for Tuskegee University and its agricultural research and extension work.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB272/2010,96512,HB272,joint_sponsor,public_education,"Appropriate $9,703,990 from the Education Trust Fund to Tuskegee University, including at least $1,414,586 for agricultural research and extension, subject to planning, audit, and performance-reporting requirements.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,public_education,sponsorship_support,Co-sponsored the fiscal-year 2011 public-education budget.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB274/2010,96514,HB274,joint_sponsor,public_education,"Enact Alabama's fiscal-year 2011 Education Trust Fund budget for the support, maintenance, development, debt service, and capital needs of public education and related educational programs.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,public_employee_benefits,sponsorship_support,Co-sponsored lengthening the funding period for the teachers' pension system's accrued liability.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB275/2010,96515,HB275,joint_sponsor,public_employee_benefits,Allow the Teachers' Retirement System to amortize its accrued pension liability over as many as 30 years instead of 20 years.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,health_social_services,sponsorship_support,Co-sponsored an education-finance adjustment that also protected excess human-services funds for subsidized child care.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB276/2010,96516,HB276,joint_sponsor,social_services,"Shift part of public-school bond debt service to the Education Trust Fund, reappropriate prior-year balances, cap the Department of Human Resources food-stamp-fund reversion, and dedicate excess funds to subsidized child-care slots.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,public_education,sponsorship_support,Co-sponsored diverting an earmarked education allocation from the Children First Trust Fund into the General Fund for one fiscal year.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB277/2010,96517,HB277,joint_sponsor,public_education,Transfer the State Board of Education's fiscal-year 2011 share of Children First Trust Fund receipts to the State General Fund.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,immigration,sponsorship_support,Co-sponsored sweeping property forfeiture based on unlawful immigration status.,2010-01-21,pre_election,high,https://legiscan.com/AL/bill/HB412/2010,96652,HB412,joint_sponsor,immigration,"Subject nearly all property acquired while a person is unlawfully present to civil forfeiture, leave basic necessities to local law-enforcement discretion, and immunize good-faith government action.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,criminal_justice,sponsorship_support,Co-sponsored expanded controlled-substance precursor monitoring and enforcement.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB528/2010,96768,HB528,joint_sponsor,criminal_justice,"Further restrict over-the-counter ephedrine and pseudoephedrine sales through real-time electronic verification, penalties, and a Drug Abuse Task Force.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HJR308/2010,97191,HJR308,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JOHN-JODY-LETSON,John (Jody) Letson,2014,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HR309/2010,97628,HR309,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
