canonical_candidate_id,person_id,year,chamber,district_candidate,canonical_party,canonical_name,incumbent,winner,prior_winner_i,expected_prior_officeholder,resolved_name,name_source,people_id,member_source_id,member_display_name,first_session,last_session,legislative_sessions,identity_status,identity_match_method,review_reason
AL-2010-senate-29-R-GEORGE-FLOWERS,ALPERSON-GEORGE-FLOWERS,2010,senate,29,R,GEORGE FLOWERS,0,1,False,False,GEORGE FLOWERS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,ALPERSON-GEORGE-M-MARC-KEAHEY,2006,house,65,D,GEORGE M. (MARC) KEAHEY,0,1,False,False,GEORGE M. (MARC) KEAHEY,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-18-R-GERRY-WALLACE,ALPERSON-GERRY-WALLACE,2014,house,18,R,Gerry Wallace,0,0,False,False,Gerry Wallace,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-12-D-GHEE,ALPERSON-GHEE,1994,senate,12,D,Ghee,0,1,False,False,Marshall Douglas Ghee,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-88-D-GIPSON,ALPERSON-GIPSON,1994,house,88,D,Gipson,0,1,False,False,Gipson,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-88-R-GIPSON-H-MAC,ALPERSON-GIPSON-H-MAC,2002,house,88,R,"Gipson, H. Mac",0,1,False,False,"Gipson, H. Mac",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-house-75-D-GLENN-L-ALLEN,ALPERSON-GLENN-L-ALLEN,2010,house,75,D,GLENN L. ALLEN,0,0,False,False,GLENN L. ALLEN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-9-R-GOOD,ALPERSON-GOOD,1994,senate,9,R,Good,0,0,False,False,Good,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-81-D-GRAHAM,ALPERSON-GRAHAM,1994,house,81,D,Graham,0,1,False,False,Graham,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-81-D-GRAHAM,ALPERSON-GRAHAM,1998,house,81,D,Graham,0,1,True,True,Graham,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-81-D-GRAHAM-BETTY-CAROL,ALPERSON-GRAHAM-BETTY-CAROL,2002,house,81,D,"Graham, Betty Carol",0,1,False,False,"Graham, Betty Carol",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-76-R-GRANT-TANNER,ALPERSON-GRANT-TANNER,2002,house,76,R,"Grant, Tanner",0,0,False,False,Tanner Grant,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-12-D-GRAY-PRESTON-R-JR,ALPERSON-GRAY-PRESTON-R-JR,2002,senate,12,D,"Gray, Preston R., Jr.",0,0,False,False,"Preston Randall Gray, Jr.",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-96-R-GREENE,ALPERSON-GREENE,1998,house,96,R,Greene,0,1,False,False,Jeanette A. Greene,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-2-R-GREER-LYNN,ALPERSON-GREER-LYNN,2002,house,2,R,"Greer, Lynn",0,1,False,False,Bayless Lynn Greer,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-24-R-GREESON-TODD,ALPERSON-GREESON-TODD,2002,house,24,R,"Greeson, Todd",0,1,False,False,"Greeson, Todd",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2010-senate-13-D-GREG-VARNER,ALPERSON-GREG-VARNER,2010,senate,13,D,GREG VARNER,0,0,False,False,Greg Varner,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-73-R-GRIMES-DAVID,ALPERSON-GRIMES-DAVID,2002,house,73,R,"Grimes, David",0,1,False,False,"Grimes, David",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-3-D-GSL003DTHO,ALPERSON-GSL003DTHO,2022,house,3,D,GSL003DTHO,0,0,False,False,Wesley Thompson,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-7-D-GSL007DJON,ALPERSON-GSL007DJON,2022,house,7,D,GSL007DJON,0,0,False,False,"Mose Jones, Jr.",verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-15-D-GSL015DROU,ALPERSON-GSL015DROU,2022,house,15,D,GSL015DROU,0,0,False,False,Richard Rouco,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-25-D-GSL025DHAG,ALPERSON-GSL025DHAG,2022,house,25,D,GSL025DHAG,0,0,False,False,Mallory Hagan,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-26-D-GSL026DALF,ALPERSON-GSL026DALF,2022,house,26,D,GSL026DALF,0,0,False,False,Ben Alford,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-27-D-GSL027DNEU,ALPERSON-GSL027DNEU,2022,house,27,D,GSL027DNEU,0,0,False,False,Herb Neu,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-32-R-GSL032RJAC,ALPERSON-GSL032RJAC,2022,house,32,R,GSL032RJAC,0,0,False,False,Evan Jackson,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-33-D-GSL033DCRU,ALPERSON-GSL033DCRU,2022,house,33,D,GSL033DCRU,0,0,False,False,Fred Crum,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-40-D-GSL040DHOW,ALPERSON-GSL040DHOW,2022,house,40,D,GSL040DHOW,0,0,False,False,Pam Howard,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-41-D-GSL041DNEL,ALPERSON-GSL041DNEL,2022,house,41,D,GSL041DNEL,0,0,False,False,Chris Nelson,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-43-D-GSL043DCLE,ALPERSON-GSL043DCLE,2022,house,43,D,GSL043DCLE,0,0,False,False,Prince Cleveland,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-47-D-GSL047DCOL,ALPERSON-GSL047DCOL,2022,house,47,D,GSL047DCOL,0,0,False,False,Christian Coleman,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-57-R-GSL057RBAU,ALPERSON-GSL057RBAU,2022,house,57,R,GSL057RBAU,0,0,False,False,Delor Baumann,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-62-D-GSL062DCEP,ALPERSON-GSL062DCEP,2022,house,62,D,GSL062DCEP,0,0,False,False,Brenda Cephus,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-63-D-GSL063DADA,ALPERSON-GSL063DADA,2022,house,63,D,GSL063DADA,0,0,False,False,Samuel Adams,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-65-D-GSL065DCAS,ALPERSON-GSL065DCAS,2022,house,65,D,GSL065DCAS,0,0,False,False,Marcus Caster,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-68-R-GSL068RKEL,ALPERSON-GSL068RKEL,2022,house,68,R,GSL068RKEL,0,0,False,False,Fred Kelley,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-69-R-GSL069RMAD,ALPERSON-GSL069RMAD,2022,house,69,R,GSL069RMAD,0,0,False,False,Karla Knight Maddox,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-82-R-GSL082RPIE,ALPERSON-GSL082RPIE,2022,house,82,R,GSL082RPIE,0,0,False,False,"Lennora ""Tia"" Pierrot",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-92-D-GSL092DHUB,ALPERSON-GSL092DHUB,2022,house,92,D,GSL092DHUB,0,0,False,False,Steve Hubbard,verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-house-95-D-GSL095DBRA,ALPERSON-GSL095DBRA,2022,house,95,D,GSL095DBRA,0,0,False,False,"Richard Brackner, Jr.",verified_ballotpedia_election_crosswalk,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-1-R-GSU01RMEL,ALPERSON-GSU01RMEL,2022,senate,1,R,GSU01RMEL,0,1,False,False,GSU01RMEL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-2-D-GSU02DLEW,ALPERSON-GSU02DLEW,2022,senate,2,D,GSU02DLEW,0,0,False,False,Kimberly Caudle Lewis,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-2-R-GSU02RBUT,ALPERSON-GSU02RBUT,2022,senate,2,R,GSU02RBUT,0,1,False,False,GSU02RBUT,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-3-R-GSU03RORR,ALPERSON-GSU03RORR,2022,senate,3,R,GSU03RORR,0,1,False,False,GSU03RORR,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-4-R-GSU04RGUD,ALPERSON-GSU04RGUD,2022,senate,4,R,GSU04RGUD,0,1,False,False,GSU04RGUD,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-5-R-GSU05RREE,ALPERSON-GSU05RREE,2022,senate,5,R,GSU05RREE,0,1,False,False,GSU05RREE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-6-R-GSU06RSTU,ALPERSON-GSU06RSTU,2022,senate,6,R,GSU06RSTU,0,1,False,False,GSU06RSTU,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-7-D-GSU07DWIL,ALPERSON-GSU07DWIL,2022,senate,7,D,GSU07DWIL,0,0,False,False,Korey Wilson,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-8-R-GSU08RLIV,ALPERSON-GSU08RLIV,2022,senate,8,R,GSU08RLIV,0,1,False,False,GSU08RLIV,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-9-R-GSU09RSCO,ALPERSON-GSU09RSCO,2022,senate,9,R,GSU09RSCO,0,1,False,False,GSU09RSCO,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-10-R-GSU10RJON,ALPERSON-GSU10RJON,2022,senate,10,R,GSU10RJON,0,1,False,False,GSU10RJON,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-11-R-GSU11RBEL,ALPERSON-GSU11RBEL,2022,senate,11,R,GSU11RBEL,0,1,False,False,GSU11RBEL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-12-D-GSU12DMCC,ALPERSON-GSU12DMCC,2022,senate,12,D,GSU12DMCC,0,0,False,False,Danny McCullars,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-13-R-GSU13RPRI,ALPERSON-GSU13RPRI,2022,senate,13,R,GSU13RPRI,0,1,False,False,GSU13RPRI,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-14-R-GSU14RWEA,ALPERSON-GSU14RWEA,2022,senate,14,R,GSU14RWEA,0,1,False,False,GSU14RWEA,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-15-R-GSU15RROB,ALPERSON-GSU15RROB,2022,senate,15,R,GSU15RROB,0,1,False,False,GSU15RROB,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-16-R-GSU16RWAG,ALPERSON-GSU16RWAG,2022,senate,16,R,GSU16RWAG,0,1,False,False,GSU16RWAG,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-17-R-GSU17RSHE,ALPERSON-GSU17RSHE,2022,senate,17,R,GSU17RSHE,0,1,False,False,GSU17RSHE,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-18-D-GSU18DSMI,ALPERSON-GSU18DSMI,2022,senate,18,D,GSU18DSMI,0,1,False,False,GSU18DSMI,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-19-D-GSU19DCOL,ALPERSON-GSU19DCOL,2022,senate,19,D,GSU19DCOL,0,1,False,False,GSU19DCOL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-20-D-GSU20DCOL,ALPERSON-GSU20DCOL,2022,senate,20,D,GSU20DCOL,0,1,False,False,GSU20DCOL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-21-D-GSU21DWAR,ALPERSON-GSU21DWAR,2022,senate,21,D,GSU21DWAR,0,0,False,False,Lisa Ward,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-22-R-GSU22RALB,ALPERSON-GSU22RALB,2022,senate,22,R,GSU22RALB,0,1,False,False,GSU22RALB,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-23-R-GSU23RNIM,ALPERSON-GSU23RNIM,2022,senate,23,R,GSU23RNIM,0,0,False,False,Michael Nimmer,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-24-D-GSU24DSIN,ALPERSON-GSU24DSIN,2022,senate,24,D,GSU24DSIN,0,1,False,False,GSU24DSIN,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-25-R-GSU25RBAR,ALPERSON-GSU25RBAR,2022,senate,25,R,GSU25RBAR,0,1,False,False,GSU25RBAR,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-26-D-GSU26DHAT,ALPERSON-GSU26DHAT,2022,senate,26,D,GSU26DHAT,0,1,False,False,GSU26DHAT,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-27-D-GSU27DREE,ALPERSON-GSU27DREE,2022,senate,27,D,GSU27DREE,0,0,False,False,Sherri Reese,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-28-D-GSU28DBEA,ALPERSON-GSU28DBEA,2022,senate,28,D,GSU28DBEA,0,1,False,False,GSU28DBEA,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-29-D-GSU29DMAT,ALPERSON-GSU29DMAT,2022,senate,29,D,GSU29DMAT,0,0,False,False,"Nathan ""Nate"" Mathis",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-30-R-GSU30RCHA,ALPERSON-GSU30RCHA,2022,senate,30,R,GSU30RCHA,0,1,False,False,GSU30RCHA,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-31-R-GSU31RCAR,ALPERSON-GSU31RCAR,2022,senate,31,R,GSU31RCAR,0,1,False,False,GSU31RCAR,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-32-R-GSU32RELL,ALPERSON-GSU32RELL,2022,senate,32,R,GSU32RELL,0,1,False,False,GSU32RELL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-33-R-GSU33RRIE,ALPERSON-GSU33RRIE,2022,senate,33,R,GSU33RRIE,0,0,False,False,Pete Riehm,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-34-R-GSU34RWIL,ALPERSON-GSU34RWIL,2022,senate,34,R,GSU34RWIL,0,1,False,False,GSU34RWIL,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2022-senate-35-R-GSU35RSES,ALPERSON-GSU35RSES,2022,senate,35,R,GSU35RSES,0,1,False,False,GSU35RSES,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-14-D-GUIN,ALPERSON-GUIN,1994,house,14,D,Guin,0,1,False,False,Guin,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-14-D-GUIN,ALPERSON-GUIN,1998,house,14,D,Guin,0,1,True,True,James Kenneth Ken Guin Jr.,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-14-D-GUIN-KEN,ALPERSON-GUIN-KEN,2002,house,14,D,"Guin, Ken",0,1,False,False,"James Kenneth """"Ken"""" Guin Jr.",manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-48-D-GULAS,ALPERSON-GULAS,1994,house,48,D,Gulas,0,0,False,False,Ike Gulas,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-4-R-HALE,ALPERSON-HALE,1994,senate,4,R,Hale,0,1,False,False,Don Hale,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-4-R-HALE,ALPERSON-HALE,1998,senate,4,R,Hale,0,0,True,True,Hale,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-22-D-HALL,ALPERSON-HALL,1994,house,22,D,Hall,0,1,False,False,Hall,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-22-D-HALL,ALPERSON-HALL,1998,house,22,D,Hall,0,1,True,True,Albert Hall,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-22-D-HALL-ALBERT,ALPERSON-HALL-ALBERT,2002,house,22,D,"Hall, Albert",0,1,False,False,"Hall, Albert",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-19-D-HALL-LAURA,ALPERSON-HALL-LAURA,2002,house,19,D,"Hall, Laura",0,1,False,False,"Hall, Laura",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-2-D-HAMILTON,ALPERSON-HAMILTON,1994,house,2,D,Hamilton,0,1,False,False,Hamilton,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-2-D-HAMILTON,ALPERSON-HAMILTON,1998,house,2,D,Hamilton,0,1,True,True,James H. Hamilton,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-92-D-HAMMETT-SETH,ALPERSON-HAMMETT-SETH,2002,house,92,D,"Hammett, Seth",0,1,False,False,"Hammett, Seth",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-4-R-HAMMON-MICKY,ALPERSON-HAMMON-MICKY,2002,house,4,R,"Hammon, Micky",0,1,False,False,"Hammon, Micky",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-8-R-HAMMONDS-DAVID,ALPERSON-HAMMONDS-DAVID,2002,senate,8,R,"Hammonds, David",0,0,False,False,"Hammonds, David",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-10-D-HANEY,ALPERSON-HANEY,1994,house,10,D,Haney,0,1,False,False,Haney,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-10-R-HANEY,ALPERSON-HANEY,1998,house,10,R,Haney,0,1,True,True,James Haney,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-4-D-HANSBERRY-CATHY,ALPERSON-HANSBERRY-CATHY,2002,house,4,D,"Hansberry, Cathy",0,0,False,False,Cathy Hansberry,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-senate-1-R-HANSON-QUINTON,ALPERSON-HANSON-QUINTON,2002,senate,1,R,"Hanson, Quinton",0,0,False,False,"Hanson, Quinton",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-6-R-HARDY,ALPERSON-HARDY,1998,senate,6,R,Hardy,0,0,False,False,Hardy,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-1-R-HARGETT,ALPERSON-HARGETT,1998,senate,1,R,Hargett,0,0,False,False,Hargett,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2006-senate-4-R-HAROLD-SACHS,ALPERSON-HAROLD-SACHS,2006,senate,4,R,HAROLD SACHS,0,0,False,False,HAROLD SACHS,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-17-R-HARPER,ALPERSON-HARPER,1994,house,17,R,Harper,0,0,False,False,Ray Harper,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-105-D-HARPER,ALPERSON-HARPER,1994,house,105,D,Harper,0,0,False,False,Taylor Harper,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-12-R-HASTIMGS,ALPERSON-HASTIMGS,1998,house,12,R,Hastimgs,0,0,False,False,Hastimgs,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-33-R-HATTAWAY,ALPERSON-HATTAWAY,1994,house,33,R,Hattaway,0,0,False,False,Hattaway,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-25-D-HAWK,ALPERSON-HAWK,1994,house,25,D,Hawk,0,1,False,False,Hawk,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-25-D-HAWK,ALPERSON-HAWK,1998,house,25,D,Hawk,0,1,True,True,Howard Hawk,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-48-R-HAWKINS,ALPERSON-HAWKINS,1994,house,48,R,Hawkins,0,1,False,False,John H. Hawkins Jr.,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-47-R-HAWKINS-JOHN-H,ALPERSON-HAWKINS-JOHN-H,2002,house,47,R,"Hawkins, John H.",0,1,False,False,"Hawkins, John H.",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-72-D-HAYDEN,ALPERSON-HAYDEN,1994,house,72,D,Hayden,0,1,False,False,Hayden,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-72-D-HAYDEN,ALPERSON-HAYDEN,1998,house,72,D,Hayden,0,1,True,True,Hayden,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-senate-27-D-HAYLEE-MOSS,ALPERSON-HAYLEE-MOSS,2014,senate,27,D,Haylee Moss,0,0,False,False,Haylee Moss,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2014-house-39-R-HEATH-JONES,ALPERSON-HEATH-JONES,2014,house,39,R,Heath Jones,0,0,False,False,Heath Jones,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-senate-35-R-HEBERT,ALPERSON-HEBERT,1994,senate,35,R,Hebert,0,0,False,False,Hebert,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-24-D-HENDRIX-J-LUTHER,ALPERSON-HENDRIX-J-LUTHER,2002,house,24,D,"Hendrix, J. Luther",0,0,False,False,"Hendrix, J. Luther",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-41-D-HILL,ALPERSON-HILL,1994,house,41,D,Hill,0,1,False,False,Hill,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-senate-11-R-HILL,ALPERSON-HILL,1998,senate,11,R,Hill,0,0,True,True,Odell Hill Jr.,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-41-R-HILL-MIKE,ALPERSON-HILL-MIKE,2002,house,41,R,"Hill, Mike",0,1,False,False,"Hill, Mike",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-2002-house-70-R-HILL-STEPHEN,ALPERSON-HILL-STEPHEN,2002,house,70,R,"Hill, Stephen",0,0,False,False,"Hill, Stephen",canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-60-D-HILLARD,ALPERSON-HILLARD,1994,house,60,D,Hillard,0,1,False,False,John Hilliard,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-60-D-HILLIARD,ALPERSON-HILLIARD,1998,house,60,D,Hilliard,0,1,False,False,Hilliard,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-30-R-HODGES,ALPERSON-HODGES,1994,house,30,R,Hodges,0,0,False,False,Phillip Hodges,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-13-D-HOGAN,ALPERSON-HOGAN,1994,house,13,D,Hogan,0,1,False,False,Hogan,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-13-D-HOGAN,ALPERSON-HOGAN,1998,house,13,D,Hogan,0,1,True,True,Hogan,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-26-R-HOLCOMB,ALPERSON-HOLCOMB,1994,house,26,R,Holcomb,0,0,False,False,Annette E. Holcomb,manual_verified_candidate_alias,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1994-house-49-D-HOLLADAY,ALPERSON-HOLLADAY,1994,house,49,D,Holladay,0,0,False,False,Holladay,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
AL-1998-house-30-R-HOLLAND,ALPERSON-HOLLAND,1998,house,30,R,Holland,0,0,False,False,Holland,canonical_election_ballot,,,,,,0,unmatched,unmatched,no verified candidate-to-member identity
