canonical_candidate_id,ideology_v3_environment_resources,ideology_v3_institutional_reform,ideology_v3_labor_capital,ideology_v3_market_government_direction,ideology_v3_material_support,ideology_v3_order_justice,ideology_v3_social_liberty_equality
AL-2022-house-36-R-GSL036RWOO,,,,0.45611510791366905,1.0,0.5652173913043479,0.3333333333333333
AL-2022-house-37-R-GSL037RFIN,,,,0.32904347826086955,1.0,0.5,0.3846153846153846
AL-2022-house-38-R-GSL038RWOO,,,,0.29093525179856117,1.0,0.5652173913043479,0.15625
AL-2022-house-39-R-GSL039RSHA,,,,0.5139735099337748,,0.868421052631579,-0.3220338983050847
AL-2022-house-4-R-GSL004RMOO,,,,0.23905511811023625,1.0,0.8275862068965517,-0.14893617021276595
AL-2022-house-41-R-GSL041RELL,,,,0.16191304347826085,1.0,0.7560975609756099,0.3478260869565218
AL-2022-house-42-R-GSL042RSMI,,,,,1.0,0.5121951219512195,
AL-2022-house-43-R-GSL043RMOO,,,,0.33788395904436863,0.012658227848101276,0.9934384858044164,0.2378223495702006
AL-2022-house-44-R-GSL044RGAR,,,,0.21682170542635656,1.0,0.5652173913043479,0.48837209302325585
AL-2022-house-46-R-GSL046RFAU,,,,0.15875706214689264,,0.574468085106383,0.10638297872340426
AL-2022-house-47-D-GSL047DCOL,,,,,1.0,,
AL-2022-house-48-R-GSL048RCAR,,,,0.12147826086956522,1.0,1.0,0.5652173913043479
AL-2022-house-49-R-GSL049RBED,,,,,1.0,0.7872340425531915,
AL-2022-house-5-R-GSL005RCRA,,,,0.27784172661870504,1.0,0.5769230769230769,0.5
AL-2022-house-50-R-GSL050RHIL,,,,0.19268817204301075,1.0,-0.3225806451612903,0.0
AL-2022-house-51-R-GSL051RTRE,,,,0.25844660194174757,1.0,0.8153846153846154,0.3191489361702127
AL-2022-house-52-D-GSL052DROG,,,,,1.0,0.5121951219512195,0.3548387096774194
AL-2022-house-53-D-GSL053DDAN,,,,0.12990291262135922,1.0,0.5,0.0
AL-2022-house-54-D-GSL054DRAF,,,,0.016474820143884898,1.0,0.16666666666666669,0.23076923076923075
AL-2022-house-58-D-GSL058DHOL,,,,0.4869955156950672,1.0,,0.12
AL-2022-house-59-D-GSL059DMOO,,,,0.1706024096385542,1.0,0.7142857142857143,0.0
AL-2022-house-6-R-GSL006RWHI,,,,0.2019205298013245,1.0,0.6226415094339622,0.574468085106383
AL-2022-house-60-D-GSL060DGIV,,,,0.2913953488372093,1.0,0.5652173913043479,0.125
AL-2022-house-65-R-GSL065REAS,,,,0.06427184466019416,1.0,0.4634146341463415,0.25
AL-2022-house-66-R-GSL066RBAK,,,,0.28964705882352937,1.0,0.6551724137931034,0.38888888888888884
AL-2022-house-67-D-GSL067DCHE,,,,0.33808219178082194,1.0,0.574468085106383,0.5238095238095238
AL-2022-house-68-D-GSL068DJAC,,,,0.07197969543147209,1.0,0.5,0.23076923076923075
AL-2022-house-69-D-GSL069DLAW,,,,0.12233009708737863,1.0,0.5,0.0
AL-2022-house-7-R-GSL007RYAR,,,,,,,-0.5
AL-2022-house-70-D-GSL070DENG,,,,0.32713754646840154,1.0,-0.03896103896103895,-0.13043478260869565
AL-2022-house-71-D-GSL071DMCC,,,,0.19965317919075143,1.0,0.5121951219512195,0.0
AL-2022-house-74-R-GSL074RMEA,,,,,1.0,0.7814207650273224,-0.1929824561403509
AL-2022-house-75-R-GSL075RING,,,,0.22085271317829458,1.0,0.75,0.30434782608695654
AL-2022-house-77-D-GSL077DMOR,,,,0.050322580645161284,1.0,0.5652173913043479,-0.14285714285714285
AL-2022-house-79-R-GSL079RLOV,,,,0.3711920529801324,1.0,0.5652173913043479,0.0
AL-2022-house-8-R-GSL008RCOL,,,,-0.15711229946524063,1.0,0.6875,0.21951219512195125
AL-2022-house-80-R-GSL080RBLA,,,,0.04900662251655629,1.0,0.5652173913043479,0.14285714285714285
AL-2022-house-81-R-GSL081ROLI,,,,0.12928057553956834,,0.5,-0.2452830188679245
AL-2022-house-82-D-GSL082DWAR,,,,0.27181102362204723,1.0,0.5,0.14893617021276595
AL-2022-house-83-D-GSL083DGRA,,,,0.2395726495726496,1.0,0.30434782608695654,0.13043478260869565
AL-2022-house-84-D-GSL084DFOR,,,,0.13657142857142857,1.0,,0.0
AL-2022-house-85-D-GSL085DGRI,,,,0.012580645161290321,1.0,0.19999999999999998,0.0
AL-2022-house-86-R-GSL086RLEE,,,,0.27784172661870504,1.0,0.5,0.3478260869565218
AL-2022-house-87-R-GSL087RSOR,,,,0.19599999999999998,1.0,1.0,0.2542372881355932
AL-2022-house-9-R-GSL009RSTA,,,,0.1891578947368421,1.0,1.0,-0.2452830188679245
AL-2022-house-90-R-GSL090RSEL,,-1.0,,0.27784172661870504,1.0,0.8701298701298701,0.4576271186440678
AL-2022-house-91-R-GSL091RMAR,,,,0.35815126050420165,1.0,1.0,0.24137931034482757
AL-2022-house-93-R-GSL093RCLO,,,,0.2521359223300971,1.0,0.5,0.4230769230769231
AL-2022-house-96-R-GSL096RSIM,,,,0.23496062992125985,1.0,1.0,0.08695652173913045
AL-2022-house-97-D-GSL097DCLA,,,,0.12233009708737863,1.0,0.3846153846153846,0.13793103448275862
AL-2022-house-98-D-GSL098DBRA,,,,0.3828959276018099,1.0,0.5652173913043479,0.10344827586206896
AL-2022-house-99-D-GSL099DJON,,,,0.1362135922330097,1.0,0.7142857142857143,0.6666666666666666
AL-2022-senate-21-R-GSU21RALL,,,,0.1103202846975089,,0.6330275229357798,0.8421052631578948
AL-2022-senate-29-R-GSU29RCHE,,,,0.40077821011673154,,0.016393442622950817,1.0
AL-2022-senate-33-D-GSU33DFIG,,,,-0.3393103448275862,,0.1044776119402985,1.0
AL-2022-senate-33-R-GSU33RRIE,,,,,,,-1.0
AL-2022-senate-7-R-GSU07RGIV,,,,0.13304721030042918,,0.4681927710843374,1.0
