ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer
3.0.0,52CCAFDD2CD44F30FBA5,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:583357,,3E3CF821E5BC313FA74E,criminal_punishment,criminal_punishment_SB108,criminal_punishment,rehabilitative,support,1.0,sponsorship,order_justice,-1.0,-1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB108,sponsor
3.0.0,6ED59AD6E24FD07E21E3,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:400315,,E544471B4BE2037D6451,public_spending,public_spending_SB339,public_spending,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB339,sponsor
3.0.0,F5B29E65046595850558,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:299354,,DCB148B2040C060398D8,immigration_enforcement,immigration_enforcement_SB256,immigration_enforcement,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB256,sponsor
3.0.0,F58FE825C8F01F0D8021,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:299354,,BDFD08247D46FD968FD2,immigrant_public_benefits,immigrant_public_benefits_SB256,immigrant_public_benefits,restrict,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB256,sponsor
3.0.0,2F803F8E086218AC741B,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:299884,,C7F374280F1A9A9DA4B2,drug_criminalization,drug_criminalization_SB283,drug_criminalization,criminalize,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB283,sponsor
3.0.0,452EBD8CDB6485885C9A,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:299977,,81116ADEDBFCE27728CC,business_subsidy,business_subsidy_SB373,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB373,sponsor
3.0.0,188272B3ACC394E495FD,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:299977,,2D7B8A801BF46CECE7B7,tax_burden,tax_burden_SB373,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB373,sponsor
3.0.0,3211A996E68F82186F28,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:520754,,3A7B7A4F732685A15E82,gun_access,gun_access_SB286,gun_access,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB286,sponsor
3.0.0,1DEE015126583D58EEBA,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:391483,,DDBF888032E78346477B,police_authority,police_authority_SB182,police_authority,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB182,sponsor
3.0.0,300DF88449566AAD2450,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:365802,,5805241B28A7F5673851,drug_criminalization,drug_criminalization_SB23,drug_criminalization,criminalize,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB23,sponsor
3.0.0,9C10C7B25DC0CC612E09,AL-2014-senate-6-D-ROGER-BEDFORD-JR,ALPERSON-ROGER-BEDFORD-JR,"Roger Bedford, Jr.",2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:294044,,ECEF0F5E8B0978F76BB4,criminal_punishment,criminal_punishment_SB146,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB146,sponsor
3.0.0,3535EEECAD06A6F87E88,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:291871,,5B675866E897AE38B624,criminal_punishment,criminal_punishment_SB67,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB67,sponsor
3.0.0,4F973B0BEFC2E9DEB240,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:297478,,86EC785E89ABEAEB7424,market_governance,market_governance_SB192,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB192,sponsor
3.0.0,BBE229955F59F9590214,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:487128,,5EF3C03E87211DD63F41,business_subsidy,business_subsidy_SB96,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB96,sponsor
3.0.0,94CD65BA6334B046452E,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:508556,,DB14965AFD4394E826B8,federalism,federalism_SB226,federalism,state_local_authority,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB226,sponsor
3.0.0,4751B87DB529E063E2FA,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:299927,,5CC7159C15FB90721D9D,business_subsidy,business_subsidy_SB402,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB402,sponsor
3.0.0,C14B8CA133F64D655B69,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:409515,,E8E474ED541698DBABEA,criminal_punishment,criminal_punishment_SB381,criminal_punishment,rehabilitative,support,1.0,sponsorship,order_justice,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB381,sponsor
3.0.0,4632638B4BC42FFC0156,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:588103,,851EE6A478162CC506FE,government_ethics_transparency,government_ethics_transparency_SB173,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB173,sponsor
3.0.0,209EE09F3754FB598AEE,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:331885,,AB4B094EEC4A4E1339BE,anti_discrimination,anti_discrimination_SB499,anti_discrimination,expand,support,1.0,sponsorship,social_liberty_equality,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB499,sponsor
3.0.0,FAB1128519F8EC01DDBA,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:331885,,622BD556FB8740DC2594,affirmative_action,affirmative_action_SB499,affirmative_action,prohibit,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB499,sponsor
3.0.0,4E6760582EE346AB2795,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:291611,,9B6FF2536508AC1B6D13,deficit_discipline,deficit_discipline_SB121,deficit_discipline,fiscal_restraint,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB121,sponsor
3.0.0,8B6CD6BF2A3F937D00F9,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:394609,,6DE1BCD77E9924605A41,public_private_provision,public_private_provision_SB276,public_private_provision,private_provision,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB276,sponsor
3.0.0,5BD450263B27D35E589D,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:394609,,0A8BED38A483AC4A6F1E,healthcare_regulation_patient_rights,healthcare_regulation_patient_rights_SB276,healthcare_regulation_patient_rights,weaken,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB276,sponsor
3.0.0,3CDCAA978DF0D84862BA,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:545059,,2B063DC10AD10C17EC2C,tax_burden,tax_burden_SB415,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB415,sponsor
3.0.0,7C4080E6EF00538D4AC5,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:542685,,AC71293D19EB50B71E67,government_ethics_transparency,government_ethics_transparency_SB372,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB372,sponsor
3.0.0,4E39CBEBEC553A096620,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:591191,,1B140750C3F54A722432,civil_social_liberty,civil_social_liberty_SB203,civil_social_liberty,expand,support,1.0,sponsorship,social_liberty_equality,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB203,sponsor
3.0.0,2BB7E1D6454472397D0C,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:421536,,C1A2A429CC1BFEC475CE,education_access,education_access_SB548,education_access,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB548,sponsor
3.0.0,DFC2CF97E09887176AE6,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:291797,,282DB6B4D2F5BBDF506B,campaign_finance_restrictions,campaign_finance_restrictions_SB96,campaign_finance_restrictions,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB96,sponsor
3.0.0,36558B621D35EA822FDB,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:331950,,41B873B784C0BEE4704C,welfare_conditionality,welfare_conditionality_SB496,welfare_conditionality,strengthen_conditions,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB496,sponsor
3.0.0,9597134F63F723DE1D98,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:588119,,3C816033403CA34B1E54,resource_management,resource_management_SB172,resource_management,active_management,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB172,sponsor
3.0.0,C83D49E39683F85F9049,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:581594,,0D437B4A1CBD9BCD7D72,tax_burden,tax_burden_SB71,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB71,sponsor
3.0.0,5AAF17D7A47DBD803DAE,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:394678,,FC43FF73C7453FC72023,market_governance,market_governance_SB294,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB294,sponsor
3.0.0,F69A1E4C82B92EC48935,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:400295,,F20FD084D9C30A023482,gun_access,gun_access_SB337,gun_access,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB337,sponsor
3.0.0,5D0C4A3274FB3DEFE268,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:414849,,CCACA9FD8D15A117851C,tax_burden,tax_burden_SB393,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB393,sponsor
3.0.0,E1BB49830CCF5E536632,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:544933,,44BA4FBB127F71358A65,family_support_enforcement,family_support_enforcement_SB441,family_support_enforcement,lenient_enforcement,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB441,sponsor
3.0.0,3FFE255DB4C891BC330B,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:405302,,D3038512D534E219E162,economic_stimulus,economic_stimulus_SB368,economic_stimulus,tax_reduction,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB368,sponsor
3.0.0,6750CC0CEA6B48E1605B,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:405302,,1291E6BE3A513219F101,business_subsidy,business_subsidy_SB368,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB368,sponsor
3.0.0,E582264CB5195EF75184,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:292391,,C6C95296281280693E2E,voting_access,voting_access_SB86,voting_access,restrict,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB86,sponsor
3.0.0,8B2E80944ABB41CEEC5A,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:292391,,E58FC3B81DD737962D7B,election_integrity_controls,election_integrity_controls_SB86,election_integrity_controls,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB86,sponsor
3.0.0,CCE5BA14F9091750B416,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:547447,,7857658227C1A1246F11,resource_management,resource_management_SB454,resource_management,limited_management,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB454,sponsor
3.0.0,B109154D8BE7AF3BFE9F,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:629817,,F589B1D62F26342F5413,public_employee_compensation,public_employee_compensation_SB424,public_employee_compensation,protect,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB424,sponsor
3.0.0,9DEF82D59A9F995F3013,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2012-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:366585,,4E370321958AC0C605D7,immigration_access,immigration_access_SB37,immigration_access,expand,support,1.0,sponsorship,immigration_inclusion,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB37,sponsor
3.0.0,5C9C9797610E009163BF,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:591173,,4D747F5A263BB8E0A8ED,constitutional_reform,constitutional_reform_SB200,constitutional_reform,reform,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB200,sponsor
3.0.0,65DBACEC5FF8E02F1C62,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:587859,,2B8F515ACD437F6E7746,labor_rights,labor_rights_SB161,labor_rights,restrict,support,1.0,sponsorship,labor_capital,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB161,sponsor
3.0.0,B786AFE5A0F2B68D1BE0,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:331883,,9269539E574C4C40E8CA,welfare_conditionality,welfare_conditionality_SB500,welfare_conditionality,strengthen_conditions,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB500,sponsor
3.0.0,28EDF373E455085175F7,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:331883,,ED1245DA94B3BFE2300D,healthcare_access,healthcare_access_SB500,healthcare_access,restrict,support,1.0,sponsorship,material_support,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB500,sponsor
3.0.0,900AE51A3A69C54A37EC,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:499692,,8B52E13B99295DC34EBF,criminal_punishment,criminal_punishment_SB218,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB218,sponsor
3.0.0,340629F9E9D9F0546409,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:499692,,53AE97F6472E39B196A3,incarceration,incarceration_SB218,incarceration,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB218,sponsor
3.0.0,662761821E55038227EE,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:326122,,59202A57FF51C1066D9B,market_governance,market_governance_SB458,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB458,sponsor
3.0.0,A190C06431E218E706D4,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:487106,,DDD9E6DE366EF43E1E04,gun_access,gun_access_SB93,gun_access,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB93,sponsor
3.0.0,6502E3048E81F5958A7A,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:487106,,D41D8D4F9E8132668534,federalism,federalism_SB93,federalism,state_local_authority,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB93,sponsor
3.0.0,FEBF5C45F7CD1C715083,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2011-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:300048,,E40AC73037E159B7E1AD,election_integrity_controls,election_integrity_controls_SB401,election_integrity_controls,strengthen,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB401,sponsor
3.0.0,77BE78B5941EF0E41340,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2013-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:532072,,1CBA2E9CD57AF8F7AC3A,healthcare_access,healthcare_access_SB333,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB333,sponsor
3.0.0,7D567D8AA2A1CA933927,AL-2014-senate-7-R-PAUL-L-SANFORD,ALPERSON-PAUL-L-SANFORD,Paul L. Sanford,2014,2014-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:634453,,C79C4707714410201212,federalism,federalism_SB444,federalism,state_local_authority,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB444,sponsor
