bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member,issue_code,issue_codes,yea_direction,classification_reason,classification_status
1008483,1254,2017,Regular Session 2017,HR355,"McCord, Roy Oliver, death mourned","McCord, Roy Oliver, death mourned",4,2017-04-25,https://legiscan.com/AL/bill/HR355/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR355&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR355.json,,,,no ideological topic detected,unclassified
1008510,1254,2017,Regular Session 2017,HR356,"Battle, William R., commended","Battle, William R., commended",4,2017-04-25,https://legiscan.com/AL/bill/HR356/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR356&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR356.json,,,,no ideological topic detected,unclassified
1008430,1254,2017,Regular Session 2017,HR357,"Law Enforcement Police Week, May 15th, recognized","Law Enforcement Police Week, May 15th, recognized",2,2017-04-27,https://legiscan.com/AL/bill/HR357/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR357&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR357.json,,,,no ideological topic detected,unclassified
1008532,1254,2017,Regular Session 2017,HR359,"Bacon, Art, professional achievement, commended","Bacon, Art, professional achievement, commended",4,2017-04-25,https://legiscan.com/AL/bill/HR359/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR359&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR359.json,,,,no ideological topic detected,unclassified
956470,1254,2017,Regular Session 2017,HR36,"Gynecologic Cancer Awareness Day, February 16, 2017, recognized","Gynecologic Cancer Awareness Day, February 16, 2017, recognized",2,2017-02-16,https://legiscan.com/AL/bill/HR36/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR36&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR36.json,,,,no ideological topic detected,unclassified
1008747,1254,2017,Regular Session 2017,HR362,"Ray, Danny, outstanding achievement, commended","Ray, Danny, outstanding achievement, commended",4,2017-04-25,https://legiscan.com/AL/bill/HR362/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR362&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR362.json,,,,no ideological topic detected,unclassified
1009174,1254,2017,Regular Session 2017,HR363,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2017-04-27,https://legiscan.com/AL/bill/HR363/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR363&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR363.json,,,,no ideological topic detected,unclassified
1009125,1254,2017,Regular Session 2017,HR364,"Hilliard, Earl, professional achievement, commended","Hilliard, Earl, professional achievement, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR364/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR364&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR364.json,,,,no ideological topic detected,unclassified
1009135,1254,2017,Regular Session 2017,HR365,"Thomas, Eugene D., outstanding professional achievement, commended","Thomas, Eugene D., outstanding professional achievement, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR365/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR365&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR365.json,,,,no ideological topic detected,unclassified
1009115,1254,2017,Regular Session 2017,HR366,"Alabama State University Men's Tennis Team, commended","Alabama State University Men's Tennis Team, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR366/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR366&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR366.json,,,,no ideological topic detected,unclassified
1009204,1254,2017,Regular Session 2017,HR367,"Alabama State University Women's Tennis Team, commended","Alabama State University Women's Tennis Team, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR367/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR367&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR367.json,,,,no ideological topic detected,unclassified
1009108,1254,2017,Regular Session 2017,HR368,"Mount Olive African Methodist Episcopal Zion Church, 104th anniversary, commended","Mount Olive African Methodist Episcopal Zion Church, 104th anniversary, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR368/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR368&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR368.json,,,,no ideological topic detected,unclassified
1009200,1254,2017,Regular Session 2017,HR369,"Smith, Grace McClure, 90th birthday celebration, commended","Smith, Grace McClure, 90th birthday celebration, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR369/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR369&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR369.json,,,,no ideological topic detected,unclassified
1009145,1254,2017,Regular Session 2017,HR370,"Orum, Bertram K., outstanding service, commended","Orum, Bertram K., outstanding service, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR370/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR370&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR370.json,,,,no ideological topic detected,unclassified
1009099,1254,2017,Regular Session 2017,HR371,"Holmes, Representative Alvin, commended","Holmes, Representative Alvin, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR371/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR371&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR371.json,,,,no ideological topic detected,unclassified
1009120,1254,2017,Regular Session 2017,HR374,"Holmes, Representative Alvin, commended","Holmes, Representative Alvin, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR374/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR374&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR374.json,,,,no ideological topic detected,unclassified
1009206,1254,2017,Regular Session 2017,HR376,"Messer, Roy, death mourned","Messer, Roy, death mourned",4,2017-04-27,https://legiscan.com/AL/bill/HR376/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR376&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR376.json,,,,no ideological topic detected,unclassified
1009219,1254,2017,Regular Session 2017,HR379,"Central School, centennial anniversary, commended","Central School, centennial anniversary, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR379/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR379&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR379.json,,,,no ideological topic detected,unclassified
956213,1254,2017,Regular Session 2017,HR38,"Maggie Street Missionary Baptist Church, 119th anniversary, commended","Maggie Street Missionary Baptist Church, 119th anniversary, commended",4,2017-02-09,https://legiscan.com/AL/bill/HR38/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR38&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR38.json,,,,no ideological topic detected,unclassified
1009257,1254,2017,Regular Session 2017,HR380,"Blevins, Willie Leon, death mourned","Blevins, Willie Leon, death mourned",4,2017-04-27,https://legiscan.com/AL/bill/HR380/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR380&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR380.json,,,,no ideological topic detected,unclassified
1009253,1254,2017,Regular Session 2017,HR382,"Sesquicentennial of voting and office holding by African American in Alabama, recognized","Sesquicentennial of voting and office holding by African American in Alabama, recognized",2,2017-05-04,https://legiscan.com/AL/bill/HR382/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR382&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR382.json,,,,no ideological topic detected,unclassified
1009227,1254,2017,Regular Session 2017,HR383,"Boman, Anita Franks, death mourned","Boman, Anita Franks, death mourned",4,2017-04-27,https://legiscan.com/AL/bill/HR383/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR383&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR383.json,,,,no ideological topic detected,unclassified
1009277,1254,2017,Regular Session 2017,HR384,"Nettles, Velma Primm, death mourned","Nettles, Velma Primm, death mourned",4,2017-04-27,https://legiscan.com/AL/bill/HR384/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR384&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR384.json,,,,no ideological topic detected,unclassified
1009297,1254,2017,Regular Session 2017,HR386,"Cannon, Daniel Maurice, death mourned","Cannon, Daniel Maurice, death mourned",4,2017-04-27,https://legiscan.com/AL/bill/HR386/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR386&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR386.json,,,,no ideological topic detected,unclassified
1009243,1254,2017,Regular Session 2017,HR387,"King, Coretta Scott, commended","King, Coretta Scott, commended",4,2017-04-27,https://legiscan.com/AL/bill/HR387/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR387&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR387.json,,,,no ideological topic detected,unclassified
1010279,1254,2017,Regular Session 2017,HR388,"House of Representatives, Special Order Calendar","House of Representatives, Special Order Calendar",2,2017-05-02,https://legiscan.com/AL/bill/HR388/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR388&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR388.json,,,,no ideological topic detected,unclassified
1010303,1254,2017,Regular Session 2017,HR389,"Poe, Gerald Cargile, death mourned","Poe, Gerald Cargile, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR389/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR389&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR389.json,,,,no ideological topic detected,unclassified
1010280,1254,2017,Regular Session 2017,HR390,"Dandridge, Terence, death mourned","Dandridge, Terence, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR390/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR390&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR390.json,,,,no ideological topic detected,unclassified
1010332,1254,2017,Regular Session 2017,HR391,"Phillips, Dororthy Nell Usry, death mourned","Phillips, Dororthy Nell Usry, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR391/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR391&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR391.json,,,,no ideological topic detected,unclassified
1010337,1254,2017,Regular Session 2017,HR392,"McCord, Mary Frances, death mourned","McCord, Mary Frances, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR392/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR392&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR392.json,,,,no ideological topic detected,unclassified
1010289,1254,2017,Regular Session 2017,HR393,"Beasley, Eunice Goble, death mourned","Beasley, Eunice Goble, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR393/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR393&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR393.json,,,,no ideological topic detected,unclassified
1010327,1254,2017,Regular Session 2017,HR394,"Studyvin, Kevin, nominee for the 2017 Alabama Legislative Medal of Honor for Law Enforcement, commended","Studyvin, Kevin, nominee for the 2017 Alabama Legislative Medal of Honor for Law Enforcement, commended",4,2017-05-02,https://legiscan.com/AL/bill/HR394/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR394&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR394.json,,,,no ideological topic detected,unclassified
1010311,1254,2017,Regular Session 2017,HR397,"Woodfin, Yvonne, 70th birthday, commended","Woodfin, Yvonne, 70th birthday, commended",4,2017-05-02,https://legiscan.com/AL/bill/HR397/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR397&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR397.json,,,,no ideological topic detected,unclassified
1010295,1254,2017,Regular Session 2017,HR398,"Malone, Lynda, outstanding lifetime achievement, commended","Malone, Lynda, outstanding lifetime achievement, commended",4,2017-05-02,https://legiscan.com/AL/bill/HR398/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR398&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR398.json,,,,no ideological topic detected,unclassified
1010315,1254,2017,Regular Session 2017,HR399,"Cox, Mary L., death mourned","Cox, Mary L., death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR399/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR399&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR399.json,,,,no ideological topic detected,unclassified
1010291,1254,2017,Regular Session 2017,HR400,"Burroughs, Ora Lee, death mourned","Burroughs, Ora Lee, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR400/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR400&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR400.json,,,,no ideological topic detected,unclassified
1010268,1254,2017,Regular Session 2017,HR401,"Horn, Fredricka Yolanda Daffin, death mourned","Horn, Fredricka Yolanda Daffin, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR401/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR401&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR401.json,,,,no ideological topic detected,unclassified
1010284,1254,2017,Regular Session 2017,HR405,"National Correctional Officers and Employees Week, recognized","National Correctional Officers and Employees Week, recognized",4,2017-05-02,https://legiscan.com/AL/bill/HR405/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR405&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR405.json,criminal_justice,criminal_justice,,topic detected but direction not safely inferable,topic_only
1010324,1254,2017,Regular Session 2017,HR406,"Slack, Otis Arthur, death mourned","Slack, Otis Arthur, death mourned",4,2017-05-02,https://legiscan.com/AL/bill/HR406/2017,http://alisondb.legislature.state.al.us/Alison/SESSBillStatusResult.aspx?BILL=HR406&WIN_TYPE=SELECTED_STATUS,AL_2017-2017_Regular_Session_JSON_20170519_a6e8167b88b79bd5122564de30d42fb2.zip,AL/2017-2017_Regular_Session/bill/HR406.json,,,,no ideological topic detected,unclassified
