canonical_rollcall_id,unit_id,id,decision,primitive_axis,policy_pole,confidence,rationale,terminal_status,authority
LS-1026766,758D9E734A0BE66C,758D9E734A0BE66C,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026767,758D9E734A0BE66C,758D9E734A0BE66C,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026768,758D9E734A0BE66C,758D9E734A0BE66C,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026800,497FCFF7C595A2D5,497FCFF7C595A2D5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026811,7735B81D3D080E71,7735B81D3D080E71,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026812,7735B81D3D080E71,7735B81D3D080E71,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026827,E1A3FF684B08DC99,E1A3FF684B08DC99,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026829,E1A3FF684B08DC99,E1A3FF684B08DC99,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026853,C59DB41069920198,C59DB41069920198,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026854,C59DB41069920198,C59DB41069920198,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026861,0ABCF3B3A0F99F46,0ABCF3B3A0F99F46,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026867,A17F100C4791DDC5,A17F100C4791DDC5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026887,89E88909A3124BCE,89E88909A3124BCE,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026891,AE82F497B49E82EC,AE82F497B49E82EC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026953,5B27E21ACC598D3E,5B27E21ACC598D3E,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1026954,5B27E21ACC598D3E,5B27E21ACC598D3E,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027008,CD27A47BDBDA1337,CD27A47BDBDA1337,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027034,5BA466FA47E17EC2,5BA466FA47E17EC2,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027038,689FC0096586561F,689FC0096586561F,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027057,26044987092148AB,26044987092148AB,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027058,26044987092148AB,26044987092148AB,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027065,2957D57E1FF07B9F,2957D57E1FF07B9F,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027075,0D3F214A9C4DEE4B,0D3F214A9C4DEE4B,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027103,62DF969FAC49A4F1,62DF969FAC49A4F1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027104,62DF969FAC49A4F1,62DF969FAC49A4F1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027105,62DF969FAC49A4F1,62DF969FAC49A4F1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027209,1E910BB65C84C0FE,1E910BB65C84C0FE,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027232,AE1A2BF4D946BF70,AE1A2BF4D946BF70,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027233,AE1A2BF4D946BF70,AE1A2BF4D946BF70,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027235,8457F63DC401D513,8457F63DC401D513,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027236,8457F63DC401D513,8457F63DC401D513,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027264,39784CA9523A76E5,39784CA9523A76E5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027265,39784CA9523A76E5,39784CA9523A76E5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027266,39784CA9523A76E5,39784CA9523A76E5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027461,1F1296A69190AC54,1F1296A69190AC54,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027462,1F1296A69190AC54,1F1296A69190AC54,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1027485,5D494306E8074CBD,5D494306E8074CBD,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1028940,5F1F4EE389CF0E14,5F1F4EE389CF0E14,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1028945,3D2E66D74AAD9593,3D2E66D74AAD9593,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1028965,ADC1335ABF022602,ADC1335ABF022602,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1028973,B68FAAB758F7E6B0,B68FAAB758F7E6B0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029000,D46FA7D55E6A10FF,D46FA7D55E6A10FF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029001,D46FA7D55E6A10FF,D46FA7D55E6A10FF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029013,8B157E47BCDCB889,8B157E47BCDCB889,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029017,6D6DE23FB1689ABF,6D6DE23FB1689ABF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029018,6D6DE23FB1689ABF,6D6DE23FB1689ABF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029030,96EAD940CE807DE0,96EAD940CE807DE0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029043,3D7CBB792563A8E3,3D7CBB792563A8E3,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029044,3D7CBB792563A8E3,3D7CBB792563A8E3,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029065,55C735E944A5A378,55C735E944A5A378,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029069,F28E85A24B917D0D,F28E85A24B917D0D,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029070,F28E85A24B917D0D,F28E85A24B917D0D,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029071,F28E85A24B917D0D,F28E85A24B917D0D,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029082,7D211852FF1F79B0,7D211852FF1F79B0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029083,7D211852FF1F79B0,7D211852FF1F79B0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029085,F5CA7FE29537210A,F5CA7FE29537210A,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029114,97DAF4F26F9CAEDC,97DAF4F26F9CAEDC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029125,F11F1E56968E6EF2,F11F1E56968E6EF2,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029179,E0FC143B71CB2057,E0FC143B71CB2057,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029254,D743EB4F46A6B158,D743EB4F46A6B158,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029255,D743EB4F46A6B158,D743EB4F46A6B158,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029287,1E5ABAF36440095F,1E5ABAF36440095F,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029323,30056C8135F5BF29,30056C8135F5BF29,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029324,30056C8135F5BF29,30056C8135F5BF29,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029334,3853C6A1A43095B5,3853C6A1A43095B5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029345,ADFE4FCEEC5C98E8,ADFE4FCEEC5C98E8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029372,B84534C64539E4E1,B84534C64539E4E1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029373,B84534C64539E4E1,B84534C64539E4E1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029374,B84534C64539E4E1,B84534C64539E4E1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029379,96BBF0A697B75250,96BBF0A697B75250,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029399,15E4C26BC77D911A,15E4C26BC77D911A,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029400,15E4C26BC77D911A,15E4C26BC77D911A,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029401,15E4C26BC77D911A,15E4C26BC77D911A,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029408,A03BE3A11A6EA2AE,A03BE3A11A6EA2AE,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029419,49866BD1CAB1727A,49866BD1CAB1727A,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029435,AECBEC905A1002F3,AECBEC905A1002F3,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029436,AECBEC905A1002F3,AECBEC905A1002F3,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029437,AECBEC905A1002F3,AECBEC905A1002F3,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029439,60B477675A30B2BD,60B477675A30B2BD,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029440,60B477675A30B2BD,60B477675A30B2BD,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029447,925AC06DD60534E9,925AC06DD60534E9,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029448,925AC06DD60534E9,925AC06DD60534E9,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029480,2232EDD20AE3FE65,2232EDD20AE3FE65,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029494,24704A5C84FC273F,24704A5C84FC273F,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029512,406FA5FAAAC3B803,406FA5FAAAC3B803,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029523,214F1FE79367E6ED,214F1FE79367E6ED,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029524,214F1FE79367E6ED,214F1FE79367E6ED,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029608,44211C79A8F69085,44211C79A8F69085,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029609,44211C79A8F69085,44211C79A8F69085,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029610,44211C79A8F69085,44211C79A8F69085,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029611,44211C79A8F69085,44211C79A8F69085,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029630,912335C946CDA8A8,912335C946CDA8A8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029631,912335C946CDA8A8,912335C946CDA8A8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029635,43246FF91AB6E61A,43246FF91AB6E61A,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029645,1A42B6FC03971595,1A42B6FC03971595,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029661,B024AEAE9B29E215,B024AEAE9B29E215,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029662,B024AEAE9B29E215,B024AEAE9B29E215,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029663,B024AEAE9B29E215,B024AEAE9B29E215,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029669,180281ED8E3ECFD0,180281ED8E3ECFD0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029688,B179436FF93AF1D6,B179436FF93AF1D6,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029702,DE42C3D4805AF4E7,DE42C3D4805AF4E7,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029704,00BD0DE0B8BEE4CB,00BD0DE0B8BEE4CB,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029713,96EAD940CE807DE0,96EAD940CE807DE0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029731,AE9C20FDF75F5713,AE9C20FDF75F5713,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029732,AE9C20FDF75F5713,AE9C20FDF75F5713,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029739,BEB56D303FED26B8,BEB56D303FED26B8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1029763,D4685A66D82ACD49,D4685A66D82ACD49,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030006,ABEAE29D74BB7290,ABEAE29D74BB7290,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030007,ABEAE29D74BB7290,ABEAE29D74BB7290,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030008,ABEAE29D74BB7290,ABEAE29D74BB7290,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030021,3345E39123843EFD,3345E39123843EFD,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030030,938CEC1D4C9ABA37,938CEC1D4C9ABA37,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030031,938CEC1D4C9ABA37,938CEC1D4C9ABA37,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030067,9833713458447A23,9833713458447A23,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030068,9833713458447A23,9833713458447A23,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030100,6B3B2B6EC5953AC4,6B3B2B6EC5953AC4,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1030101,6B3B2B6EC5953AC4,6B3B2B6EC5953AC4,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031063,2645A095E55282FC,2645A095E55282FC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031073,AA5551069353DF71,AA5551069353DF71,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031080,8A81694931D90669,8A81694931D90669,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031081,8A81694931D90669,8A81694931D90669,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031082,8A81694931D90669,8A81694931D90669,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031092,6E9B5A0AC2486FA5,6E9B5A0AC2486FA5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031094,6E9B5A0AC2486FA5,6E9B5A0AC2486FA5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031134,34C054DCF3291B0E,34C054DCF3291B0E,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031139,20DD7DA3AB139688,20DD7DA3AB139688,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031161,A02061239FD499E6,A02061239FD499E6,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031170,F482355EFB1846A8,F482355EFB1846A8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031171,F482355EFB1846A8,F482355EFB1846A8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031185,3B3C60F2A360BE83,3B3C60F2A360BE83,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031186,3B3C60F2A360BE83,3B3C60F2A360BE83,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031189,31451F0232FB2BAB,31451F0232FB2BAB,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031235,E00CB7964B72A4D0,E00CB7964B72A4D0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031250,30ED061946F4F713,30ED061946F4F713,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031251,30ED061946F4F713,30ED061946F4F713,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031256,7AB9CE5F3F6E6D72,7AB9CE5F3F6E6D72,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031257,7AB9CE5F3F6E6D72,7AB9CE5F3F6E6D72,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031258,7AB9CE5F3F6E6D72,7AB9CE5F3F6E6D72,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031259,7AB9CE5F3F6E6D72,7AB9CE5F3F6E6D72,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031316,2645A095E55282FC,2645A095E55282FC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031378,9481C78D181636CC,9481C78D181636CC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031379,9481C78D181636CC,9481C78D181636CC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031419,B0C03E7BE7B6B949,B0C03E7BE7B6B949,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031432,603B95C892374924,603B95C892374924,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031433,603B95C892374924,603B95C892374924,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031453,1B30D64B925CB230,1B30D64B925CB230,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031454,1B30D64B925CB230,1B30D64B925CB230,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031479,831967D1EAA2B203,831967D1EAA2B203,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031480,831967D1EAA2B203,831967D1EAA2B203,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031535,2280F892926FFF7F,2280F892926FFF7F,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031545,31451F0232FB2BAB,31451F0232FB2BAB,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031546,31451F0232FB2BAB,31451F0232FB2BAB,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031547,31451F0232FB2BAB,31451F0232FB2BAB,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031585,E745FF995A0F96F1,E745FF995A0F96F1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031586,E745FF995A0F96F1,E745FF995A0F96F1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031587,E745FF995A0F96F1,E745FF995A0F96F1,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031721,82E1F78D8D60F904,82E1F78D8D60F904,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031725,BA75EE5A2BA5E371,BA75EE5A2BA5E371,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031726,DD9B3BDBA4668ECC,DD9B3BDBA4668ECC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031727,DD9B3BDBA4668ECC,DD9B3BDBA4668ECC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031770,4EDC913AA8DBC776,4EDC913AA8DBC776,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031784,661525457457D926,661525457457D926,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031787,699C3C4295D76D2E,699C3C4295D76D2E,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031792,EB50F6187FC590D9,EB50F6187FC590D9,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031795,CFE7079090D31B93,CFE7079090D31B93,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031799,A067FEB05DDC949F,A067FEB05DDC949F,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031804,F2E16745B1B43FB6,F2E16745B1B43FB6,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031830,9481C78D181636CC,9481C78D181636CC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1031852,BCAF0EAFBF566BBF,BCAF0EAFBF566BBF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040193,2F5EDCF35882F661,2F5EDCF35882F661,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040414,9481C78D181636CC,9481C78D181636CC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040429,9C3706FFD37DBB83,9C3706FFD37DBB83,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040431,0F0CF843EB6DBFD2,0F0CF843EB6DBFD2,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040526,AB552C4CECC25F69,AB552C4CECC25F69,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040598,3C085A2505EB017B,3C085A2505EB017B,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040599,3C085A2505EB017B,3C085A2505EB017B,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040629,A2F7515E85F546EF,A2F7515E85F546EF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040634,B013A9A28542D1B8,B013A9A28542D1B8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040670,1772581C64EF551D,1772581C64EF551D,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040694,4A3FE5AB5F10A7CC,4A3FE5AB5F10A7CC,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040700,89E88909A3124BCE,89E88909A3124BCE,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040893,04C1B773603650BF,04C1B773603650BF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040894,04C1B773603650BF,04C1B773603650BF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040895,04C1B773603650BF,04C1B773603650BF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040896,04C1B773603650BF,04C1B773603650BF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040897,04C1B773603650BF,04C1B773603650BF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040905,7A112B12F2E887CF,7A112B12F2E887CF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040968,7C1CDD7B921B1141,7C1CDD7B921B1141,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1040969,7C1CDD7B921B1141,7C1CDD7B921B1141,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041006,157BA4664B271CF8,157BA4664B271CF8,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041068,08BB3CF934D62BEF,08BB3CF934D62BEF,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041125,67D6060578D87040,67D6060578D87040,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041146,44C04134D2B43226,44C04134D2B43226,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041171,FB6837F3A9E44AE5,FB6837F3A9E44AE5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041172,FB6837F3A9E44AE5,FB6837F3A9E44AE5,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041246,686435B08F157091,686435B08F157091,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041310,7688C7C118807FB0,7688C7C118807FB0,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041545,60F2577E0191D040,60F2577E0191D040,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
LS-1041653,E4E346CF77D4EA4F,E4E346CF77D4EA4F,exclude,,,,resolved in prior audit,procedural_or_amendment_excluded,prior_v3_audit
