source_file_id,parser_name,input_candidate_rows,output_candidate_rows,input_votes,output_votes,vote_delta,reconciliation_status,note
SRC-FBB098B819B266ADCB21,south_carolina_detail_zip,41,41,433519,433519,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-01D29DF59785560AB409,south_carolina_detail_zip,27,26,113479,113479,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-0EB07A220EB278BBC225,south_carolina_detail_zip,30,29,137657,137657,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-19D0693487E567D01294,south_carolina_detail_zip,21,19,27749,27749,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-1C80F26F9D8BD427F571,south_carolina_detail_zip,18,17,36634,36634,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-22C04A6E25E09B0C131F,south_carolina_detail_zip,27,26,108758,108758,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-2753D102B6EA4C2B1ACB,south_carolina_detail_zip,18,17,25272,25272,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-3C83A778E216B0576B55,south_carolina_detail_zip,21,20,50656,50656,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-3F60A09F5931D0A3A857,south_carolina_detail_zip,15,14,18210,18210,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-4187B04C0BD6E932BD33,south_carolina_detail_zip,17,15,15868,15868,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-43EBF142AB3B4970D36B,south_carolina_detail_zip,39,38,323942,323942,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-44B0F154649D0F872ADF,south_carolina_detail_zip,29,27,156788,156788,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-4D3FBB7CD78C911CB381,south_carolina_detail_zip,14,13,33694,33694,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-52537FCB0A67B842FD32,south_carolina_detail_zip,23,21,79108,79108,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-633F7C3727000467E44E,south_carolina_detail_zip,20,20,45614,45614,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6A5B64874174C239D7CB,south_carolina_detail_zip,30,29,266846,266846,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-73AFF6B66951BB6DDD1E,south_carolina_detail_zip,20,19,41933,41933,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-73B64910374DF7825F6C,south_carolina_detail_zip,27,25,64889,64889,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-757E9E9CCFD99ECF0DA8,south_carolina_detail_zip,18,18,34897,34897,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-77B2F30BAAE62CE1E9FF,south_carolina_detail_zip,16,14,23141,23141,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7C0D28FD3C15A9088147,south_carolina_detail_zip,31,28,191392,191392,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7DB01A630E9EE1BF7144,south_carolina_detail_zip,16,15,45760,45760,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-83E5296CE82D4D67051D,south_carolina_detail_zip,23,21,116292,116292,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-83FA98ADA9313954FC73,south_carolina_detail_zip,44,43,448230,448230,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-841EB06C133A855B6401,south_carolina_detail_zip,21,20,23263,23263,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-84BFE9338975939231B5,south_carolina_detail_zip,32,29,184462,184462,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-92F05FB8DDE8F0DBAE4A,south_carolina_detail_zip,18,17,53893,53893,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9327374E81446ADB2285,south_carolina_detail_zip,19,18,27255,27255,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9790B1F409C37822D9D0,south_carolina_detail_zip,51,49,503049,503049,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9943E1CE4F16173D36F8,south_carolina_detail_zip,20,19,88463,88463,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9DF797885E125147F079,south_carolina_detail_zip,19,16,30745,30745,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9FAC3032C475CB6903FE,south_carolina_detail_zip,16,15,23399,23399,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B303D91FEB1BA85E2C71,south_carolina_detail_zip,54,51,391548,391548,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B4E1906E77890195BF7A,south_carolina_detail_zip,19,18,84606,84606,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-BC8C8234FA8CC5939ED7,south_carolina_detail_zip,17,16,42461,42461,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-BFE11BD6A98AFB7C9AE5,south_carolina_detail_zip,44,39,286149,286149,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-C6051A3528C94E6DE8F4,south_carolina_detail_zip,14,13,29939,29939,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-D82F4FD903341EF6E433,south_carolina_detail_zip,23,20,80632,80632,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-DB25D2045D626A1C28FB,south_carolina_detail_zip,19,18,24818,24818,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-DC0CE1C5166D091A9EE6,south_carolina_detail_zip,17,16,10115,10115,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E07A60AA6C8F3BD3DE21,south_carolina_detail_zip,26,25,81953,81953,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E4991AE40F704C1B7E64,south_carolina_detail_zip,24,23,192020,192020,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-EBE06A8F06433A90CB46,south_carolina_detail_zip,34,33,267534,267534,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F171C842AF6991D00316,south_carolina_detail_zip,18,17,79613,79613,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F90925F5EE02475674E1,south_carolina_detail_zip,17,16,39769,39769,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F944E708C406066EFFC2,south_carolina_detail_zip,32,31,163079,163079,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-FC29279AD8395BDD7277,south_carolina_detail_zip,14,13,28069,28069,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-02B67C2A61F6345509EF,south_carolina_detail_zip,16,16,15399,15399,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-03115221F40D1A53D9B1,south_carolina_detail_zip,15,15,33042,33042,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-037A2EC36C1A237CE9B1,south_carolina_detail_zip,15,15,58643,58643,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-0570699DD817E32AF2AF,south_carolina_detail_zip,16,15,56948,56948,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-0CA854C958BF9B20C041,south_carolina_detail_zip,36,35,209742,209742,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-10413D0D89DDD186C354,south_carolina_detail_zip,17,16,36613,36613,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-1907C859966235CA10F1,south_carolina_detail_zip,15,15,27953,27953,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-237D14C39F648AC4C82F,south_carolina_detail_zip,16,15,33545,33545,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-297FDC2C3D5E38F2E51D,south_carolina_detail_zip,32,31,58744,58744,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-3013E778683D842064DE,south_carolina_detail_zip,44,44,199943,199943,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-4434210D8BEF641D193F,south_carolina_detail_zip,15,15,17426,17426,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-484E29982DD19E64359A,south_carolina_detail_zip,17,17,90136,90136,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-4EC816B0406F1F4873B2,south_carolina_detail_zip,19,19,41587,41587,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-52C6CB21039B49A705A8,south_carolina_detail_zip,19,18,53026,53026,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-5C4739F9D4FD24C6E62D,south_carolina_detail_zip,23,23,150205,150205,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-61BBA365E16D4EA458BF,south_carolina_detail_zip,17,17,114905,114905,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-636DBE5F67EB667F7C3F,south_carolina_detail_zip,15,14,72921,72921,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-63B4C3BAA6D6D53CCBB2,south_carolina_detail_zip,15,15,32308,32308,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6821B65836EAFCBD0E35,south_carolina_detail_zip,51,51,555246,555246,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-696771EF4D90FD4DF009,south_carolina_detail_zip,22,22,170994,170994,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6FC9F69485D3739E9E21,south_carolina_detail_zip,32,31,251912,251912,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-71034BAC5480FC0F39A9,south_carolina_detail_zip,15,14,39968,39968,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-731630CFAC4F268D3618,south_carolina_detail_zip,46,42,399025,399025,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7395CE119019EBC95B8E,south_carolina_detail_zip,18,17,112370,112370,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7D65D1910C010E29B2AB,south_carolina_detail_zip,21,21,108900,108900,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7E5135ABADCD9E4EB1B8,south_carolina_detail_zip,49,47,402829,402829,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-806D3E671E0447EF9C6E,south_carolina_detail_zip,16,15,56906,56906,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-88E85563592292F8BB34,south_carolina_detail_zip,15,14,46239,46239,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-8C087545D76CA76E444B,south_carolina_detail_zip,21,20,60308,60308,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-903A9CEC1AB0883A88A1,south_carolina_detail_zip,38,36,239786,239786,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-957B4E731D84551304B5,south_carolina_detail_zip,32,30,107627,107627,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-985CDD021037AE1CF410,south_carolina_detail_zip,64,61,564806,564806,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-ACB56B7DEF49C183322D,south_carolina_detail_zip,25,24,103244,103244,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B6E86885811DB065791C,south_carolina_detail_zip,22,21,31469,31469,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-BA899A2C23759ED7C09E,south_carolina_detail_zip,66,62,699341,699341,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-BDE611791833D6514541,south_carolina_detail_zip,25,24,118284,118284,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-BEE8310849783E0B5AFF,south_carolina_detail_zip,27,25,233433,233433,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-C97D9073F0904901028E,south_carolina_detail_zip,38,37,358094,358094,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-D387E0674E6502C92152,south_carolina_detail_zip,19,18,57820,57820,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-D3DE98BD28D2B97C5AE9,south_carolina_detail_zip,15,15,25402,25402,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-D4346A40ACDFF26701DC,south_carolina_detail_zip,20,18,46625,46625,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-D8FFFD0E2E54D3A27B42,south_carolina_detail_zip,19,19,34303,34303,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-DA71124E2B16F116C2AE,south_carolina_detail_zip,27,27,254708,254708,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-EC3FB941E38B243E279D,south_carolina_detail_zip,42,42,395036,395036,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F30E8E3041E21AE96B3C,south_carolina_detail_zip,17,16,44181,44181,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-FDA40BA523ABFAC5D924,south_carolina_detail_zip,32,30,175878,175878,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-0839869B7DBF091DB07A,south_carolina_detail_zip,24,23,35856,35856,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-13B93269084E9509C30C,south_carolina_detail_zip,22,20,39657,39657,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-14E65F500736C6D5EFBF,south_carolina_detail_zip,58,58,450488,450488,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-1F6F2A76D2044DEB7105,south_carolina_detail_zip,32,31,217397,217397,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-32F5364F844AA8CA136F,south_carolina_detail_zip,34,33,214561,214561,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-36A8BE754FCE1F4C029E,south_carolina_detail_zip,41,41,158121,158121,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-3AB451537CF12D31BD96,south_carolina_detail_zip,24,23,42867,42867,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-3CC4B6C8DD69D5BDF9D8,south_carolina_detail_zip,22,21,11192,11192,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-5483A66CA5FC4BBA4465,south_carolina_detail_zip,27,26,62741,62741,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-59AEB1B48CABA550343A,south_carolina_detail_zip,26,24,54759,54759,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6AF3480662276384963F,south_carolina_detail_zip,37,36,178260,178260,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6C31EE9A3FB6DC1D4EA5,south_carolina_detail_zip,22,21,28732,28732,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6F0E3E25C3D8EAECE6EE,south_carolina_detail_zip,23,22,33643,33643,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-72F239A7289702290303,south_carolina_detail_zip,28,27,133883,133883,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7AA463C43EC45E6C996D,south_carolina_detail_zip,42,40,309105,309105,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7F28438228876B61FFE0,south_carolina_detail_zip,22,21,17987,17987,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-802C5543A67F1F5459B2,south_carolina_detail_zip,26,25,86449,86449,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-852CA28B3057427C276F,south_carolina_detail_zip,51,50,540670,540670,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-8661FA5530D7A29B302D,south_carolina_detail_zip,26,25,51540,51540,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-8970EFA7C48DDBEC1E29,south_carolina_detail_zip,26,24,38360,38360,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-906BCA305042B7A78DCC,south_carolina_detail_zip,40,39,369365,369365,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-93322C0710945833F437,south_carolina_detail_zip,41,40,328443,328443,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-99E1FB455C88E40CB1C5,south_carolina_detail_zip,23,22,24502,24502,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9B064E42A9E207FE04B8,south_carolina_detail_zip,22,21,25169,25169,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-AD4860D7B1CECF54F65F,south_carolina_detail_zip,32,31,135746,135746,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B00770970EAA67422A7B,south_carolina_detail_zip,41,39,280895,280895,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B2B409BF4AB47ECC1548,south_carolina_detail_zip,22,20,28100,28100,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B2DDF77B627EF854DF8B,south_carolina_detail_zip,32,31,52671,52671,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B3CC9D9F8AA43754FB82,south_carolina_detail_zip,26,25,50438,50438,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-BA9E9D0EED2EE063DA13,south_carolina_detail_zip,24,22,59198,59198,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-C31FA63B195E645BD8D0,south_carolina_detail_zip,38,37,200533,200533,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-C4E0583417632BC21C2C,south_carolina_detail_zip,29,27,96941,96941,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-CB87F008647074BCBA25,south_carolina_detail_zip,26,25,72822,72822,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-D192173116612B8AA7BE,south_carolina_detail_zip,28,26,92018,92018,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-DF55CB73726CE727A163,south_carolina_detail_zip,56,54,593059,593059,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E02DF79885A2A0A25B45,south_carolina_detail_zip,23,22,30837,30837,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E1163FE2B66249BA4406,south_carolina_detail_zip,23,22,27064,27064,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E178DFEFC4BB7EAC89B2,south_carolina_detail_zip,26,25,31543,31543,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E31E20462478AF0B90CE,south_carolina_detail_zip,23,22,98912,98912,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E910DF2B5940AEBEB227,south_carolina_detail_zip,23,22,30263,30263,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F10C284F155C91F4E53A,south_carolina_detail_zip,32,31,90759,90759,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F2083129370A9F41A936,south_carolina_detail_zip,23,21,39377,39377,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F85EA47A89E14A2F8135,south_carolina_detail_zip,35,33,144117,144117,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F88531E0C9878BCBC682,south_carolina_detail_zip,26,25,108340,108340,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F9A43A3B70FF31B1B101,south_carolina_detail_zip,25,24,29549,29549,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-01E8907FF12272C4EEAF,south_carolina_detail_zip,37,33,339333,339333,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-02541AEC5F7FCECD9926,south_carolina_detail_zip,56,49,279730,279730,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-07D4943C88BCA7AE2517,south_carolina_detail_zip,33,30,177324,177324,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-1EBC1F67176191B01837,south_carolina_detail_zip,27,24,78164,78164,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-290D8FA18B9C23526F7D,south_carolina_detail_zip,53,50,566221,566221,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-2CB4A9C68225E9BF6290,south_carolina_detail_zip,26,23,39937,39937,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-347FB9552C2BFC3A1996,south_carolina_detail_zip,64,60,792014,792014,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-39E6D4BCEF59CD9FDE04,south_carolina_detail_zip,34,31,125526,125526,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-3ACE2086F278B8633B38,south_carolina_detail_zip,28,25,55536,55536,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-3FCA0ADD524C8B984D59,south_carolina_detail_zip,33,30,230160,230160,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-487D5A27AA6956D7AC5C,south_carolina_detail_zip,27,24,72361,72361,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-48F7E73EA5A7B98F1E33,south_carolina_detail_zip,25,22,97991,97991,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-49C6820B63E4F5E27F8A,south_carolina_detail_zip,37,34,370905,370905,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-4D8ECE5CE2472187B9BF,south_carolina_detail_zip,49,46,525158,525158,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-58C926794ECAA15DE0CE,south_carolina_detail_zip,71,68,988422,988422,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-5B6DECD9FD69202B1367,south_carolina_detail_zip,26,23,24319,24319,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-66729E87D94F2588AC5E,south_carolina_detail_zip,47,41,77873,77873,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-678F7A214024DE3C56EA,south_carolina_detail_zip,28,23,141618,141618,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6C184985C355584968E0,south_carolina_detail_zip,28,25,121406,121406,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-6FDC1FC12429B24829D5,south_carolina_detail_zip,26,23,68124,68124,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-725E8B5B8D66290C6BE0,south_carolina_detail_zip,27,22,67488,67488,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7550C563525D9065D30F,south_carolina_detail_zip,27,24,49632,49632,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-7B1D3657D37A0A003D66,south_carolina_detail_zip,25,22,29604,29604,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-8827934BF29C85FD84B6,south_carolina_detail_zip,31,28,40979,40979,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-899BF1D4755711A6C1A9,south_carolina_detail_zip,81,73,793250,793250,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-8A79961D093A241923FB,south_carolina_detail_zip,28,25,66081,66081,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-8A7B1F4F7FD37832555E,south_carolina_detail_zip,27,23,41904,41904,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9D0BB21DE8FFF029B846,south_carolina_detail_zip,29,24,48449,48449,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-9DD68C28E518FA928409,south_carolina_detail_zip,27,24,34824,34824,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-A61A4492E694F1F42410,south_carolina_detail_zip,25,22,37567,37567,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-ADC7303714B2CA452D50,south_carolina_detail_zip,29,24,52865,52865,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B235B37AF110FC35BA23,south_carolina_detail_zip,39,36,203507,203507,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B2F3B3CFB771E00ABE25,south_carolina_detail_zip,31,28,49412,49412,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B4A97D7FD00A87FE5C87,south_carolina_detail_zip,48,43,353476,353476,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-B998916607EB5A1B0C86,south_carolina_detail_zip,31,28,139438,139438,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-C190B574A2233F301A36,south_carolina_detail_zip,37,33,178816,178816,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-C8DE4FD3FEA2740AF1FD,south_carolina_detail_zip,52,47,594895,594895,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-CC2C1C14F4E577769446,south_carolina_detail_zip,32,27,75793,75793,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-CD417F427B259BAE0BB9,south_carolina_detail_zip,24,21,155530,155530,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-D241A936C214005182EB,south_carolina_detail_zip,26,23,16420,16420,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-DF5FF841199843B1A2C3,south_carolina_detail_zip,51,46,356022,356022,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E07EF6F7C54B164CC744,south_carolina_detail_zip,54,50,571279,571279,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-E47738DBF0D90E138FBA,south_carolina_detail_zip,24,21,51397,51397,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-F353C1E4CBEB59217F07,south_carolina_detail_zip,44,39,262502,262502,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-FCA9FCD0343E23DD8C48,south_carolina_detail_zip,40,35,131053,131053,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-FD97E9E2E866359B3B4B,south_carolina_detail_zip,24,21,53455,53455,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-439A3AA5AD62EABCD240,tennessee_precinct_workbook,53871,230,10459708,10459708,0,exact,
SRC-D8D648D87F258195BC5F,tennessee_precinct_workbook,61909,282,5343165,5343165,0,exact,
SRC-DF9AE2BC7B9E90B73D30,tennessee_precinct_workbook,75348,267,10134937,10134937,0,exact,
SRC-BDE34A4BA92983804861,tennessee_precinct_workbook,63187,240,5971764,5971764,0,exact,
SRC-1319D2376F1D3F5EF85D,tennessee_precinct_workbook,43208,251,8109290,8109290,0,exact,
SRC-5785B1EAAA911EA67A8D,tennessee_precinct_workbook,20311,357,1115548,1115548,0,exact,
SRC-98C0B92A68F73A3C5234,virginia_precinct_csv,13867,301,3728658,3728658,0,exact,
SRC-21BE18919A0D5E21DDFE,virginia_precinct_csv,6382,245,1217673,1217673,0,exact,
SRC-DCEAD740B8C855F90A09,virginia_precinct_csv,14852,314,3830656,3830656,0,exact,
SRC-ABE5262A5CF853B6CBE5,virginia_precinct_csv,7002,241,1275016,1275016,0,exact,
SRC-75C4AC04E07C80BEBD27,virginia_precinct_csv,18391,306,4264693,4264693,0,exact,
SRC-CC63299D9FDE7F5EE5FF,virginia_precinct_csv,7153,243,1303364,1303364,0,exact,
