old_node,new_node,old_year,new_year,county_key,old_precinct,new_precinct,name_score,turnout_score,code_exact,split_base_exact,composite_score,confidence,relationship,verification_status
1994|BUTLER|ROCKY CREEK,1998|BUTLER|0480 ROCKY CREEK VOTING HSE,1994,1998,BUTLER,ROCKY CREEK,0480 ROCKY CREEK VOTING HSE,90.0,93.20529329300949,0,0,81.57695279274171,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|BUTLER|BOLLING,1998|BUTLER|0495 BOLLING VOTING HOUSE,1994,1998,BUTLER,BOLLING,0495 BOLLING VOTING HOUSE,90.0,47.20479608434184,0,0,73.29686329518152,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|BUTLER|MCLAINS,1998|BUTLER|0510 MCLAINS VOTING HOUSE,1994,1998,BUTLER,MCLAINS,0510 MCLAINS VOTING HOUSE,90.0,46.00866822101899,0,0,73.08156027978342,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|FOUR MILE METHODIST CHURCH,1998|CALHOUN|60 FOUR MILE - METHODIST CHURCH,1994,1998,CALHOUN,FOUR MILE METHODIST CHURCH,60 FOUR MILE - METHODIST CHURCH,95.0,95.67482297374312,0,1,93.62146813527374,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|BYNUM SCHOOL,1998|CALHOUN|80 BYNUM SCHOOL,1994,1998,CALHOUN,BYNUM SCHOOL,80 BYNUM SCHOOL,95.0,96.61000858010127,0,1,93.78980154441822,medium,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|OXFORD CITY HALL,1998|CALHOUN|110 OXFORD CITY HALL,1994,1998,CALHOUN,OXFORD CITY HALL,110 OXFORD CITY HALL,100.0,90.08961990899911,0,1,96.21613158361984,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|LLOYD'S CHAPEL BAPTIST CHURCH,1998|CALHOUN|115 LLOYDS CHAPEL BAPTIST CHURCH,1994,1998,CALHOUN,LLOYD'S CHAPEL BAPTIST CHURCH,115 LLOYDS CHAPEL BAPTIST CHURCH,98.24561403508771,91.87609962390846,0,0,87.27454003756668,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|FRIENDSHIP BAPTIST CHURCH,1998|CALHOUN|140 FRIENDSHIP BAPTIST CHURCH,1994,1998,CALHOUN,FRIENDSHIP BAPTIST CHURCH,140 FRIENDSHIP BAPTIST CHURCH,100.0,95.99218749046274,0,1,97.2785937482833,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|WEBSTER'S CHAPEL METHODIST,1998|CALHOUN|150 WEBSTERS CHAPEL METHODIST,1994,1998,CALHOUN,WEBSTER'S CHAPEL METHODIST,150 WEBSTERS CHAPEL METHODIST,98.0392156862745,81.95180025629367,0,0,85.3395593402505,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ASBERRY BAPTIST CHURCH,1998|CALHOUN|160 ASBERRY BAPTIST CHURCH,1994,1998,CALHOUN,ASBERRY BAPTIST CHURCH,160 ASBERRY BAPTIST CHURCH,100.0,90.34097346308879,0,1,96.26137522335598,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|PIEDMONT NATIONAL GUARD ARMORY,1998|CALHOUN|170 PIEDMONT NATIONAL GUARD ARMORY,1994,1998,CALHOUN,PIEDMONT NATIONAL GUARD ARMORY,170 PIEDMONT NATIONAL GUARD ARMORY,100.0,99.53554473089156,0,1,97.91639805156048,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|PIEDMONT RECREATION BLDG.,1998|CALHOUN|190 RECREATION BUILDING,1994,1998,CALHOUN,PIEDMONT RECREATION BLDG.,190 RECREATION BUILDING,95.0,94.25160334042016,0,0,85.36528860127562,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|PIEDMONT COMMUNITY BLDG.,1998|CALHOUN|200 PIEDMONT COMMUNITY BUILDING,1994,1998,CALHOUN,PIEDMONT COMMUNITY BLDG.,200 PIEDMONT COMMUNITY BUILDING,100.0,97.56417421034138,0,1,97.56155135786145,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|WHITE PLAINS HIGH SCHOOL,1998|CALHOUN|220 WHITE PLAINS HIGH SCHOOL,1994,1998,CALHOUN,WHITE PLAINS HIGH SCHOOL,220 WHITE PLAINS HIGH SCHOOL,100.0,83.29835385035726,0,1,94.9937036930643,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|DEARMANVILLE SCHOOL,1998|CALHOUN|230 DEARMANVILLE SCHOOL,1994,1998,CALHOUN,DEARMANVILLE SCHOOL,230 DEARMANVILLE SCHOOL,100.0,92.14676105372733,0,1,96.58641698967092,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|HOBSON CITY  CITY HALL,1998|CALHOUN|270 HOBSON CITY - CITY HALL,1994,1998,CALHOUN,HOBSON CITY  CITY HALL,270 HOBSON CITY - CITY HALL,100.0,84.67325728234853,0,1,95.24118631082274,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON CARVER CENTER,1998|CALHOUN|290 ANNISTON - CARVER CENTER,1994,1998,CALHOUN,ANNISTON CARVER CENTER,290 ANNISTON - CARVER CENTER,100.0,98.6471767576496,0,1,97.75649181637692,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON F & WILMER FIRE ST,1998|CALHOUN|300 ANNISTON-F & WILMER FIRE ST.,1994,1998,CALHOUN,ANNISTON F & WILMER FIRE ST,300 ANNISTON-F & WILMER FIRE ST.,100.0,97.39949578990374,0,1,97.53190924218268,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON THANKFUL BAPTIST CH,1998|CALHOUN|310 ANNISTON - THANKFUL BAPTIST,1994,1998,CALHOUN,ANNISTON THANKFUL BAPTIST CH,310 ANNISTON - THANKFUL BAPTIST,95.0,97.88524944966234,0,0,86.01934490093922,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON LENLOCK FIRE ST.,1998|CALHOUN|320 ANNISTON-LENLOCK FIRE STATION,1994,1998,CALHOUN,ANNISTON LENLOCK FIRE ST.,320 ANNISTON-LENLOCK FIRE STATION,92.85714285714286,95.69022210829547,0,0,84.08138283663604,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON CITY AUDITORIUM,1998|CALHOUN|330 ANNISTON - CITY AUDITORIUM,1994,1998,CALHOUN,ANNISTON CITY AUDITORIUM,330 ANNISTON - CITY AUDITORIUM,100.0,99.27385813708311,0,1,97.86929446467497,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|CHOCCOLOCCO HARMONY CHURCH,1998|CALHOUN|350 CHOCCOLOCCO - HARMONY CHURCH,1994,1998,CALHOUN,CHOCCOLOCCO HARMONY CHURCH,350 CHOCCOLOCCO - HARMONY CHURCH,100.0,82.32630422847024,0,1,94.81873476112465,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|OHATCHEE FIRE STATION,1998|CALHOUN|360 OHATCHEE FIRE STATION,1994,1998,CALHOUN,OHATCHEE FIRE STATION,360 OHATCHEE FIRE STATION,100.0,98.24772599491475,0,1,97.68459067908465,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|READ'S MILL  READ'S STORE,1998|CALHOUN|370 READS MILL - READS STORE,1994,1998,CALHOUN,READ'S MILL  READ'S STORE,370 READS MILL - READS STORE,95.65217391304348,92.34529548760443,0,0,85.49171840516011,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|BLUE MOUNTAIN BAPTIST CHURCH,1998|CALHOUN|380 BLUE MOUNTAIN - BAPTIST CHURCH,1994,1998,CALHOUN,BLUE MOUNTAIN BAPTIST CHURCH,380 BLUE MOUNTAIN - BAPTIST CHURCH,100.0,78.92341119140643,0,1,94.20621401445315,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|LEATHERWOOD CIVIL DEFENSE,1998|CALHOUN|400 LEATHERWOOD RD CIVIL DEFENSE,1994,1998,CALHOUN,LEATHERWOOD CIVIL DEFENSE,400 LEATHERWOOD RD CIVIL DEFENSE,95.0,95.68878775130533,0,0,85.62398179523495,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|WELLINGTON MT. VIEW BAPTIST,1998|CALHOUN|420 WELLINGTON - MT.VIEW BAPTIST,1994,1998,CALHOUN,WELLINGTON MT. VIEW BAPTIST,420 WELLINGTON - MT.VIEW BAPTIST,100.0,91.5847875018131,0,1,96.48526175032636,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON FIRST PRESBYTERIAN,1998|CALHOUN|450 ANNISTON - FIRST PRESBYTERIAN,1994,1998,CALHOUN,ANNISTON FIRST PRESBYTERIAN,450 ANNISTON - FIRST PRESBYTERIAN,100.0,84.70056579093766,0,1,95.24610184236877,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON MENTAL HEALTH CENTER,1998|CALHOUN|460 ANNISTON - MENTAL HEALTH CNTR,1994,1998,CALHOUN,ANNISTON MENTAL HEALTH CENTER,460 ANNISTON - MENTAL HEALTH CNTR,100.0,86.91892122621547,0,1,95.64540582071879,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON GOLDEN SPRINGS COMM,1998|CALHOUN|470 ANNISTON-GOLDEN SPRINGS COMM 1,1994,1998,CALHOUN,ANNISTON GOLDEN SPRINGS COMM,470 ANNISTON-GOLDEN SPRINGS COMM 1,100.0,48.59060939457095,0,1,88.74630969102277,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CALHOUN|ANNISTON GOLDEN SPRINGS COMM,1998|CALHOUN|471 ANNISTON-GOLDEN SPRINGS COMM 2,1994,1998,CALHOUN,ANNISTON GOLDEN SPRINGS COMM,471 ANNISTON-GOLDEN SPRINGS COMM 2,100.0,44.160953840461225,0,1,87.94897169128302,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|STANDING ROCK,1998|CHAMBERS|001 STANDING ROCK,1994,1998,CHAMBERS,STANDING ROCK,001 STANDING ROCK,100.0,96.71580869056025,0,1,97.40884556430085,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|STROUD,1998|CHAMBERS|002 STROUD,1994,1998,CHAMBERS,STROUD,002 STROUD,100.0,80.66644466644468,0,1,94.51996003996004,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|MT. OLIVE,1998|CHAMBERS|003 MOUNT OLIVE,1994,1998,CHAMBERS,MT. OLIVE,003 MOUNT OLIVE,100.0,98.24539082823097,0,1,97.68417034908157,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|MILL TOWN,1998|CHAMBERS|004 MILLTOWN,1994,1998,CHAMBERS,MILL TOWN,004 MILLTOWN,94.11764705882352,87.02177059038412,0,0,83.42862458862207,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|SPARKLING SPRINGS,1998|CHAMBERS|005 SPARKLING SPRINGS,1994,1998,CHAMBERS,SPARKLING SPRINGS,005 SPARKLING SPRINGS,100.0,83.37213027229043,0,1,95.00698344901228,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|UNION HILL,1998|CHAMBERS|006 UNION HILL,1994,1998,CHAMBERS,UNION HILL,006 UNION HILL,100.0,75.42198858269333,0,1,93.5759579448848,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|FIVE POINTS,1998|CHAMBERS|007 FIVE POINTS,1994,1998,CHAMBERS,FIVE POINTS,007 FIVE POINTS,100.0,95.63547563547563,0,1,97.2143856143856,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|BUFFALO,1998|CHAMBERS|008 BUFFALO,1994,1998,CHAMBERS,BUFFALO,008 BUFFALO,100.0,90.29203906709475,0,1,96.25256703207705,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|PENTON,1998|CHAMBERS|009 PENTON,1994,1998,CHAMBERS,PENTON,009 PENTON,100.0,94.24945424945426,0,1,96.96490176490177,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|FREDONIA,1998|CHAMBERS|010 FREDONIA,1994,1998,CHAMBERS,FREDONIA,010 FREDONIA,100.0,98.01858559039553,0,1,97.6433454062712,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|LANETT,1998|CHAMBERS|011 LANETT,1994,1998,CHAMBERS,LANETT,011 LANETT,100.0,96.86167610603333,0,1,97.435101699086,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|RESCUE,1998|CHAMBERS|012 RESCUE,1994,1998,CHAMBERS,RESCUE,012 RESCUE,100.0,91.2311772355668,0,1,96.42161190240202,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|LAKE VIEW,1998|CHAMBERS|013 LAKEVIEW,1994,1998,CHAMBERS,LAKE VIEW,013 LAKEVIEW,94.11764705882352,76.43889698561347,0,0,81.52370733976335,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|LAFAYETTE,1998|CHAMBERS|014 LAFAYETTE,1994,1998,CHAMBERS,LAFAYETTE,014 LAFAYETTE,100.0,99.2047118265692,0,1,97.85684812878246,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|WAVERLY,1998|CHAMBERS|017 WAVERLY,1994,1998,CHAMBERS,WAVERLY,017 WAVERLY,100.0,93.45144193629042,0,1,96.82125954853228,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|STURKIE,1998|CHAMBERS|018 STURKIE,1994,1998,CHAMBERS,STURKIE,018 STURKIE,100.0,86.54575398761445,0,1,95.5782357177706,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|CUSSETA,1998|CHAMBERS|019 CUSSETA,1994,1998,CHAMBERS,CUSSETA,019 CUSSETA,100.0,86.62633662633662,0,1,95.5927405927406,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|SHAWMUT,1998|CHAMBERS|020 SHAWMUT,1994,1998,CHAMBERS,SHAWMUT,020 SHAWMUT,100.0,85.84812829887744,0,1,95.45266309379794,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|LANGDALE,1998|CHAMBERS|021 LANGDALE,1994,1998,CHAMBERS,LANGDALE,021 LANGDALE,100.0,86.25808862786974,0,1,95.52645595301655,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|FAIRFAX,1998|CHAMBERS|022 FAIRFAX,1994,1998,CHAMBERS,FAIRFAX,022 FAIRFAX,100.0,89.16060699487905,0,1,96.04890925907823,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|RIVERVIEW,1998|CHAMBERS|023 RIVERVIEW,1994,1998,CHAMBERS,RIVERVIEW,023 RIVERVIEW,100.0,95.8414387888335,0,1,97.25145898199003,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHAMBERS|HUGULEY,1998|CHAMBERS|024 HUGULEY,1994,1998,CHAMBERS,HUGULEY,024 HUGULEY,100.0,92.0126295634884,0,1,96.56227332142791,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|ALEXIS-LINDSEY STORE,1998|CHEROKEE|1-1 ALEXIS - LINDSEY STORE,1994,1998,CHEROKEE,ALEXIS-LINDSEY STORE,1-1 ALEXIS - LINDSEY STORE,95.0,81.37051753455941,0,0,83.04669315622068,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|JACK MAY STORE,1998|CHEROKEE|1-2 JACK MAY STORE,1994,1998,CHEROKEE,JACK MAY STORE,1-2 JACK MAY STORE,95.0,93.53547068276012,0,0,85.23638472289682,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|ROCK RUN,1998|CHEROKEE|2-2 ROCK RUN,1994,1998,CHEROKEE,ROCK RUN,2-2 ROCK RUN,90.0,94.76070944336547,0,0,81.85692769980578,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|ROCK RUN STATION,1998|CHEROKEE|3-1 ROCK RUN STATION,1994,1998,CHEROKEE,ROCK RUN STATION,3-1 ROCK RUN STATION,95.0,91.50838617879937,0,0,84.87150951218388,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|SPRING GARDEN,1998|CHEROKEE|4-1 SPRING GARDEN,1994,1998,CHEROKEE,SPRING GARDEN,4-1 SPRING GARDEN,95.0,95.26609989373006,0,0,85.5478979808714,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|KEY,1998|CHEROKEE|5-1 KEY,1994,1998,CHEROKEE,KEY,5-1 KEY,90.0,95.04903113647308,0,0,81.90882560456515,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|MT. SPRINGS,1998|CHEROKEE|7-1 MOUNT SPRINGS,1994,1998,CHEROKEE,MT. SPRINGS,7-1 MOUNT SPRINGS,95.0,95.52191188839583,0,0,85.59394413991124,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|GOSHEN,1998|CHEROKEE|7-2 GOSHEN,1994,1998,CHEROKEE,GOSHEN,7-2 GOSHEN,90.0,95.96402003947169,0,0,82.0735236071049,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|BALLPLAY,1998|CHEROKEE|8-1 BALLPLAY,1994,1998,CHEROKEE,BALLPLAY,8-1 BALLPLAY,90.0,99.63214906087416,0,0,82.73378683095734,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|WOODSBEND,1998|CHEROKEE|8-2 WOODSBEND,1994,1998,CHEROKEE,WOODSBEND,8-2 WOODSBEND,95.0,90.9329957673351,0,0,84.7679392381203,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|LITTLE RIVER,1998|CHEROKEE|10-1 LITTLE RIVER,1994,1998,CHEROKEE,LITTLE RIVER,10-1 LITTLE RIVER,95.0,91.43873567202941,0,0,84.85897242096529,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|SAND ROCK,1998|CHEROKEE|11-1 SAND ROCK,1994,1998,CHEROKEE,SAND ROCK,11-1 SAND ROCK,90.0,93.57248511516326,0,0,81.64304732072938,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|CEDAR BLUFF,1998|CHEROKEE|12-1 CEDAR BLUFF,1994,1998,CHEROKEE,CEDAR BLUFF,12-1 CEDAR BLUFF,95.0,97.16784311879603,0,0,85.89021176138328,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|GAYLESVILLE,1998|CHEROKEE|13-1 GAYLESVILLE,1994,1998,CHEROKEE,GAYLESVILLE,13-1 GAYLESVILLE,95.0,92.27819356900065,0,0,85.01007484242011,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|WATSON CHAPEL,1998|CHEROKEE|14-2 WATSON CHAPEL,1994,1998,CHEROKEE,WATSON CHAPEL,14-2 WATSON CHAPEL,95.0,78.16705632306056,0,0,82.47007013815089,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|BROOMTOWN,1998|CHEROKEE|15-1 BROOMTOWN,1994,1998,CHEROKEE,BROOMTOWN,15-1 BROOMTOWN,90.0,98.14614023697816,0,0,82.46630524265606,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|JAMESTOWN,1998|CHEROKEE|16-1 JAMESTOWN,1994,1998,CHEROKEE,JAMESTOWN,16-1 JAMESTOWN,90.0,93.69338942832603,0,0,81.66481009709868,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|MENTONE,1998|CHEROKEE|16-2 MENTONE,1994,1998,CHEROKEE,MENTONE,16-2 MENTONE,90.0,97.47133866162841,0,0,82.3448409590931,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|OAK BOWERY,1998|CHEROKEE|17-1 OAK BOWERY,1994,1998,CHEROKEE,OAK BOWERY,17-1 OAK BOWERY,90.0,86.05038160564197,0,0,80.28906868901555,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|FARRIL,1998|CHEROKEE|18-1 FARRILL,1994,1998,CHEROKEE,FARRIL,18-1 FARRILL,90.0,94.7177340649331,0,0,81.84919213168796,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|PLEASANT VALLEY,1998|CHEROKEE|19-1 PLEASANT VALLEY,1994,1998,CHEROKEE,PLEASANT VALLEY,19-1 PLEASANT VALLEY,95.0,86.69215532728361,0,0,84.00458795891105,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|ELLISVILLE,1998|CHEROKEE|20-1 ELLISVILLE,1994,1998,CHEROKEE,ELLISVILLE,20-1 ELLISVILLE,90.0,85.55721583583724,0,0,80.20029885045071,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|BLANCHE,1998|CHEROKEE|21-1 BLANCHE,1994,1998,CHEROKEE,BLANCHE,21-1 BLANCHE,90.0,76.73467570981076,0,0,78.61224162776594,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|LEESBURG,1998|CHEROKEE|22-1 LEESBURG,1994,1998,CHEROKEE,LEESBURG,22-1 LEESBURG,90.0,88.97638959478815,0,0,80.81575012706186,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHEROKEE|TUCKERS CHAPEL,1998|CHEROKEE|23-1 TUCKERS CHAPEL,1994,1998,CHEROKEE,TUCKERS CHAPEL,23-1 TUCKERS CHAPEL,95.0,91.54183222637934,0,0,84.87752980074828,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|MARS HILL- W CHILTON,1998|CHILTON|0110 MARS HILL W CHILTON,1994,1998,CHILTON,MARS HILL- W CHILTON,0110 MARS HILL W CHILTON,100.0,93.29510678002534,0,1,96.79311922040456,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|THORSBY TOWN HALL,1998|CHILTON|0120 THORSBY TOWN HALL,1994,1998,CHILTON,THORSBY TOWN HALL,0120 THORSBY TOWN HALL,100.0,98.08109326739431,0,1,97.65459678813097,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|COLLINS CHAPEL- FIRE STA,1998|CHILTON|0130 COLLINS CHAPEL FIRE STATION,1994,1998,CHILTON,COLLINS CHAPEL- FIRE STA,0130 COLLINS CHAPEL FIRE STATION,92.0,90.92730756762778,0,0,82.606915362173,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|ISABELLA- FIRE STATION,1998|CHILTON|0140 ISABELLA FIRE STATION,1994,1998,CHILTON,ISABELLA- FIRE STATION,0140 ISABELLA FIRE STATION,100.0,99.25833883900452,0,1,97.86650099102081,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|VETERANS CLUB-CLANTON,1998|CHILTON|0150 VETERANS CLUB CLANTON,1994,1998,CHILTON,VETERANS CLUB-CLANTON,0150 VETERANS CLUB CLANTON,100.0,93.03164892057637,0,1,96.74569680570374,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|LIBRARY- CLANTON,1998|CHILTON|0160 LIBRARY CLANTON,1994,1998,CHILTON,LIBRARY- CLANTON,0160 LIBRARY CLANTON,100.0,95.19102783081776,0,1,97.1343850095472,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|CLANTON FACILITY BLDG.,1998|CHILTON|0170 CLANTON FACILITY BLDG.,1994,1998,CHILTON,CLANTON FACILITY BLDG.,0170 CLANTON FACILITY BLDG.,100.0,98.19256842631394,0,1,97.67466231673652,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|COURTHOUSE- CLANTON,1998|CHILTON|0180 COURTHOUSE CLANTON,1994,1998,CHILTON,COURTHOUSE- CLANTON,0180 COURTHOUSE CLANTON,100.0,92.61613086127313,0,1,96.67090355502916,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|SOUTH CHILTON FIRE STATION,1998|CHILTON|0020 SOUTH CHILTON FIRE STATION,1994,1998,CHILTON,SOUTH CHILTON FIRE STATION,0020 SOUTH CHILTON FIRE STATION,100.0,88.68834669645753,0,1,95.96390240536235,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|FAIRVIEW- FIRE STATION,1998|CHILTON|0030 FAIRVIEW FIRE STATION,1994,1998,CHILTON,FAIRVIEW- FIRE STATION,0030 FAIRVIEW FIRE STATION,100.0,99.58710235356195,0,1,97.92567842364114,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|ENTERPRISE- FIRE STATION,1998|CHILTON|0040 ENTERPRISE FIRE STATION,1994,1998,CHILTON,ENTERPRISE- FIRE STATION,0040 ENTERPRISE FIRE STATION,100.0,95.58178709051317,0,1,97.20472167629237,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|VERBENA- FIRE STATION,1998|CHILTON|0050 VERBENA FIRE STATION,1994,1998,CHILTON,VERBENA- FIRE STATION,0050 VERBENA FIRE STATION,100.0,93.15354863923348,0,1,96.76763875506202,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|PROVIDENCE- E CHILTON,1998|CHILTON|0060 PROVIDENCE E CHILTON,1994,1998,CHILTON,PROVIDENCE- E CHILTON,0060 PROVIDENCE E CHILTON,100.0,92.23017430003459,0,1,96.60143137400622,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|CANE CREEK- GAP OF MT. FIRE,1998|CHILTON|0070 CANE CREEK GAP MT. FIRE,1994,1998,CHILTON,CANE CREEK- GAP OF MT. FIRE,0070 CANE CREEK GAP MT. FIRE,95.0,97.23442868988876,0,0,85.90219716417997,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|UNION GROVE- FIRE STATION,1998|CHILTON|0080 UNION GROVE FIRE STATION,1994,1998,CHILTON,UNION GROVE- FIRE STATION,0080 UNION GROVE FIRE STATION,100.0,89.68902353516377,0,1,96.14402423632947,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHILTON|PROVIDENCE- N CHILTON,1998|CHILTON|0100 PROVIDENCE N CHILTON,1994,1998,CHILTON,PROVIDENCE- N CHILTON,0100 PROVIDENCE N CHILTON,100.0,95.20368474767207,0,1,97.13666325458098,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
1994|CHOCTAW|PELHAM,1998|CHOCTAW|002 PELHAM,1994,1998,CHOCTAW,PELHAM,002 PELHAM,100.0,98.69822485207101,0,1,97.76568047337278,high,one_to_one_candidate,adjacent_cycle_alias_candidate
1994|CHOCTAW|CROSS ROADS,1998|CHOCTAW|003 CROSSROADS,1994,1998,CHOCTAW,CROSS ROADS,003 CROSSROADS,95.23809523809523,95.89070323167955,0,0,85.83175515313087,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
