cycle,county_key,precinct_key,place_key,donor_vtd_id,donor_name,donor_vintage,longitude,latitude,geocoder_score,matched_address,geocoder_name_similarity,geocoder_address_type,match_method,confidence,verification_status
1994,WINSTON,PEBBLE F.S.,PEBBLE F S,VTD2000-133-2,Haleyville-City Hall-VFW-National Guard Arm,2000,-87.545844,34.286628,96.17,"Pebble, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1994,WINSTON,S. HALEYVILLE S.H,S HALEYVILLE S H,VTD2000-133-2,Haleyville-City Hall-VFW-National Guard Arm,2000,-87.615986,34.231098,95.4,"Haleyville, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1994,WINSTON,UPSHAW,UPSHAW,VTD2000-133-7,Addison Community Center,2000,-87.155581,34.281843,100.0,"Upshaw, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,BARBOUR,015 MCCOO SCHOOL W-4,MCCOO SCHOOL W,VTD2000-005-5,Eufaula,2000,-85.14132,31.88183,89.67,McCoo High School,87.6923076923077,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,BARBOUR,018 MCCOO SCHOOL W-8,MCCOO SCHOOL W,VTD2000-005-5,Eufaula,2000,-85.14132,31.88183,89.67,McCoo High School,87.6923076923077,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,BARBOUR,021 COWIKEE FIRE B.,COWIKEE FIRE B,VTD2000-005-6,Springhill,2000,-85.33688,32.07932,92.81,"Cowikee, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,115 LLOYDS CHAPEL BAPTIST CHURCH,LLOYDS CHAPEL BAPTIST CHURCH,VTD2000-015-4,Oxford,2000,-85.882944,33.691305,100.0,Lloyds Chapel Baptist Church,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,210 HOLLEYS CROSSROADS BAPTIST,HOLLEYS CROSSROADS BAPTIST,VTD2000-015-10,Holley's Crossroad Baptist Church,2000,-85.68524,33.80232,95.1,Holley Crossroads Missionary Baptist Church,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,240 OXFORD - OXFORD CIVIC CENTER,OXFORD OXFORD CIVIC CENTER,VTD2000-015-13,Oxford Lake Park,2000,-85.817414,33.607563,91.63,Oxford Civic Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,390 SAKS - HIGH SCHOOL #1,SAKS HIGH SCHOOL,VTD2000-015-20,Blue Mountain,2000,-85.8367,33.7022,100.0,Saks High School,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,391 SAKS - HIGH SCHOOL #2,SAKS HIGH SCHOOL,VTD2000-015-20,Blue Mountain,2000,-85.8367,33.7022,100.0,Saks High School,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,400 LEATHERWOOD RD CIVIL DEFENSE,LEATHERWOOD RD CIVIL DEFENSE,VTD2000-015-20,Blue Mountain,2000,-85.8739,33.71739,86.68,"Leatherwood, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,470 ANNISTON-GOLDEN SPRINGS COMM 1,ANNISTON GOLDEN SPRINGS COMMUNITY,VTD2000-015-24,Anniston National Guard Armory,2000,-85.783719,33.631958,88.16,Golden Springs Community Center,82.9090909090909,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,471 ANNISTON-GOLDEN SPRINGS COMM 2,ANNISTON GOLDEN SPRINGS COMMUNITY,VTD2000-015-24,Anniston National Guard Armory,2000,-85.783719,33.631958,88.16,Golden Springs Community Center,82.9090909090909,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CALHOUN,70 EULATON-UNITED METHODIST,EULATON UNITED METHODIST,VTD2000-015-4,Oxford,2000,-85.912126,33.645596,97.53,Eulaton United Methodist Church,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHAMBERS,020 SHAWMUT,SHAWMUT,VTD2000-017-13,Valley,2000,-85.185754,32.842118,100.0,"Shawmut, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHAMBERS,021 LANGDALE,LANGDALE,VTD2000-017-13,Valley,2000,-85.172163,32.820407,100.0,"Langdale, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHAMBERS,022 FAIRFAX,FAIRFAX,VTD2000-017-13,Valley,2000,-85.186396,32.798694,100.0,"Fairfax, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHAMBERS,023 RIVERVIEW,RIVERVIEW,VTD2000-017-13,Valley,2000,-85.14494,32.78902,100.0,"River View, Valley, Alabama",94.73684210526316,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHAMBERS,024 HUGULEY,HUGULEY,VTD2000-017-13,Valley,2000,-85.226866,32.831709,100.0,"Huguley, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHEROKEE,6-1 CENTER,1 CENTER,VTD2000-019-6,Centre,2000,-85.67885,34.15204,98.57,"Center, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHEROKEE,6-2 CENTER,2 CENTER,VTD2000-019-6,Centre,2000,-85.67885,34.15204,98.57,"Center, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHOCTAW,023 TOOMEY,TOOMEY,VTD2000-023-10,Silas-Souwilpa-Isney,2000,-88.409157799946,31.748108775463,88.3,"Toomey Ln, Silas, Alabama, 36919",90.0,StreetName,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHOCTAW,024 LUSK,LUSK,VTD2000-023-6,Bogueloosa,2000,-88.287521,31.968205,100.0,"Lusk, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CHOCTAW,026 ARARAT,ARARAT,VTD2000-023-11,Lush-Pleasant Valley,2000,-88.145893,31.965189,100.0,"Ararat, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CLARKE,0360 THOMASVILLE NEW FIRE STATION,THOMASVILLE NEW FIRE STATION,VTD2000-025-21,Fire Station-National Guard Armory,2000,-87.7411667,31.9131478,86.4,"Thomasville, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,CLARKE,0380 SPRINGFIELD - BOBBY KELLEYS,SPRINGFIELD BOBBY KELLEYS,VTD2000-025-21,Fire Station-National Guard Armory,2000,-87.76195,31.83377,87.69,"Springfield, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COFFEE,0160 HERITAGE CHURCH - ENTERPRISE,HERITAGE CHURCH ENTERPRISE,VTD2000-031-17,Enterprise Rec Center-YMCA-Army Res Center,2000,-85.798155,31.33415,100.0,Heritage Church,90.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COFFEE,0320 ENTERPRISE YMCA 1,ENTERPRISE YMCA,VTD2000-031-17,Enterprise Rec Center-YMCA-Army Res Center,2000,-85.836836,31.331494,100.0,Enterprise Ymca,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COFFEE,0321 ENTERPRISE YMCA 2,ENTERPRISE YMCA,VTD2000-031-17,Enterprise Rec Center-YMCA-Army Res Center,2000,-85.836836,31.331494,100.0,Enterprise Ymca,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,1-21 LIBERTYVILLE,21 LIBERTYVILLE,VTD2000-039-1,Andalusia,2000,-86.459885,31.241645,97.78,"Libertyville, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,11-1 PIGEONS CREEK,1 PIGEONS CREEK,VTD2000-039-18,River Falls City Hall,2000,-86.52107,31.36739,95.64,Pigeon Creek,88.88888888888889,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,12-1 RED LEVEL,1 RED LEVEL,VTD2000-039-12,Red Level City Hall,2000,-86.603398,31.408049,98.71,"Red Level, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,12-2 RED LEVEL,2 RED LEVEL,VTD2000-039-12,Red Level City Hall,2000,-86.603398,31.408049,98.71,"Red Level, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,14-2 FRIENDSHIP,2 FRIENDSHIP,VTD2000-039-14,Valley Grave-Friendship,2000,-86.204388,31.405117,98.79,"Friendship, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,15-1 GANTT,1 GANTT,VTD2000-039-15,Gantt City Hall,2000,-86.4850177,31.4090438,98.57,"Gantt, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,15-2 GANTT,2 GANTT,VTD2000-039-15,Gantt City Hall,2000,-86.4850177,31.4090438,98.57,"Gantt, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,16-2 HEATH,2 HEATH,VTD2000-039-16,Straughn School-Heath,2000,-86.4694783,31.3583929,98.57,"Heath, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,18-1 RIVER FALLS,1 RIVER FALLS,VTD2000-039-18,River Falls City Hall,2000,-86.538401,31.356568,98.79,"River Falls, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,19-1 CARTER SCHOOL,1 CARTER SCHOOL,VTD2000-039-1,Andalusia,2000,-86.5183825,31.2839304,86.59,Covington County School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,19-2 STANLEY SCHOOL,2 STANLEY SCHOOL,VTD2000-039-19,Carter School-Stanley School,2000,-86.446634,31.201502,91.3,"Stanley, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,20-2 HARMONY,2 HARMONY,VTD2000-039-20,Sanford-Harmony-Oakey Ridge,2000,-86.3751132,31.3573779,98.67,"Harmony, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,COVINGTON,21-1 CAROLINA,1 CAROLINA,VTD2000-039-2,Fairfield-Shady Bend,2000,-86.527739,31.240671,98.71,"Carolina, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DALE,0170 ROCKY HEAD COMM. HOUSE,ROCKY HEAD COMMUNITY HOUSE,VTD2000-045-7-1,Rocky Head-Ft. Rucker Elementary School,2000,-85.7687358,31.5679248,85.14,"Rocky Head, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DALE,0195 SYLVAN GROVE VOTING HALL,SYLVAN GROVE VOTING HALL,VTD2000-045-8,Midland City,2000,-85.464953,31.35378,88.58,"Sylvan Grove, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,11-2 ARMORY\HAMMONDVILLE,2 ARMORY HAMMONDVILLE,VTD2000-049-11,Valley Head,2000,-85.6345368,34.5735799,92.63,"Hammondville, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,14-1 CARTERSVILLE F.D.,1 CARTERSVILLE F D,VTD2000-049-14,Shiloh,2000,-85.604134,34.758413,96.38,"Cartersville, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,14-2 PAYNES CHAPEL,2 PAYNES CHAPEL,VTD2000-049-14,Shiloh,2000,-85.58441,34.80869,92.72,Haynes Chapel,85.71428571428572,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,16-3A CIVIC CENTER\RAINSVILLE,3A CIVIC CENTER RAINSVILLE,VTD2000-049-16,Rainsville Comm. Center,2000,-85.82414,34.48398,96.02,Rainsville Civic Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,16-3B CIVIC CENTER\RAINSVILLE,3B CIVIC CENTER RAINSVILLE,VTD2000-049-16,Rainsville Comm. Center,2000,-85.82414,34.48398,96.02,Rainsville Civic Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,16-4A TOWN HALL POWELL,4A TOWN HALL POWELL,VTD2000-049-16,Rainsville Comm. Center,2000,-85.8937,34.5291,93.87,Powell Town HALL,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,17-4 SCHOOL LOBBY\GROVE OAK,4 SCHOOL LOBBY GROVE OAK,VTD2000-049-17,Chigger High,2000,-86.05248,34.43814,87.69,"Grove Oak, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,18-1 TOWN HALL\CROSSVILLE,1 TOWN HALL CROSSVILLE,VTD2000-049-18,Kilpatrick,2000,-85.9925,34.2872,96.74,Crossville Town Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,18-3 ARONEY CHEVRON ST.,3 ARONEY CHEVRON SAINT,VTD2000-049-18,Kilpatrick,2000,-86.08192,34.22176,85.45,"Aroney, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,18-4 COMMUNITY HOUSE\RODENTOWN,4 COMMUNITY HOUSE RODENTOWN,VTD2000-049-18,Kilpatrick,2000,-86.016398,34.234324,86.05,"Rodentown, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,18-5 CROSSVILLE SCHOOL,5 CROSSVILLE SCHOOL,VTD2000-049-18,Kilpatrick,2000,-85.99525,34.2887,93.9,Crossville High School,89.72222222222221,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,19-3A MT. HOME CHURCH,3A MOUNT HOME CHURCH,VTD2000-049-19,Ider-Pea Ridge,2000,-85.64219,34.63536,96.67,Mountain Home Church,85.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,23-2 MCKESTES COMM. CENTER,2 MCKESTES COMMUNITY CENTER,VTD2000-049-26,Pleasant Hill,2000,-85.9016,34.393,98.25,McKestes COMM Center,96.15384615384616,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,26-2 GUEST MCKESTES,2 GUEST MCKESTES,VTD2000-049-26,Pleasant Hill,2000,-85.894694,34.39759,92.73,"McKestes, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,27-3 OAK HILL METH. CHURCH,3 OAK HILL METH CHURCH,VTD2000-049-27,Geraldine,2000,-86.029465,34.316038,87.23,"Oak Hill, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,4-1 PROV. HILL CHURCH/HENDRIXVILLE,1 PROV HILL CHURCH HENDRIXVILLE,VTD2000-049-4,Keener,2000,-85.949416,34.218427,86.96,"Hendrixville, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,DEKALB,9-4A SADDLE CLUB\WILLS VALLEY,4A SADDLE CLUB WILLS VALLEY,VTD2000-049-9,Fort Payne,2000,-85.714134,34.477865,88.57,"Wills Valley, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,ETOWAH,0330 GEORGE WALLACE SENIOR CNTR. #1,GEORGE WALLACE SENIOR CENTER,VTD2000-055-4,Wallace Senior Citizens Center,2000,-85.924994,33.956033,97.2,George Wallace Senior Citizens Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,ETOWAH,0331 GEORGE WALLACE SENIOR CNTR. #2,GEORGE WALLACE SENIOR CENTER,VTD2000-055-4,Wallace Senior Citizens Center,2000,-85.924994,33.956033,97.2,George Wallace Senior Citizens Center,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,FAYETTE,01/01 FAYETTE CIVIC CENTER,1 FAYETTE CIVIC CENTER,VTD2000-057-1,Town,2000,-87.83032,33.690945,98.46,Fayette Civic Center,95.23809523809523,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,FAYETTE,01/02 FAYETTE YOUTH CENTER,2 FAYETTE YOUTH CENTER,VTD2000-057-1,Town,2000,-87.829611,33.679784,98.46,Fayette Youth Center,95.23809523809523,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,FAYETTE,06/02 COLE-NEW RIVER CHURCH,2 COLE NEW RIVER CHURCH,VTD2000-057-6,Coles,2000,-87.65779,33.83566,92.31,New River Church,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0060 TATE SCHOOL,TATE SCHOOL,VTD2000-061-5,Tate-Slocomb Community Room,2000,-85.62993,31.03018,100.0,Tate School,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0080 DUNDEE VOTING HOUSE,DUNDEE VOTING HOUSE,VTD2000-061-7,Hartford NG Armory-St. Paul,2000,-85.69688,31.1024,86.9,"Dundee, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0160 KELLY CROSS ROADS,KELLY CROSS ROADS,VTD2000-061-8,Black-Kelley Cross Roads,2000,-85.751806,31.069663,97.42,"Kellys Crossroads, Alabama",94.11764705882352,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0170 BELLWOOD VOTING HOUSE,BELLWOOD VOTING HOUSE,VTD2000-061-9,Bellwood-Chancellor,2000,-85.8587056,31.1475634,87.54,"Bellwood, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0190 GENEVA COUNTY COURT HOUSE,GENEVA COUNTY COURT HOUSE,VTD2000-061-10,Geneva-Courthouse-Armory-Community Center,2000,-85.8654281,31.040456,100.0,Geneva County Court House,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0210 GENEVA ARMORY,GENEVA ARMORY,VTD2000-061-10,Geneva-Courthouse-Armory-Community Center,2000,-85.868774,31.0328907,91.34,"Geneva, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0230 GENEVA CITY HALL,GENEVA CITY HALL,VTD2000-061-10,Geneva-Courthouse-Armory-Community Center,2000,-85.868774,31.0328907,94.2,"Geneva, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GENEVA,0270 SAMSON AMERICAN LEGION HALL,SAMSON AMERICAN LEGION HALL,VTD2000-061-13,Piney Grove-Samson,2000,-86.047115,31.116419,86.43,Samson Memorial American Legion Post 0078,85.3061224489796,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GREENE,1-4 MANTUA FIRE DEPT.,4 MANTUA FIRE DEPARTMENT,VTD2000-063-1-3-4,Lewiston Comm. Center,2000,-87.976576,33.05294,93.28,Mantua-lewiston Volunteer Fire Department,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GREENE,2-2 SHERIFF'S OFFICE,2 SHERIFF S OFFICE,VTD2000-063-2-1-2,Law Library,2000,-87.88705,32.84057,96.94,Greene County Sheriff's Office,87.42857142857143,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GREENE,3-2 FORKLAND TOWN HALL,2 FORKLAND TOWN HALL,VTD2000-063-3-1-6,Forkland City Hall,2000,-87.8828543,32.6529488,98.33,Forkland Town Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GREENE,3-3 FORKLAND TOWN HALL,3 FORKLAND TOWN HALL,VTD2000-063-3-1-6,Forkland City Hall,2000,-87.8828543,32.6529488,98.33,Forkland Town Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GREENE,3-4 FORKLAND TOWN HALL,4 FORKLAND TOWN HALL,VTD2000-063-3-1-6,Forkland City Hall,2000,-87.8828543,32.6529488,98.33,Forkland Town Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GREENE,3-5 FORKLAND TOWN HALL,5 FORKLAND TOWN HALL,VTD2000-063-3-1-6,Forkland City Hall,2000,-87.8828543,32.6529488,98.33,Forkland Town Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,GREENE,3-6 FORKLAND TOWN HALL,6 FORKLAND TOWN HALL,VTD2000-063-3-1-6,Forkland City Hall,2000,-87.8828543,32.6529488,98.33,Forkland Town Hall,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,HENRY,0080 HEBRON COMMUNITY,HEBRON COMMUNITY,VTD2000-067-P-2,Tumbleton-Hebron-Browns,2000,-85.216876,31.357118,88.2,"Hebron, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,HENRY,0090 BROWNS CROSSROADS,BROWNS CROSSROADS,VTD2000-067-P-2,Tumbleton-Hebron-Browns,2000,-85.20077,31.42767,100.0,"Browns Crossroads, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,HENRY,0290 WILLS CROSSROADS,WILLS CROSSROADS,VTD2000-067-P-11,Shorterville House-Wills Rd.,2000,-85.179315,31.556575,100.0,"Wills Crossroads, Alabama",100.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,HOUSTON,0181 WESTGATE PARK #2,WESTGATE PARK,VTD2000-069-3-4A,Westgate Rec. Center,2000,-85.44034,31.23906,100.0,Westgate Park,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0017 HUEYTOWN SCHOOL,HUEYTOWN SCHOOL,VTD2000-073-1511,Virginia Volunteer Fire Dept.,2000,-87.034282,33.430701,93.77,Hueytown High School,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0018 HUEYTOWN SCHOOL,HUEYTOWN SCHOOL,VTD2000-073-1511,Virginia Volunteer Fire Dept.,2000,-87.034282,33.430701,93.77,Hueytown High School,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0050 CENTER POINT SCHOOL,CENTER POINT SCHOOL,VTD2000-073-4404,Center Point Courthouse Annex,2000,-86.683199,33.643152,98.65,Center Point Elementary School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0051 CENTER POINT SCHOOL,CENTER POINT SCHOOL,VTD2000-073-4404,Center Point Courthouse Annex,2000,-86.683199,33.643152,98.65,Center Point Elementary School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0052 CENTER POINT SCHOOL,CENTER POINT SCHOOL,VTD2000-073-4404,Center Point Courthouse Annex,2000,-86.683199,33.643152,98.65,Center Point Elementary School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0084 BOTANICAL GRADENS,BOTANICAL GRADENS,VTD2000-073-4701,Birmingham Botanical Gardens,2000,-86.7753038,33.4901752,86.53,Birmingham Botanical Gardens,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0092 EDGEWOOD SCHOOL,EDGEWOOD SCHOOL,VTD2000-073-4705,Edgewood Elementary School,2000,-86.8111,33.47122,100.0,Edgewood School,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0099 PRINCE/PEACE CATHOLIC,PRINCE PEACE CATHOLIC,VTD2000-073-4709,Prince of Peace Cath Church,2000,-86.852321,33.37162,96.29,Prince of Peace Catholic School,95.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0100 PRICE/PEACE CATHOLIC,PRICE PEACE CATHOLIC,VTD2000-073-4709,Prince of Peace Cath Church,2000,-86.852321,33.37162,94.96,Prince of Peace Catholic School,85.5,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0112 HOOVER CITY HALL,HOOVER CITY HALL,VTD2000-073-4804,Hoover Park & Rec Center,2000,-86.805718,33.387239,100.0,Hoover City Hall,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0114 OAKMONT PREBYTERIAN,OAKMONT PREBYTERIAN,VTD2000-073-4806,Oakmont Presbyterian Church,2000,-86.815709,33.388785,95.23,Oakmont Presbyterian Church,82.6086956521739,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0134 GARDENDALE C.C.,GARDENDALE C C,VTD2000-073-5008,Gardendale Civic Center,2000,-86.809916,33.651861,96.67,"Gardendale, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0136 MORRIS MASONIC,MORRIS MASONIC,VTD2000-073-5009,Morris Town Hall,2000,-86.805128,33.746439,91.08,"Morris, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0146 MT. OLIVE SCHOOL,MOUNT OLIVE SCHOOL,VTD2000-073-5104,Mt Olive Elementary School,2000,-86.87583,33.68149,100.0,Mount Olive School,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0147 MT. OLIVE C.C.,MOUNT OLIVE C C,VTD2000-073-5104,Mt Olive Elementary School,2000,-86.856229,33.670937,96.67,"Mount Olive, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0148 MT. OLIVE C.C.,MOUNT OLIVE C C,VTD2000-073-5104,Mt Olive Elementary School,2000,-86.856229,33.670937,96.67,"Mount Olive, Alabama",95.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0203 WASHINGTON SCHOOL,WASHINGTON SCHOOL,VTD2000-073-5306,Washington Elementary School,2000,-86.82971,33.49566,100.0,Washington School,100.0,POI,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
1998,JEFFERSON,0204 ELYTON SCHOOL,ELYTON SCHOOL,VTD2000-073-5307,Elyton Elementary School,2000,-86.840824,33.501495,92.01,"Elyton, Alabama",90.0,Locality,named_place_geocode_to_containing_vtd,low,approximate_geocoded_polling_place
