bill_id,session_year,bill_number,reviewed_document_type,decision,primitive_axes,policy_poles,confidence,rationale,reviewer,review_date,supersedes_authority
1013165,2017,SR109,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1013124,2017,SR110,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1014240,2017,SR118,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1014604,2017,SR122,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1014590,2017,SR124,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
975313,2017,SR29,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
975386,2017,SR30,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
973179,2017,SR32,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
975251,2017,SR33,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
975369,2017,SR34,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
978538,2017,SR45,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
987034,2017,SR49,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
985902,2017,SR51,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
989062,2017,SR53,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
992415,2017,SR59,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
993061,2017,SR62,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
993654,2017,SR63,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1005390,2017,SR64,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1005392,2017,SR73,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1005389,2017,SR77,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1005476,2017,SR80,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1006050,2017,SR83,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1006857,2017,SR88,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1007250,2017,SR89,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1008480,2017,SR97,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1009127,2017,SR98,official_synopsis,procedural,legislative_calendar,set_special_order,high,"Sets a Senate special-order calendar and is non-scoring procedure.",frontier_manual_review,2026-08-17,full_rollcall_review
1050069,2018,HB100,official_synopsis,map,county_financial_administration_flexibility,remove_annual_depository_selection_date,high,"Deletes the rule requiring county bank-depository selection each December, expanding timing flexibility in treasury management.",frontier_manual_review,2026-08-17,full_rollcall_review
1049921,2018,HB104,official_synopsis,local_non_generalizable,,,high,"Revises per diem for the Etowah County personnel board; this is local compensation.",frontier_manual_review,2026-08-17,full_rollcall_review
1050158,2018,HB106,official_synopsis,map,judicial_employee_compensation,align_court_reporters_with_state_pay_and_raises,high,"Links court-reporter salaries to the state pay plan and provides cost-of-living, merit, return-to-service, and supernumerary pay rules, strengthening standardized public compensation.",frontier_manual_review,2026-08-17,full_rollcall_review
1049869,2018,HB118,official_synopsis,map,tax_nonprofit_zoological_relief,exempt_alabama_gulf_coast_zoo,high,"Exempts the Alabama Gulf Coast Zoo from state and local sales and use taxes under conditions, providing targeted nonprofit cultural tax relief.",frontier_manual_review,2026-08-17,full_rollcall_review
1050033,2018,HB120,official_synopsis,local_non_generalizable,,,high,"Adds an expense allowance for the Montgomery County Commission; this is local compensation.",frontier_manual_review,2026-08-17,full_rollcall_review
1049802,2018,HB121,official_synopsis,local_non_generalizable,,,high,"Allows Montgomery County commissioners to participate in the Employees' Retirement System; this is a local benefit measure.",frontier_manual_review,2026-08-17,full_rollcall_review
1050058,2018,HB125,official_synopsis,multi_axis,"insurance_occupational_continuing_education;occupational_licensing_leniency;civil_penalty","enforce_renewal_requirement;delete_extensions;expand",high,"Tightens continuing-education compliance for insurance producers and service representatives by deleting extensions and providing civil penalties, strengthening occupational enforcement.",frontier_manual_review,2026-08-17,full_rollcall_review
1050190,2018,HB127,official_synopsis,local_non_generalizable,,,medium,"Creates inoperable-vehicle nuisance abatement for Class 2 municipalities. This narrow municipal classification is non-generalizable.",frontier_manual_review,2026-08-17,full_rollcall_review
1049856,2018,HB128,official_synopsis,local_non_generalizable,,,high,"Revises ad valorem funding of Limestone County revenue and license commissioners; this is local administration.",frontier_manual_review,2026-08-17,full_rollcall_review
1025128,2018,HB13,official_synopsis,multi_axis,"k12_teacher_labor_mobility;postsecondary_employee_labor_mobility","restrict_with_30_day_notice;expand_by_deleting_requirement",high,"Raises K-12 teacher resignation notice from five to thirty days while deleting the mandate for postsecondary employees, moving labor mobility in opposite directions.",frontier_manual_review,2026-08-17,full_rollcall_review
1050046,2018,HB130,official_synopsis,local_non_generalizable,,,high,"Alters Warrior's corporate limits and has no statewide policy content.",frontier_manual_review,2026-08-17,full_rollcall_review
1049847,2018,HB131,official_synopsis,map,public_audit_accountability,modernize_examiners_department,medium,"Substantially replaces the Examiners of Public Accounts operating chapter, modernizing public audit governance; finer direction requires individual provisions, but the institution remains accountability-oriented.",frontier_manual_review,2026-08-17,full_rollcall_review
1049934,2018,HB133,official_synopsis,local_non_generalizable,,,high,"Redirects Walker County state and school lands into an education trust account; this is county-specific land and school finance.",frontier_manual_review,2026-08-17,full_rollcall_review
1050075,2018,HB137,official_synopsis,map,tax_compliance_relief,establish_delinquency_amnesty,high,"Requires a tax delinquency amnesty program, reducing penalties or enforcement exposure for qualifying taxpayers who voluntarily comply.",frontier_manual_review,2026-08-17,full_rollcall_review
1050131,2018,HB139,official_synopsis,map,assistive_device_consumer_protection,establish_warranties_and_remedies,high,"Creates warranty duties and remedies for mobility, hearing, and vision assistive devices, expanding disability-related consumer protection.",frontier_manual_review,2026-08-17,full_rollcall_review
1025154,2018,HB14,official_synopsis,multi_axis,"dui_pretrial_diversion;head_and_spinal_cord_services_funding;program_user_fee","retain_or_expand;expand;impose",medium,"Provides for a diversion-program fee supporting the Head and Spinal Cord Trust Fund, combining an alternative to ordinary DUI prosecution with offender-financed disability services.",frontier_manual_review,2026-08-17,full_rollcall_review
1050102,2018,HB140,official_synopsis,multi_axis,"disabled_parking_access;parking_enforcement;signage_requirement","expand_passenger_transport_protection;expand;relax_fine_text",high,"Extends handicapped-parking treatment to transportation of eligible passengers and revises enforcement while removing a requirement that signs state the fine, expanding access and enforcement.",frontier_manual_review,2026-08-17,full_rollcall_review
1049977,2018,HB146,official_synopsis,local_non_generalizable,,,high,"Removes a Homewood-specific annual ad valorem tax limitation; this is local taxation.",frontier_manual_review,2026-08-17,full_rollcall_review
1049885,2018,HB147,official_synopsis,procedural,municipal_council_manager_governance,revise_composition_and_powers,medium,"Revises council-manager composition, appointment, and powers under general municipal law without a stable scalar direction.",frontier_manual_review,2026-08-17,full_rollcall_review
1049956,2018,HB148,official_synopsis,map,local_public_facility_financing,expand_county_warrants_to_municipal_facilities,high,"Allows county public-facility warrants to finance facilities owned by municipalities, expanding intergovernmental capital-finance capacity.",frontier_manual_review,2026-08-17,full_rollcall_review
1049942,2018,HB149,official_synopsis,map,tribal_law_enforcement_sovereignty,expand_poarch_creek_police_power,high,"Grants the Poarch Band of Creek Indians police powers under statutory conditions, expanding recognized tribal public-safety authority.",frontier_manual_review,2026-08-17,full_rollcall_review
1057464,2018,HB151,official_synopsis,multi_axis,"sales_tax_license_compliance;business_surety_bond_burden;tax_enforcement","expand_for_noncompliant_applicants;increase;expand",high,"Requires two-year surety bonds for specified new, renewed, or noncompliant sales-tax licenses, strengthening collection security while increasing business entry costs.",frontier_manual_review,2026-08-17,full_rollcall_review
1057542,2018,HB153,official_synopsis,local_non_generalizable,,,high,"Allows Excel to authorize low-speed vehicles; this is local transportation policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1057580,2018,HB158,official_synopsis,map,roadside_responder_safety_regulation,expand_move_over_to_transportation_vehicles,high,"Extends move-over requirements to roadside Transportation Department vehicles with flashing lights, expanding worker-safety traffic regulation.",frontier_manual_review,2026-08-17,full_rollcall_review
1057425,2018,HB159,official_synopsis,map,legislative_confirmation_oversight,expand_to_additional_governor_appointees,high,"Subjects gubernatorial appointments at specified agencies to Senate confirmation, expanding legislative oversight of executive personnel.",frontier_manual_review,2026-08-17,full_rollcall_review
1057853,2018,HB163,official_synopsis,multi_axis,"trust_fiduciary_flexibility;beneficiary_notice_and_protection;animal_care_trusts","expand_decanting_power;require_duties_limits_and_notice;authorize",high,"Adopts uniform trust-decanting authority allowing fiduciaries to move assets among trusts while imposing duties, notice, and limitations and authorizing animal-care trusts, expanding private ordering with beneficiary safeguards.",frontier_manual_review,2026-08-17,full_rollcall_review
1057621,2018,HB166,official_synopsis,map,mental_health_professional_scope_of_practice,expand_marriage_family_therapist_diagnosis,high,"Expands marriage and family therapy to include diagnosis of mental and emotional conditions and removes limitations, broadening professional scope and care capacity.",frontier_manual_review,2026-08-17,full_rollcall_review
1057773,2018,HB168,official_synopsis,local_non_generalizable,,,high,"Moves the Clay County sheriff from a supernumerary program into the Employees' Retirement System; this is local benefit policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1055403,2018,HB169,official_synopsis,local_non_generalizable,,,high,"Allows Talladega County to waive its engineer residency requirement; this is local personnel policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1025145,2018,HB17,official_synopsis,multi_axis,"executive_us_senate_appointment_power;special_election_voter_control","expand_until_next_general_election;restrict_immediate_selection",high,"Allows the Governor to fill a U.S. Senate vacancy until the next general election, expanding executive appointment duration while delaying direct voter selection.",frontier_manual_review,2026-08-17,full_rollcall_review
1055147,2018,HB170,official_synopsis,procedural,workforce_development_governance,revise_state_and_regional_councils,high,"Revises workforce council membership and regional qualifications, an institutional workforce-development change without a stated funding or service direction.",frontier_manual_review,2026-08-17,full_rollcall_review
1057492,2018,HB174,official_synopsis,map,public_employee_compensation,increase_education_salaries,high,"Raises salaries for K-12 and other designated public-education employees, expanding public employee compensation.",frontier_manual_review,2026-08-17,full_rollcall_review
1057824,2018,HB175,official_synopsis,map,public_education_funding,appropriate_annual_budget,high,"Appropriates funding for public education support, maintenance, and development; enacted amounts remain downstream fiscal evidence.",frontier_manual_review,2026-08-17,full_rollcall_review
1057753,2018,HB176,official_synopsis,map,education_institutional_funding,appropriate_lyman_ward_military_academy,high,"Provides a state appropriation to Lyman Ward Military Academy, supporting a named educational institution.",frontier_manual_review,2026-08-17,full_rollcall_review
1057703,2018,HB177,official_synopsis,map,higher_education_institutional_funding,appropriate_talladega_college,high,"Provides a state appropriation to Talladega College, supporting higher-education institutional funding.",frontier_manual_review,2026-08-17,full_rollcall_review
1057483,2018,HB178,official_synopsis,map,higher_education_institutional_funding,appropriate_tuskegee_university,high,"Provides a state appropriation to Tuskegee University, supporting higher-education institutional funding.",frontier_manual_review,2026-08-17,full_rollcall_review
1057521,2018,HB179,official_synopsis,map,public_education_technology_and_capital_funding,expand_supplemental_across_systems,high,"Makes supplemental Advancement and Technology Fund appropriations across schools, colleges, universities, and related entities, expanding public education capital resources.",frontier_manual_review,2026-08-17,full_rollcall_review
1028476,2018,HB18,official_synopsis,map,occupational_licensing_scope,expand_prosthetic_and_orthotic_exemptions,medium,"Further provides exemptions from prosthetist and orthotist licensure, narrowing regulated scope though beneficiaries are not identified in the title.",frontier_manual_review,2026-08-17,full_rollcall_review
1057883,2018,HB180,official_synopsis,multi_axis,"veterans_services_funding;public_education_funding","expand_supplemental;expand_supplemental",high,"Makes supplemental Education Trust Fund appropriations to Veterans' Affairs and the Education Department, expanding resources for both functions.",frontier_manual_review,2026-08-17,full_rollcall_review
1057813,2018,HB183,official_synopsis,local_non_generalizable,,,high,"Prohibits land application of sewage biosolids in Jackson County with an exception; this is local environmental regulation.",frontier_manual_review,2026-08-17,full_rollcall_review
1057455,2018,HB187,official_synopsis,procedural,law_enforcement_subsistence_allowance,clarify_working_day,medium,"Clarifies the working-day definition for officer subsistence allowances without stating a net compensation change.",frontier_manual_review,2026-08-17,full_rollcall_review
1057891,2018,HB188,official_synopsis,local_non_generalizable,,,high,"Allows golf carts on municipal roads in Marengo County; this is local transportation policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1057601,2018,HB190,official_synopsis,map,transportation_network_company_regulation,require_public_service_commission_permit_and_minimum_standards,high,"Requires TNC permits and minimum operating standards, expanding consumer and public-safety regulation of paid ride sharing.",frontier_manual_review,2026-08-17,full_rollcall_review
1057684,2018,HB192,official_synopsis,map,workers_compensation_survivor_benefits,expand_after_remarriage_and_for_children,high,"Allows surviving spouses of officers or firefighters killed on duty to retain workers' compensation after remarriage and extends child benefits, expanding family protection.",frontier_manual_review,2026-08-17,full_rollcall_review
1057501,2018,HB196,official_synopsis,map,criminal_punishment,expand_manslaughter_to_drug_sale_death,high,"Makes a death resulting from unlawful controlled-substance sale manslaughter, expanding criminal liability for drug distribution.",frontier_manual_review,2026-08-17,full_rollcall_review
1057532,2018,HB198,official_synopsis,multi_axis,"housing_assistance_animal_access;disability_documentation_burden;fraud_criminal_punishment","condition_on_documentation;increase;create_misdemeanors",high,"Requires housing documentation for assistance-animal exceptions and criminalizes false entitlement or animal status, protecting program integrity while increasing disability accommodation burdens.",frontier_manual_review,2026-08-17,full_rollcall_review
1057803,2018,HB199,official_synopsis,multi_axis,"traffic_accident_information_privacy;public_records_access","expand_confidentiality;restrict_with_exceptions",medium,"Revises accident-report confidentiality and exceptions, protecting personal information while narrowing general public access.",frontier_manual_review,2026-08-17,full_rollcall_review
1057610,2018,HB201,official_synopsis,local_non_generalizable,,,high,"Revises remaining Cullman County park-event funds; this is local park finance.",frontier_manual_review,2026-08-17,full_rollcall_review
1057416,2018,HB202,official_synopsis,map,terminally_ill_student_health_accommodation,establish_palliative_end_of_life_plans,high,"Creates individualized palliative and end-of-life health plans for terminally ill students in schools, expanding medically appropriate accommodation and family-directed care.",frontier_manual_review,2026-08-17,full_rollcall_review
1060165,2018,HB204,official_synopsis,local_non_generalizable,,,high,"Creates dangerous-dog procedures, registration, and penalties in unincorporated Chilton County; this is local animal regulation.",frontier_manual_review,2026-08-17,full_rollcall_review
1059912,2018,HB205,official_synopsis,local_non_generalizable,,,high,"Sets the Chilton County sheriff's salary; this is local compensation.",frontier_manual_review,2026-08-17,full_rollcall_review
1060223,2018,HB206,official_synopsis,local_non_generalizable,,,high,"Sets the Chilton County probate judge's salary; this is local compensation.",frontier_manual_review,2026-08-17,full_rollcall_review
1060185,2018,HB207,official_synopsis,local_non_generalizable,,,high,"Changes Dale County approval rules for on-premises alcohol outside municipalities; this is local market access.",frontier_manual_review,2026-08-17,full_rollcall_review
1060241,2018,HB208,official_synopsis,local_non_generalizable,,,high,"Authorizes referendum-based Sunday alcohol sales in Ozark; this is local market access.",frontier_manual_review,2026-08-17,full_rollcall_review
1059950,2018,HB209,official_synopsis,local_non_generalizable,,,high,"Creates a Dale County tag transaction fee supporting emergency medical services; this is local service finance.",frontier_manual_review,2026-08-17,full_rollcall_review
1028462,2018,HB21,official_synopsis,map,hunting_method_access,expand_deer_and_feral_swine_baiting,high,"Authorizes taking white-tailed deer or feral swine by bait, liberalizing hunting-method restrictions.",frontier_manual_review,2026-08-17,full_rollcall_review
1059989,2018,HB210,official_synopsis,local_non_generalizable,,,high,"Authorizes Dale County Sunday alcohol referendums; this is local market-access policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1060389,2018,HB211,official_synopsis,multi_axis,"funeral_service_education_mobility;occupational_regulation_enforcement;regulatory_board_governance","expand_out_of_state_apprentices;expand_criminal_prosecution;revise_quorum",high,"Allows students with valid out-of-state apprenticeships to attend mortuary schools while strengthening prosecution of funeral-law violations and revising board governance.",frontier_manual_review,2026-08-17,full_rollcall_review
1060695,2018,HB212,official_synopsis,local_non_generalizable,,,high,"Redistributes Wilcox County sales and use tax to J. Paul Jones Hospital; this is local health finance.",frontier_manual_review,2026-08-17,full_rollcall_review
1060805,2018,HB218,official_synopsis,local_non_generalizable,,,high,"Imposes and distributes a Henry County jail booking fee; this is local justice finance.",frontier_manual_review,2026-08-17,full_rollcall_review
1059929,2018,HB219,official_synopsis,local_non_generalizable,,,high,"Revises Henry County sheriff service-of-process fees; this is local court finance.",frontier_manual_review,2026-08-17,full_rollcall_review
1028456,2018,HB22,official_synopsis,map,government_board_consolidation,abolish_inactive_entities,high,"Abolishes numerous inactive or inoperable boards and obsolete acts, reducing dormant government structure without identifying cuts to active services.",frontier_manual_review,2026-08-17,full_rollcall_review
1059876,2018,HB220,official_synopsis,local_non_generalizable,,,high,"Provides employment benefits for the Henry County coroner; this is local compensation.",frontier_manual_review,2026-08-17,full_rollcall_review
1060339,2018,HB221,official_synopsis,multi_axis,"childrens_services_public_funding;tobacco_settlement_earmarking;program_audit_and_reporting","appropriate;maintain_and_condition;require",high,"Appropriates Children's First Trust Fund and General Fund resources, maintains tobacco-settlement financing, and requires audits and reports.",frontier_manual_review,2026-08-17,full_rollcall_review
1060443,2018,HB222,official_synopsis,local_non_generalizable,,,high,"Adds and distributes Monroe County court costs; this is local justice finance.",frontier_manual_review,2026-08-17,full_rollcall_review
1060433,2018,HB224,official_synopsis,map,drinking_water_public_health_transparency,require_notice_of_fluoride_changes,high,"Requires public water systems to notify the State Health Officer when fluoride levels change, expanding public-health oversight and transparency.",frontier_manual_review,2026-08-17,full_rollcall_review
1060619,2018,HB225,official_synopsis,multi_axis,"juvenile_incarceration_and_commitment;school_to_court_referral;community_reinvestment;juvenile_due_process","reduce_or_redirect;restrict_absenteeism_and_misconduct_referrals;create_fund;expand",high,"The Juvenile Justice Reinvestment Act substantially redirects lower-level youth away from confinement, requires school-based responses to absenteeism and misconduct, creates reinvestment funding, and revises procedural protections, a broad decarceral reform.",frontier_manual_review,2026-08-17,full_rollcall_review
1060653,2018,HB226,official_synopsis,map,criminal_punishment,expand_class_a_aggravated_child_abuse_to_under_14,high,"Raises the protected child age for Class A felony aggravated abuse to fourteen, expanding severe criminal punishment.",frontier_manual_review,2026-08-17,full_rollcall_review
1060718,2018,HB228,official_synopsis,map,religion_state_accommodation,authorize_national_motto_on_public_property,high,"Authorizes public buildings and vehicles to display 'In God We Trust,' expanding official religiously framed expression without mandating display.",frontier_manual_review,2026-08-17,full_rollcall_review
1028466,2018,HB23,official_synopsis,procedural,public_university_governance,replace_superintendent_with_at_large_trustee,medium,"Revises the University of North Alabama board and updates district references, an institutional representation change.",frontier_manual_review,2026-08-17,full_rollcall_review
1060510,2018,HB232,official_synopsis,multi_axis,"controlled_substance_prosecution_evidence;licensed_provider_due_process;criminal_or_civil_penalty","require_expert_testimony;expand;revise_fines",high,"Requires expert testimony to prosecute licensed controlled-substance distributors or dispensers and revises fines, strengthening evidentiary due process for providers while retaining enforcement.",frontier_manual_review,2026-08-17,full_rollcall_review
1060600,2018,HB236,official_synopsis,map,school_resource_officer_professional_standards,expand_or_clarify_qualifications,medium,"Further specifies school-resource-officer qualifications, strengthening or clarifying professional standards without stating staffing expansion.",frontier_manual_review,2026-08-17,full_rollcall_review
1060735,2018,HB237,official_synopsis,mixed_no_scalar_direction,"formal_race_neutrality;racial_representation_on_regulatory_board","expand_by_removing_explicit_race_criteria;restrict_guaranteed_representation",high,"Removes race-specific membership requirements from the Funeral Service Board. It advances formal race neutrality while eliminating guaranteed racial representation, so the competing civil-rights concepts should remain explicit.",frontier_manual_review,2026-08-17,full_rollcall_review
1064035,2018,HB241,official_synopsis,procedural,write_in_ballot_administration,revise_procedures,medium,"Revises write-in voting procedures, but the title does not establish whether counting or candidate access expands or contracts.",frontier_manual_review,2026-08-17,full_rollcall_review
1064484,2018,HB243,official_synopsis,map,competitive_procurement_oversight,restrict_by_raising_bid_threshold,high,"Raises the minimum project value at which Transportation Department competitive bidding is required, reducing procurement competition and oversight for projects below the new threshold.",frontier_manual_review,2026-08-17,full_rollcall_review
1064297,2018,HB244,official_synopsis,map,licensed_professional_health_intervention,establish_confidential_wellness_program,high,"Creates a professional wellness committee to intervene with impaired licensed psychologists and grants associated immunity, expanding rehabilitative professional oversight.",frontier_manual_review,2026-08-17,full_rollcall_review
1064073,2018,HB246,official_synopsis,local_non_generalizable,,,high,"Authorizes a referendum on additional Leeds property tax revenue for public schools and the city; this is local tax and service policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1063982,2018,HB249,official_synopsis,procedural,local_retirement_system_participation,extend_election_deadline,high,"Extends the time for local units to elect a previously authorized one-time Employees' Retirement System payment, without changing the underlying benefit policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1064243,2018,HB251,official_synopsis,map,guardian_savings_investment_authority,expand,high,"Allows guardians and conservators to contribute protected funds to Wallace-Folsom savings accounts, expanding authorized long-term savings options.",frontier_manual_review,2026-08-17,full_rollcall_review
1064165,2018,HB255,official_synopsis,map,adult_protective_services_coverage,expand_and_modernize,high,"Expressly includes people with Alzheimer's disease or dementia in the Adult Protective Services definition and removes outdated terminology, expanding and modernizing vulnerable-adult protection.",frontier_manual_review,2026-08-17,full_rollcall_review
1030257,2018,HB26,official_synopsis,map,tobacco_public_health_regulation,prohibit_smoking_in_vehicle_with_minor,high,"Prohibits smoking tobacco in a vehicle when a minor is present, expanding public-health regulation to protect children from secondhand smoke.",frontier_manual_review,2026-08-17,full_rollcall_review
1069405,2018,HB265,official_synopsis,local_non_generalizable,,,high,"Provides retirement benefits for a part-time Baldwin County law librarian through local judicial funds; this is local compensation policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1069398,2018,HB266,official_synopsis,local_non_generalizable,,,high,"Repeals an act governing Elmore County sheriff compensation; the title does not establish a generalizable statewide policy direction.",frontier_manual_review,2026-08-17,full_rollcall_review
1069278,2018,HB267,official_synopsis,local_non_generalizable,,,high,"Allows Mobile County and its municipalities to begin Sunday alcohol sales at 10 a.m.; this is local market-access policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1030238,2018,HB27,official_synopsis,multi_axis,"school_employee_due_process;student_protection_from_sexual_misconduct","restrict_paid_leave_protection;expand_pre_adjudication_discipline",high,"Removes paid administrative-leave and related disciplinary protections for school employees charged with specified sexual crimes against students, prioritizing immediate student protection while restricting employee due process before final adjudication.",frontier_manual_review,2026-08-17,full_rollcall_review
1069287,2018,HB271,official_synopsis,local_non_generalizable,,,high,"Alters collection and distribution of Randolph County tobacco tax revenue; this is local tax administration.",frontier_manual_review,2026-08-17,full_rollcall_review
1069452,2018,HB274,official_synopsis,local_non_generalizable,,,high,"Further provides for the Marshall County coroner's expense allowance; this is local compensation policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1069311,2018,HB276,official_synopsis,local_non_generalizable,,,high,"Alters Elmore municipal corporate limits; this is a local boundary act.",frontier_manual_review,2026-08-17,full_rollcall_review
1069371,2018,HB279,official_synopsis,map,homeowners_insurance_mitigation_discount_access,expand_acceptable_proof,high,"Allows wind-mitigation certification instead of construction records to establish eligibility for homeowners-insurance discounts, expanding practical access to mitigation credits.",frontier_manual_review,2026-08-17,full_rollcall_review
1030244,2018,HB28,official_synopsis,map,public_procurement_collaboration,authorize_joint_purchasing,medium,"Authorizes the Alabama Fire College to enter joint purchasing agreements under competitive-bid law, expanding collaborative public procurement without a clear spending-direction effect.",frontier_manual_review,2026-08-17,full_rollcall_review
1069402,2018,HB284,official_synopsis,multi_axis,"female_bodily_integrity;criminal_punishment","protect_by_prohibiting_genital_mutilation_of_minors;expand",high,"Creates a crime and penalties for female genital mutilation of a minor, directly protecting girls from nonconsensual bodily harm while expanding criminal punishment.",frontier_manual_review,2026-08-17,full_rollcall_review
1071810,2018,HB288,official_synopsis,local_non_generalizable,,,high,"Authorizes Sunday alcohol sales in Cherokee County; this is local market-access policy.",frontier_manual_review,2026-08-17,full_rollcall_review
1071965,2018,HB289,official_synopsis,map,alcohol_market_regulation,liberalize_on_premises_infusions,high,"Allows retail alcohol licensees to make infusions with distilled spirits, liberalizing a regulated commercial practice.",frontier_manual_review,2026-08-17,full_rollcall_review
1071788,2018,HB298,official_synopsis,procedural,motor_fuel_tax_administration,standardize_filing_payment_and_exemptions,high,"Creates a single filing and payment system and standardizes local motor-fuel tax administration and exemptions; the title does not state a clear net tax-incidence change.",frontier_manual_review,2026-08-17,full_rollcall_review
1071872,2018,HB301,official_synopsis,local_non_generalizable,,,high,"Creates an additional community-development-district form for a lake marina and permits on-premises alcohol sales; it is a narrowly tailored local development and market-access measure.",frontier_manual_review,2026-08-17,full_rollcall_review
1071985,2018,HB302,official_synopsis,multi_axis,"oyster_food_safety_traceability;oyster_aquaculture_occupational_regulation","expand_tagging_oversight;create_license",high,"Expands oyster tagging regulation to private leases and aquaculture sites and creates an aquaculture license, strengthening traceability and resource oversight while adding occupational regulation.",frontier_manual_review,2026-08-17,full_rollcall_review
1071789,2018,HB303,official_synopsis,map,alcohol_market_regulation,liberalize_sunday_tastings_and_sampling,high,"Exempts specified on-premises tastings and samplings from the Sunday manufacturing prohibition, modestly liberalizing alcohol-market restrictions.",frontier_manual_review,2026-08-17,full_rollcall_review
1071987,2018,HB305,official_synopsis,multi_axis,"human_trafficking_and_child_exploitation;criminal_punishment;massage_business_occupational_regulation","strengthen_protection_and_remove_defenses;expand;expand_board_authority",high,"Strengthens human-trafficking and minor-prostitution law, limits specified defenses, and expands Massage Therapy Board regulation, combining protection from exploitation with broader punitive and licensing authority.",frontier_manual_review,2026-08-17,full_rollcall_review
