canonical_candidate_id,research_name,identity_status,source_url,notes
AL-2014-house-78-D-ALVIN-HOLMES,Alvin Holmes,verified_identity,https://www.alreporter.com/2014/04/15/holmes-makes-more-headlines-for-comments/,"Contemporaneous coverage identifies incumbent Representative Alvin Holmes and his 2014 opponent."
AL-1994-house-58-D-JOHNSON,Earnest Johnson,verified_identity,https://en.wikipedia.org/wiki/Earnest_Johnson,"Office history identifies Earnest Johnson as the District 58 representative first elected in 1994."
AL-2018-house-28-R-GIL-F-ISBELL,Gil F. Isbell,verified_identity,https://aldailynews.com/house-district-28-a-race-between-two-newcomers/,"The contemporaneous race profile identifies Gil Isbell as the 2018 District 28 Republican candidate."
AL-2014-house-89-R-ALAN-C-BOOTHE,Alan C. Boothe,verified_identity,https://www.waka.com/2014/10/24/boothe-williams-again-race-for-district-89-representative-seat/,"Contemporaneous race coverage identifies incumbent Alan Boothe in District 89."
AL-2006-house-4-R-MICKY-HAMMON,Micky Hammon,verified_identity,https://alabamaretail.org/wp-content/uploads/v6n4.pdf,"The Alabama Retail Association's 2006 election publication identifies Micky Hammon as the Republican incumbent in District 4."
AL-2002-senate-35-D-TANNER-GARY,Gary Tanner,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2002/al-d-04102992-pri.pdf,"The official Democratic qualified-candidate list resolves the reversed name fields as Gary Tanner."
AL-2010-senate-4-D-ZEB-LITTLE,Zeb Little,verified_identity,https://thealabamabaptist.org/in-the-state-senate/,"Contemporaneous issue coverage identifies Senator Zeb Little of District 4."
AL-2002-house-16-D-THIGPEN-WILLIAMS-E,William E. Thigpen Sr.,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2002/al-d-04102992-pri.pdf,"The official Democratic qualified-candidate list resolves the reversed name fields as William E. Thigpen Sr."
AL-2018-house-3-D-CHAD-YOUNG,Chad Young,verified_identity,https://aldailynews.com/race-profile-young-and-sorrell-vie-for-house-district-3-seat/,"The contemporaneous race profile identifies Chad Young as the District 3 Democratic nominee."
AL-1994-house-17-D-MILLICAN,Mike Millican,verified_identity,https://en.wikipedia.org/wiki/Mike_Millican,"Continuous office history resolves the surname-only 1994 District 17 candidate as Mike Millican."
AL-2018-senate-16-D-LINDSEY-DECKARD,Lindsey Deckard,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-2018/Democratic_Party_2018_General_Election_Certification_of_Candidates.pdf,"The official Democratic certification identifies Lindsey Deckard in Senate District 16."
AL-2018-house-99-D-SAM-JONES,Sam Jones,verified_identity,https://media.al.com/news_impact/other/Press-Register%202018%20midterm%20guide.pdf,"The contemporaneous voter guide identifies Sam Jones as the District 99 Democratic candidate."
AL-2002-house-3-D-BLACK-MARCEL,Marcel Black,verified_identity,https://en.wikipedia.org/wiki/Marcel_Black,"Continuous office history resolves the reversed name fields as Marcel Black."
AL-1994-house-103-D-MITCHELL,Joseph C. Mitchell,verified_identity,https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2014RS/PrintFiles/HR496-Int.pdf,"The legislative memorial states that Joseph Mitchell began representing District 103 in 1994."
AL-2006-house-11-R-JEREMY-H-ODEN,Jeremy H. Oden,verified_identity,https://www.cullmantimes.com/2006/03/11/boyd-to-run-for-house/,"Contemporaneous campaign coverage identifies incumbent Jeremy Oden in District 11."
AL-2014-senate-13-R-GERALD-DIAL,Gerald Dial,verified_identity,https://www.therandolphleader.com/2014/05/21/candidates-make-their-pitch-to-county-audience/,"Contemporaneous candidate-forum coverage identifies Senator Gerald Dial in District 13."
AL-2022-senate-7-R-GSU07RGIV,Sam Givhan,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified 2022 canvass resolves the malformed Senate District 7 Republican identifier as Sam Givhan."
AL-1998-house-2-D-HAMILTON,James H. Hamilton,verified_identity,https://en.wikipedia.org/wiki/Alabama%27s_2nd_House_of_Representatives_district,"District office history and election results expand the surname-only candidate to James H. Hamilton."
AL-2002-house-25-D-MILES-PAM,Pam Miles,verified_identity,https://www.waff.com/story/954699/pam-miles-d-state-representative-district-25/,"The contemporaneous candidate platform resolves the reversed name fields as Pam Miles."
AL-2018-house-43-D-CARIN-MAYO,Carin Mayo,verified_identity,https://birminghamwatch.org/2018/10/30/carin-mayo/,"The contemporaneous voter guide identifies Carin Mayo as the District 43 Democratic candidate."
AL-2002-house-29-R-NORDGREN-BECKY,Becky Nordgren,verified_identity,https://www.bamapolitics.com/alabama/profiles/becky-nordgren/,"Election history resolves the reversed name fields as Becky Nordgren and confirms her 2002 candidacy."
AL-2006-house-28-D-CRAIG-FORD,Craig Ford,verified_identity,https://lwval.org/election2006/election2006_candidates.pdf,"The League of Women Voters candidate list identifies Craig Ford in House District 28."
AL-2022-house-74-R-GSL074RMEA,Charlotte Meadows,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed District 74 Republican identifier as Charlotte Meadows."
AL-2014-house-1-D-GREG-BURDINE,Greg Burdine,verified_identity,https://www.alreporter.com/2014/01/22/house-democrats-announce-legislative-agenda/,"Contemporaneous legislative coverage identifies Representative Greg Burdine."
AL-2010-house-80-R-MERVIN-DUDLEY,Mervin Dudley,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010-sample-ballots/Russell-2010-Sample.pdf,"The official 2010 sample ballot identifies Mervin Dudley as the District 80 Republican candidate."
AL-2018-house-46-D-FELICIA-STEWART,Felicia Stewart,verified_identity,https://aldailynews.com/faulkner-and-stewart-vie-for-house-district-46/,"The contemporaneous race profile identifies Felicia Stewart as the District 46 Democratic candidate."
AL-2006-house-38-R-DUWAYNE-BRIDGES,DuWayne Bridges,verified_identity,https://www2.alabamavotes.gov/downloads/election/2006/apcc-filers-2006-06-01.pdf,"The official campaign-committee filing list identifies DuWayne Bridges as the District 38 Republican candidate."
AL-2022-house-40-D-GSL040DHOW,Pam Howard,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed District 40 Democratic identifier as Pam Howard."
AL-2010-house-5-D-HENRY-A-WHITE,Henry A. White,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010/2010GeneralElection-AmendedResults-ALSenateandHouse.pdf,"The certified results and office history identify Henry A. White as the District 5 Democratic incumbent."
AL-2014-house-37-R-BOB-FINCHER,Bob Fincher,verified_identity,https://www.therandolphleader.com/2014/10/08/local-candidates-address-the-issues/,"Contemporaneous candidate-forum coverage identifies Bob Fincher as the District 37 Republican nominee."
AL-2002-house-6-D-SCHMITZ-SUE,Sue Schmitz,verified_identity,https://justfacts.votesmart.org/candidate/biography/16097/sue-schmitz,"Office history and the reviewed 1998 identity resolve the reversed name fields as Sue Schmitz."
AL-1994-house-30-D-GALLIHER,Blaine Galliher,verified_identity,https://files.eric.ed.gov/fulltext/ED409043.pdf,"The contemporaneous legislative directory identifies Blaine Galliher as the District 30 Democrat."
AL-2010-house-63-R-BILL-POOLE,Bill Poole III,verified_identity,https://archives.alabama.gov/findaids/v9636_GOV_ServeAla_201305.pdf,"The state profile identifies Bill Poole III as first elected to District 63 in 2010."
AL-2018-house-96-R-MATT-SIMPSON,Matt Simpson,verified_identity,https://www.sos.alabama.gov/sites/default/files/sample-ballots/2018/general/Mobile-Gen-2018.pdf,"The official sample ballot identifies Matt Simpson as the District 96 Republican candidate."
AL-2018-senate-2-D-AMY-WASYLUKA,Amy Wasyluka,verified_identity,https://aldailynews.com/butler-wasyluka-square-off-for-senate-district-2/,"The contemporaneous race profile identifies Amy Wasyluka as the Senate District 2 Democratic candidate."
AL-2014-senate-12-R-DEL-MARSH,Del C. Marsh,verified_identity,https://vote-usa.org/CompareCandidates.aspx?Election=AL20141104GA&Office=ALStateSenate12&State=AL,"The archived 2014 election page identifies Del C. Marsh in Senate District 12."
AL-1998-house-64-D-WARREN,J. E. (Jimmy) Warren,verified_identity,https://files.eric.ed.gov/fulltext/ED409043.pdf,"The contemporaneous legislative directory identifies District 64 representative Jimmy Warren; the official 1998 results identify the Democratic candidate as Warren."
AL-2022-senate-12-D-GSU12DMCC,Danny McCullars,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed Senate District 12 Democratic identifier as Danny McCullars."
AL-2010-house-7-D-JOHN-JODY-LETSON,John ""Jody"" Letson,verified_identity,https://alabamavva.org/alreps.html,"The legislative directory identifies John 'Jody' Letson as the District 7 Democrat."
AL-2002-house-14-D-GUIN-KEN,James Kenneth ""Ken"" Guin Jr.,verified_identity,https://justfacts.votesmart.org/candidate/biography/5626/ken-guin,"The Vote Smart biography resolves the reversed name fields as Ken Guin, District 14."
AL-1998-house-16-D-THIGPEN,William E. Thigpen Sr.,verified_identity,https://www.bhamwiki.com/w/Alabama_House_District_16,"The district office history identifies William Thigpen as the District 16 member beginning in 1998; the certified workbook prints Thigpen Sr. as the Democratic candidate."
AL-2002-house-17-R-WESTBROOKS-MIKE,Mike Westbrooks,verified_identity,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"The official certified candidate list resolves the reversed name fields as Mike Westbrooks, Republican candidate for District 17."
AL-2010-house-29-D-JOHN-G-JACK-PAGE-III,John G. ""Jack"" Page III,verified_identity,https://www.bamapolitics.com/alabama/profiles/jack-page/,"The legislative profile identifies Jack Page as the Gadsden Democrat and lists his 2010 District 29 legislation."
AL-2022-senate-33-D-GSU33DFIG,Vivian Davis Figures,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed Senate District 33 Democratic identifier as Vivian Davis Figures."
AL-2014-house-24-R-LEDBETTER,Nathaniel David Ledbetter,verified_identity,https://southerntorch.com/wp-content/uploads/2014/02/NATHANIEL-LEDBETTER.pdf,"A contemporaneous campaign memorandum identifies Nathaniel Ledbetter as the 2014 District 24 Republican candidate and documents his earlier Democratic candidacy."
AL-2010-house-98-D-NAPOLEON-BRACY-JR,Napoleon Bracy Jr.,verified_identity,https://www2.alabamavotes.gov/downloads/election/2010/general/sampleballots/Mobile-2010-Sample.pdf,"The official 2010 Mobile County sample ballot identifies Napoleon Bracy Jr. as the District 98 Democratic candidate."
AL-2006-house-79-R-MIKE-HUBBARD,Mike Hubbard,verified_identity,https://lwval.org/election2006/election2006_candidates.pdf,"The contemporaneous League of Women Voters candidate list identifies Mike Hubbard in House District 79."
AL-2010-house-85-R-JODY-SINGLETON,Jody Singleton,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010/statecert-republican-party-candidates-2010-08-18.pdf,"The official certified Republican candidate list identifies Jody Singleton in District 85."
AL-2002-house-85-R-SMITH-GARY-L,Gary L. Smith,verified_identity,https://justfacts.votesmart.org/candidate/political-courage-test/5651/gary-smith,"The archived Vote Smart questionnaire and canonical candidate record identify Gary L. Smith as the 2002 District 85 Republican."
AL-1994-house-3-D-BLACK,Marcel Black,verified_identity,https://www.rightdatausa.com/election_results?d=all&s=AL&t=L003&y=1994,"The historical election results identify Marcel Black as the 1994 District 3 Democrat."
AL-1998-senate-24-D-STEELE,Charles Steele Jr.,verified_identity,https://en.wikipedia.org/wiki/Charles_Steele_Jr.,"The office history identifies Charles Steele Jr. as the Senate District 24 Democrat elected in 1994 and reelected in 1998."
AL-2002-senate-8-D-BARRON-LOWELL,Lowell Ray Barron,verified_identity,https://justfacts.votesmart.org/candidate/5591/lowell-barron,"The Vote Smart profile and office history resolve the reversed fields as Lowell Barron, Senate District 8."
AL-2010-house-81-R-MARK-M-TUGGLE,Mark M. Tuggle,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010/statecert-republican-party-candidates-2010-08-18.pdf,"The official certified Republican candidate list identifies Mark M. Tuggle in District 81."
AL-2018-house-2-R-LYNN-GREER,Bayless Lynn Greer,verified_identity,https://media.al.com/news_impact/other/Huntsville%20Times%202018%20midterm%20guide.pdf,"The contemporaneous 2018 voter guide identifies Lynn Greer as the District 2 Republican candidate."
AL-1998-house-5-D-CARTER,Tommy Carter,verified_identity,https://files.eric.ed.gov/fulltext/ED409043.pdf,"The contemporaneous legislative directory identifies Tommy Carter as the District 5 Democrat; the official 1998 workbook identifies the candidate as Carter."
AL-2006-senate-18-R-STANLEY-NANCE,Stanley Nance,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2006/ALGopPrimaryCandList-04-12-2006.pdf,"The official Republican candidate list identifies Stanley Nance in Senate District 18."
AL-2018-house-37-R-BOB-FINCHER,Bob Fincher,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-2018/Amended%20Certification%20-%20Republican%20Party%20Canddidates%20-%202018%20Primary%20Election%20%28Cleburne%20and%20Marion%20Counties%20Only%29.pdf,"The official 2018 candidate certification identifies Bob Fincher in House District 37."
AL-1998-house-79-D-DEMPSEY,Jan Miles Dempsey,verified_identity,https://en.wikipedia.org/wiki/Jan_Dempsey,"The office and election history identifies former Auburn mayor Jan Dempsey as Mike Hubbard's 1998 District 79 opponent."
AL-2022-house-43-D-GSL043DCLE,Prince Cleveland,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed District 43 Democratic identifier as Prince Cleveland."
AL-2022-house-12-R-GSL012RHAR,Corey Harbison,verified_identity,https://www.sos.alabama.gov/sites/default/files/Republican%20Party%20Certification.pdf,"The official Republican certification resolves the malformed District 12 identifier as Corey Harbison."
AL-2018-house-65-D-ELAINE-BEECH,Elaine Beech,verified_identity,https://aldailynews.com/beech-and-easterbrook-vie-for-house-district-65-seat/,"The contemporaneous race profile identifies Elaine Beech as the District 65 Democratic incumbent."
AL-2010-senate-7-R-PAUL-L-SANFORD,Paul Sanford,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010/2010GeneralElection-AmendedResults-ALSenateandHouse.pdf,"The certified results identify Paul Sanford as the Senate District 7 Republican candidate."
AL-2006-senate-13-R-JIM-C-INGRAM,Jim C. Ingram,verified_identity,https://www.apr.org/2006-06-16/ingram-still-gop-candidate,"Contemporaneous reporting identifies Lanett attorney Jim Ingram as the Republican Senate District 13 nominee."
AL-2018-senate-1-R-TIM-MELSON,Tim Melson,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-2018/Amended%20Certification%20-%20Republican%20Party%20Canddidates%20-%202018%20Primary%20Election%20%28Cleburne%20and%20Marion%20Counties%20Only%29.pdf,"The official 2018 candidate certification identifies Tim Melson in Senate District 1."
AL-2002-house-70-D-MELTON-BRYANT,Bryant Melton,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2002/al-d-04102992-pri.pdf,"The official Democratic candidate filing identifies Bryant Melton in House District 70; the canonical source reverses his given and family names."
AL-2018-house-97-D-ADLINE-C-CLARKE,Adline C. Clarke,verified_identity,https://aldailynews.com/clarke-and-mcnair-vie-for-house-district-97/,"A contemporaneous race profile identifies incumbent Adline Clarke as the District 97 Democratic candidate."
AL-1994-house-62-D-ALLEN,Gerald Harrison Allen,verified_identity,https://www.legistorm.com/person/bio/190223/Gerald_Harrison_Allen.html,"Office history identifies Gerald Harrison Allen as the District 62 Democrat first elected in 1994 before his 1995 party switch."
AL-1998-house-80-R-DUNN,Cindy Dunn Irvin,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2006/statecert-republicanparty-2006-08-31.pdf,"The 1998 official workbook records Republican Dunn against Lesley Vance in District 80; later official certifications identify the same recurring District 80 Republican challenger as Cindy Dunn Irvin. This is distinct from Priscilla Dunn in District 56."
AL-2010-senate-13-D-GREG-VARNER,Greg Varner,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010-sample-ballots/Lee-2010-Sample.pdf,"The official 2010 ballot identifies Greg Varner as the Democratic nominee in Senate District 13."
AL-1998-house-64-R-ALBRITTON,Greg Albritton,verified_identity,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"The official 1998 workbook records Republican Albritton in District 64; the official 2002 certification supplies the full name Greg Albritton for the same district candidate."
AL-2002-house-63-R-BENTLEY-ROBERT,Robert J. Bentley,verified_identity,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"The official certification identifies Robert Bentley as the Republican House District 63 candidate; the canonical source reverses his given and family names."
AL-1994-house-73-R-HOOPER,Perry O. Hooper Jr.,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous candidate roster identifies incumbent Perry O. Hooper Jr. as the District 73 Republican."
AL-2018-senate-21-R-GERALD-ALLEN,Gerald H. Allen,verified_identity,https://www.sos.alabama.gov/sites/default/files/sample-ballots/2018/general/Lamar-Gen-2018.pdf,"The official 2018 general-election ballot identifies Gerald Allen as the Republican candidate in Senate District 21."
AL-1994-senate-5-D-WILSON,Robert T. Wilson Jr.,verified_identity,https://www.bhamwiki.com/w/Alabama_Senate_District_5,"The district office history identifies Robert Wilson Jr. as the Democratic District 5 senator serving through the 1994 election cycle."
AL-2006-house-80-D-LESLEY-VANCE,Lesley Vance,verified_identity,https://www.lwval.org/election2006/election2006_democrats.pdf,"The contemporaneous League of Women Voters candidate list identifies Lesley Vance as the District 80 Democrat."
AL-2022-senate-29-D-GSU29DMAT,Nathan "Nate" Mathis,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed Senate District 29 Democratic identifier as Nathan Nate Mathis."
AL-1994-house-85-D-BAKER,Locy "Sonny" Baker,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous candidate roster identifies Locy Sonny Baker as the District 85 Democrat."
AL-2018-house-8-D-BILLY-JACKSON,Billy Jackson,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-2018/Amended_Democratic_Party_2018_General_Election_Certification_of_Candidates-2018-08-21.pdf,"The official Democratic certification identifies Billy Jackson in House District 8."
AL-2014-senate-4-R-PAUL-BUSSMAN,Paul Bussman,verified_identity,https://www.alreporter.com/2015/06/11/a-frank-conversation-with-sen-bussman/,"Contemporary office coverage identifies Paul Bussman as the Republican senator from District 4."
AL-2018-house-4-R-PARKER-DUNCAN-MOORE,Parker Duncan Moore,verified_identity,https://www.alreporter.com/2018/02/28/parker-duncan-moore-wins-house-district-four-republican-runoff/,"Contemporaneous election reporting identifies Parker Duncan Moore as the District 4 Republican nominee."
AL-2006-house-45-R-OWEN-DRAKE,Owen Drake,verified_identity,https://www.apr.org/2006-11-07/even-more-winners-declared,"Contemporaneous election reporting identifies Owen Drake as the Republican elected in House District 45."
AL-2022-house-7-D-GSL007DJON,Mose Jones Jr.,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed House District 7 Democratic identifier as Mose Jones Jr."
AL-2018-house-64-R-HARRY-SHIVER,Harry Shiver,verified_identity,https://media.al.com/news_impact/other/Press-Register%202018%20midterm%20guide.pdf,"The contemporaneous voter guide identifies Harry Shiver as the District 64 Republican incumbent."
AL-2018-house-88-D-CORY-CREEL,Cory Creel,verified_identity,https://www.wsfa.com/2018/10/29/young-candidates-campaign-alabama-house-district-seat/,"A contemporaneous race profile identifies Cory Creel as the District 88 Democratic candidate."
AL-2010-house-90-D-CHARLES-NEWTON,Charles Newton,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010-sample-ballots/Crenshaw-2010-Sample.pdf,"The official 2010 sample ballot identifies Charles Newton as the Democratic House District 90 candidate."
AL-1998-house-11-R-ODEN,Jeremy H. Oden,verified_identity,https://birminghamwatch.org/2018/10/30/jeremy-h-oden/,"The office history identifies Jeremy H. Oden as the legislator first elected to House District 11 in 1998."
AL-2002-house-65-R-WILLIAMS-NICK,Nick Williams,verified_identity,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"The official Republican certification identifies Nick Williams as the House District 65 candidate; the canonical source reverses his given and family names."
AL-2022-house-65-R-GSL065REAS,Brett Easterbrook,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"Certified results and district history resolve the malformed House District 65 Republican identifier as Brett Easterbrook."
AL-2022-house-92-D-GSL092DHUB,Steve Hubbard,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed House District 92 Democratic identifier as Steve Hubbard."
AL-1994-house-15-R-CURRY,Johnny Curry,verified_identity,https://files.eric.ed.gov/fulltext/ED409043.pdf,"The contemporaneous legislative directory identifies Johnny Curry as the Republican House District 15 member elected in 1994."
AL-2018-senate-12-R-DEL-MARSH,Del Marsh,verified_identity,https://aldailynews.com/new-marsh-ad-talks-job-creation-conservative-governance/,"A contemporaneous campaign report identifies Del Marsh as the Republican Senate District 12 incumbent."
AL-2006-senate-35-R-BEN-BROOKS,Ben Brooks,verified_identity,https://en.wikipedia.org/wiki/Ben_Brooks_%28politician%29,"Office and election history identifies Ben Brooks as the Republican elected in Senate District 35 in 2006."
AL-1994-house-97-D-KENNEDY,Yvonne Kennedy,verified_identity,https://files.eric.ed.gov/fulltext/ED409043.pdf,"The contemporaneous legislative directory identifies Yvonne Kennedy as the Democratic House District 97 incumbent."
AL-2002-senate-6-D-BEDFORD-ROGER,Roger H. Bedford Jr.,verified_identity,https://www.lwval.org/election2006/election2006_candidates.pdf,"Office and candidate records identify Roger Bedford Jr. as the District 6 Democratic senator; the canonical source reverses his given and family names."
AL-2022-house-69-R-GSL069RMAD,Karla Knight Maddox,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed House District 69 Republican identifier as Karla Knight Maddox."
AL-2014-senate-1-D-MIKE-CURTIS,Mike Curtis,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2014-sample-ballots/Lauderdale-2014-Sample.pdf,"The official 2014 sample ballot identifies Mike Curtis as the Democratic Senate District 1 candidate."
AL-2002-house-28-R-ABEL-DAVID-C,David C. Abel,verified_identity,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2002/r-cert-070102.pdf,"The official Republican certification identifies David C. Abel in House District 28; the canonical source reverses his name components."
AL-1994-house-46-R-CARNS,Jim Carns,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous candidate roster identifies incumbent Jim Carns as the District 46 Republican."
AL-2014-house-17-R-MIKE-MILLICAN,Mike Millican,verified_identity,https://www.alreporter.com/2014/02/06/republicans-running-for-alabama-house/,"Contemporaneous election coverage identifies Mike Millican as the Republican House District 17 incumbent."
AL-2010-house-42-D-JAMES-M-JIMMY-MARTIN,James M. "Jimmy" Martin,verified_identity,https://www.clantonadvertiser.com/2010/03/30/voter-bill-stuck-in-committee/,"Contemporaneous reporting identifies Jimmy Martin as the House District 42 legislator and 2010 candidate."
AL-2022-house-26-D-GSL026DALF,Ben Alford,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified results resolve the malformed House District 26 Democratic identifier as Ben Alford."
AL-2018-house-36-R-RANDY-WOOD,Randy Wood,verified_identity,https://www.ballotready.org/people/randy-wood,"The election profile identifies Randy Wood as the Republican House District 36 incumbent."
AL-2018-house-73-R-MATT-FRIDY,Matt Fridy,verified_identity,https://280living.com/people/2018-elections-guide1022/,"The contemporaneous election guide identifies Matt Fridy as the House District 73 Republican incumbent."
AL-2018-house-86-R-PAUL-W-LEE,Paul W. Lee,verified_identity,https://aldailynews.com/daily-news-digest-february-20-2018/,"Contemporaneous legislative coverage identifies Paul Lee as the House District 86 sponsor of HB107."
AL-1994-senate-7-D-FREEMAN,Charles Dewayne Freeman,verified_identity,https://en.wikipedia.org/wiki/Dewayne_Freeman,"The office history and official result together resolve D. Freeman as Charles Dewayne Freeman, the 1994 Senate District 7 winner."
AL-2014-house-89-D-JOEL-LEE-WILLIAMS,Joel Lee Williams,verified_identity,https://www.wsfa.com/story/27261095/2-candidates-face-each-other-again-in-al-house-district-89-race/,"Same-cycle race coverage identifies Joel Lee Williams as the Democratic House District 89 challenger."
AL-2010-house-24-D-NATHANIEL-LEDBETTER,Nathaniel Ledbetter,verified_identity,https://southerntorch.com/wp-content/uploads/2014/02/NATHANIEL-LEDBETTER.pdf,"The preserved political memorandum identifies Nathaniel Ledbetter as the 2010 Democratic House District 24 candidate; its later adversarial claims were not used as issue evidence."
AL-1998-house-89-D-BOOTHE,Alan C. Boothe,verified_identity,https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2018RS/PrintFiles/HJR325-Int.pdf,"The legislative memorial and later race history resolve Boothe as Alan C. Boothe, the Democratic House District 89 officeholder and 1998 candidate."
AL-1998-senate-6-D-BEDFORD,Roger H. Bedford Jr.,verified_identity,https://content.time.com/time/subscriber/article/0%2C33009%2C985448-1%2C00.html,"The contemporaneous profile identifies Roger Bedford, the Senate District 6 incumbent and 1998 candidate."
AL-2014-senate-28-D-BILLY-BEASLEY,William Martin "Billy" Beasley,verified_identity,https://www.wsfa.com/story/27173768/decision-2014-savage-challenges-beasley-for-senate-district-28/,"Contemporaneous race coverage identifies Billy Beasley as the Democratic Senate District 28 incumbent."
AL-2022-senate-23-D-GSU23DSTE,Robert L. Stewart,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified result resolves the malformed Senate District 23 Democratic identifier as Robert L. Stewart."
AL-2018-house-38-R-DEBBIE-HAMBY-WOOD,Debbie Hamby Wood,verified_identity,https://opelikaobserver.com/2018/10/31/wood-vying-for-ala-house-district-38/,"The same-cycle candidate profile identifies Debbie Hamby Wood as the Republican House District 38 nominee."
AL-2022-house-3-R-GSL003RUND,"Kerry ""Bubba"" Underwood",verified_identity,https://www.sos.alabama.gov/sites/default/files/sample-ballots/2022/gen/Colbert-Sample.pdf,"The official sample ballot resolves the malformed House District 3 Republican identifier as Kerry Bubba Underwood."
AL-1994-senate-18-R-HORN,Fred Horn,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous election review identifies incumbent Senator Fred Horn; after losing the Democratic primary he appeared in the general election under the Patriot label represented by the canonical opposition slot."
AL-1994-house-26-R-HOLCOMB,Annette E. Holcomb,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous statewide candidate roster resolves the House District 26 Republican as Annette E. Holcomb."
