bill_id,session_year,bill_number,reviewed_document_type,decision,primitive_axes,policy_poles,confidence,rationale,reviewer,review_date,supersedes_authority
2133172,2026,HB621,official_synopsis,map,government_ethics_transparency,strengthen,medium,Mandatory reporting by law-enforcement agencies increases governmental information disclosure and accountability.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2133223,2026,HB620,official_synopsis,map,market_governance,intervention,medium,The bill expands regulatory inspection requirements for swimming-pool contractors.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135038,2026,HB626,official_synopsis,map,business_subsidy,expand,medium,The bill broadens tax-increment financing eligibility and revenue use for a manufacturing zone.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135048,2026,HR250,official_synopsis,symbolic,,,high,The measure celebrates a named individual.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135059,2026,HB623,official_synopsis,map,environmental_protection,strengthen,high,"The bill adds operating permits, restoration obligations, bonding, and enforcement for solar projects.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2135069,2026,HJR253,official_synopsis,symbolic,,,high,The measure designates a named office building.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135079,2026,HR248,official_synopsis,symbolic,,,high,The resolution mourns an individual's death.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135091,2026,HR246,official_synopsis,procedural,,,high,The synopsis identifies only a legislative calendar designation without substantive policy content.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135102,2026,HB622,official_synopsis,local_non_generalizable,,,high,The bill concerns authorization to sell draft beer in the specifically named City of Jemison.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135113,2026,HJR251,official_synopsis,symbolic,,,high,The resolution commends a named high school sports team and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135123,2026,HR247,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135135,2026,HR249,official_synopsis,symbolic,,,high,The resolution commends a named county high school sports team and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135147,2026,HJR252,official_synopsis,symbolic,,,high,The resolution celebrates a named bank and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135156,2026,HB624,official_synopsis,local_non_generalizable,,,high,The bill increases a probate recording fee specifically in Wilcox County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135163,2026,HB625,official_synopsis,local_non_generalizable,,,high,The bill authorizes electronic filing of business personal property tax returns specifically in Cleburne County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135170,2026,SJR94,official_synopsis,symbolic,,,high,The resolution commends named local award honorees and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135173,2026,SB372,official_synopsis,map,renewable_energy_support,restrict,high,"The bill prohibits new solar power facilities statewide for one year, restricting renewable-energy development.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2135177,2026,HJR257,official_synopsis,symbolic,,,high,The resolution celebrates a named individual and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135181,2026,HB627,official_synopsis,procedural,,,medium,The bill amends state employee travel meal allowances without specifying a clear directional compensation change.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135186,2026,HB634,official_synopsis,local_non_generalizable,,,high,The bill levies and distributes a lodging tax specifically in Washington County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135191,2026,HR258,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135196,2026,HJR261,official_synopsis,symbolic,,,high,The resolution celebrates a named bank and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135200,2026,HB632,official_synopsis,local_non_generalizable,,,high,The bill changes a lodging tax exemption specifically in Etowah County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135204,2026,HB630,official_synopsis,local_non_generalizable,,,high,The bill changes the applicability period of a lodging tax specifically in Etowah County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135210,2026,HR254,official_synopsis,symbolic,,,high,The measure commends a named educational institution and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135215,2026,HB635,official_synopsis,local_non_generalizable,,,high,The bill concerns ad valorem taxation and revenue use specifically in Choctaw County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135219,2026,SB369,official_synopsis,local_non_generalizable,,,high,The bill establishes an economic development authority and authorizes a tax specifically for Lauderdale County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135226,2026,SB370,official_synopsis,map,business_subsidy,expand,medium,The bill expands tax-increment financing mechanisms available for major manufacturing development.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135231,2026,SJR88,official_synopsis,symbolic,,,high,The joint resolution expresses support for a federal initiative without creating binding policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135235,2026,HB629,official_synopsis,local_non_generalizable,,,high,The bill concerns annexation by a named town in Mobile County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135240,2026,HB633,official_synopsis,local_non_generalizable,,,high,The bill addresses personnel-board membership specifically in Etowah County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135243,2026,HR264,official_synopsis,symbolic,,,high,The resolution designates a heritage month and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135248,2026,HB637,official_synopsis,local_non_generalizable,,,high,The bill grants a sales and use tax exemption to a specifically named organization.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135256,2026,SJR93,official_synopsis,procedural,,,high,The resolution creates a study commission without adopting a substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135262,2026,SJR92,official_synopsis,symbolic,,,high,The resolution honors a named individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135266,2026,HR263,official_synopsis,symbolic,,,high,The resolution honors a named individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135270,2026,HB636,official_synopsis,local_non_generalizable,,,high,The bill concerns compensation for the circuit clerk in a named county.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135274,2026,SJR90,official_synopsis,symbolic,,,high,The resolution commends a named professional association and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135281,2026,HJR259,official_synopsis,symbolic,,,high,The resolution observes a commemorative day and honors military personnel without binding policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135285,2026,HR262,official_synopsis,symbolic,,,high,The measure commends an individual and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135289,2026,HR255,official_synopsis,symbolic,,,high,The measure commends a school team and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135295,2026,SJR89,official_synopsis,symbolic,,,medium,The joint resolution urges state action but is nonbinding and therefore falls under symbolic measures.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135298,2026,HB628,official_synopsis,map,voting_access,expand,high,Preventing voter removals or inactive status before elections expands access to voting.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135302,2026,HB631,official_synopsis,local_non_generalizable,,,high,The measure concerns obsolete laws specific to Etowah County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135308,2026,SJR91,official_synopsis,symbolic,,,high,Naming bridges is a ceremonial measure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135312,2026,SB371,official_synopsis,local_non_generalizable,,,high,The property tax exemption applies specifically to Madison County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135315,2026,HR256,official_synopsis,symbolic,,,high,The measure commends an individual and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135320,2026,SR95,official_synopsis,procedural,,,high,A special order calendar is a legislative scheduling matter.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135323,2026,HJR260,official_synopsis,symbolic,,,high,Recognizing a Military Appreciation Day is ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135987,2026,HR268,official_synopsis,symbolic,,,high,Celebrating an individual's birthday is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135992,2026,HJR269,official_synopsis,symbolic,,,high,Congratulating a college basketball team is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2135997,2026,HR266,official_synopsis,symbolic,,,high,Mourning an individual's death is a memorial measure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136003,2026,HJR271,official_synopsis,symbolic,,,high,Naming a memorial highway is ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136015,2026,SB374,official_synopsis,local_non_generalizable,,,high,The measure concerns ad valorem taxation for schools in Headland and Henry County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136023,2026,HR265,official_synopsis,procedural,,,high,A special order calendar designation is procedural and contains no substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136030,2026,HJR270,official_synopsis,procedural,,,high,Authorizing an environmental assessment is a study measure without a substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136037,2026,SB373,official_synopsis,map,voting_access,expand,high,Authorizing an early in-person voting period expands access to voting.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136043,2026,HR267,official_synopsis,symbolic,,,high,The measure recognizes a fraternity and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136049,2026,HJR275,official_synopsis,procedural,,,high,Establishing a study commission is an information-gathering measure without a substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136064,2026,SR96,official_synopsis,procedural,,,high,A special order calendar designation is procedural and contains no substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136085,2026,HR273,official_synopsis,symbolic,,,high,The measure mourns an individual's death and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136100,2026,HB639,official_synopsis,local_non_generalizable,,,high,The measure applies specifically to Escambia County municipalities and concerns local enforcement administration.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136118,2026,HR274,official_synopsis,symbolic,,,high,The measure mourns an individual's death and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136139,2026,HR272,official_synopsis,symbolic,,,high,The measure commends an officer and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136154,2026,HR276,official_synopsis,symbolic,,,high,The measure commends a named high school basketball team and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136174,2026,HB638,official_synopsis,map,police_authority,expand,medium,Authorizing municipal enforcement of speed limits expands local law-enforcement authority statewide.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136197,2026,HJR278,official_synopsis,symbolic,,,high,The measure commends a named basketball team and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136210,2026,HJR277,official_synopsis,symbolic,,,high,The measure commends a named college and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136224,2026,HB640,official_synopsis,map,education_access,expand,medium,Requiring public colleges to accept an additional standardized test expands applicants' pathways for admission.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136240,2026,HB644,official_synopsis,map,criminal_punishment,punitive,high,The bill establishes a new criminal offense and provides penalties for female genital mutilation.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136254,2026,HB645,official_synopsis,map,tax_burden,increase,high,The bill levies a state privilege tax on historical horse racing.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136268,2026,HB641,official_synopsis,map,tax_burden,decrease,high,Raising the exemption threshold for tangible personal property lowers the applicable state ad valorem tax burden.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136289,2026,HJR279,official_synopsis,procedural,,,high,The resolution encourages a study of navigational aids rather than establishing substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136301,2026,HB643,official_synopsis,mixed_no_scalar_direction,,,medium,The bill substantively regulates surrogacy and probate procedures without a clear scalar position on an available policy axis.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2136316,2026,HB642,official_synopsis,map,civil_social_liberty,expand,high,"The bill recognizes a right to contraception and assisted reproductive practices, expanding reproductive autonomy.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2136333,2026,SB375,official_synopsis,local_non_generalizable,,,high,"The bill concerns compensation for mayors of Class 1 municipalities, a local governmental matter.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2139619,2026,SB376,official_synopsis,local_non_generalizable,,,high,The bill addresses annexation involving Mobile County and the City of Semmes.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139720,2026,SB378,official_synopsis,map,environmental_protection,strengthen,medium,"Requiring agency administration and approval of dam construction, modification, or removal strengthens dam-safety oversight.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2139742,2026,SB377,official_synopsis,map,gun_access,restrict,high,The bill prohibits possession of firearms without identification in certain municipalities.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139765,2026,SJR97,official_synopsis,symbolic,,,high,The resolution commends the University of Alabama and is non-binding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139786,2026,SJR98,official_synopsis,symbolic,,,high,The resolution names a highway and is a commemorative measure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139806,2026,SB379,official_synopsis,local_non_generalizable,,,high,The bill addresses annexation involving Madison County and the City of Owens Cross Roads.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139827,2026,HR285,official_synopsis,symbolic,,,high,The resolution celebrates an individual and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139849,2026,SR99,official_synopsis,procedural,,,medium,The synopsis identifies only a special order calendar designation and provides no substantive policy content.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139855,2026,HR303,official_synopsis,symbolic,,,high,The resolution commends a university basketball team and has no substantive policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139858,2026,HB652,official_synopsis,map,criminal_punishment,punitive,high,The bill further defines manslaughter and increases its penalty.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139863,2026,HR289,official_synopsis,symbolic,,,high,The resolution commends an individual and has no substantive policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139867,2026,HB659,official_synopsis,map,education_accountability,strengthen,high,"The bill establishes required classroom displays, reporting, and remedies for noncompliance in public schools.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2139871,2026,HR291,official_synopsis,symbolic,,,high,The resolution recognizes an awareness month and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139877,2026,HB661,official_synopsis,symbolic,,,high,The bill designates a state song without creating a substantive policy program.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139881,2026,HR297,official_synopsis,symbolic,,,high,The resolution commends organizations and has no substantive policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139886,2026,HB654,official_synopsis,procedural,,,medium,The bill changes the administrative-procedure treatment of hunting and fishing rules without establishing a clear substantive policy pole.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139891,2026,HJR282,official_synopsis,procedural,,,high,The measure merely extends a task force and is an administrative continuation.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139897,2026,HB660,official_synopsis,multi_axis,business_subsidy;tax_burden,expand;decrease,high,The bill creates farmer loan guarantees and funding while providing an income tax credit.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139901,2026,HR286,official_synopsis,symbolic,,,high,The resolution commends a basketball team and coach and has no substantive policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139905,2026,HR287,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139910,2026,HB656,official_synopsis,map,land_use_property_rights,regulation,medium,The bill requires local government approval before certain water and sewer boards may sell or develop real property.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139913,2026,HR288,official_synopsis,procedural,,,high,The measure establishes a study commission rather than adopting substantive carbon-storage policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139919,2026,HB648,official_synopsis,multi_axis,economic_stimulus;business_subsidy,public_stimulus;expand,high,"The bill funds tourism grants, infrastructure, and marketing programs to stimulate affected tourism businesses.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2139923,2026,HR295,official_synopsis,symbolic,,,high,The measure commends a named organization and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139930,2026,HB647,official_synopsis,map,tax_burden,decrease,high,"The bill eliminates the state sales tax on food, directly reducing tax burdens.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2139934,2026,HB646,official_synopsis,local_non_generalizable,,,high,The bill concerns annexation involving Mobile County and the City of Semmes.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139940,2026,HJR281,official_synopsis,symbolic,,,medium,The nonbinding resolution urges a health authority to review possible scheduling of a specific opioid rather than directly changing policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139944,2026,SB380,official_synopsis,map,public_employee_compensation,protect,medium,"The bill provides a longevity bonus to specified public-retirement beneficiaries, supporting their compensation.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2139949,2026,HJR302,official_synopsis,symbolic,,,high,The measure commends a named senator and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139953,2026,HJR308,official_synopsis,symbolic,,,high,The measure commends a named representative and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139958,2026,HB655,official_synopsis,map,tax_burden,decrease,high,The temporary suspension of gasoline and motor-fuel excise taxes directly reduces tax burdens.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139962,2026,HR296,official_synopsis,symbolic,,,high,The measure mourns the death of a named individual and is ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139968,2026,HJR283,official_synopsis,symbolic,,,high,The measure commends a named community-college sports team and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139972,2026,HR298,official_synopsis,symbolic,,,high,The measure honors a named individual and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139976,2026,HB657,official_synopsis,map,tax_burden,decrease,high,A refundable income-tax credit for qualified taxpayers reduces their tax burdens.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139981,2026,HJR301,official_synopsis,procedural,,,high,The resolution establishes a study commission without directly implementing substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139986,2026,HJR310,official_synopsis,symbolic,,,high,The measure commends a named representative and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139990,2026,HJR284,official_synopsis,symbolic,,,high,The measure commends a named individual and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2139995,2026,HJR293,official_synopsis,symbolic,,,high,This resolution celebrates the 250th anniversary of the United States and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140000,2026,HR292,official_synopsis,symbolic,,,high,This resolution commends Anna Grace Tucker and creates no substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140007,2026,HB650,official_synopsis,procedural,,,high,"The bill creates a legislative advisory commission with specified membership, duties, and sunset provisions.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2140011,2026,HB651,official_synopsis,procedural,,,medium,The bill provides a technical exemption from recertification requirements for certain military-related license plates.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140015,2026,HR294,official_synopsis,symbolic,,,high,This resolution celebrates the 250th anniversary of the United States and is purely symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140021,2026,HJR311,official_synopsis,symbolic,,,high,This resolution commends Representative Tracy Estes and creates no substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140025,2026,HJR307,official_synopsis,symbolic,,,high,This resolution commends Barbara Boyd and creates no substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140029,2026,HJR309,official_synopsis,symbolic,,,high,This resolution commends Representative James Edward Hill Jr. and creates no substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140033,2026,HJR305,official_synopsis,symbolic,,,high,This resolution commends Representative Bob Fincher and creates no substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140038,2026,HB658,official_synopsis,local_non_generalizable,,,high,The bill concerns a local privilege tax on pari-mutuel activities specifically in Macon County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140044,2026,HR300,official_synopsis,symbolic,,,high,This resolution commends Police Chief Bill Partridge and creates no substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140049,2026,HR280,official_synopsis,procedural,,,high,A special order calendar is a legislative scheduling and procedure measure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140053,2026,HR304,official_synopsis,symbolic,,,high,This resolution mourns Cheryl Smiley Williams's death and is non-binding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140058,2026,HB653,official_synopsis,map,criminal_punishment,punitive,high,The bill imposes a minimum sentence for first-degree human trafficking involving sexual servitude.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140063,2026,HR290,official_synopsis,symbolic,,,high,This resolution congratulates the Daphne Girls Wrestling Team and creates no substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140067,2026,HB649,official_synopsis,local_non_generalizable,,,high,"The bill authorizes a housing trust fund for Class 1 municipalities, a localized municipal policy.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2140072,2026,HJR306,official_synopsis,symbolic,,,high,The measure commends a named representative and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140076,2026,HR299,official_synopsis,symbolic,,,high,The measure commends a named individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140085,2026,HJR314,official_synopsis,symbolic,,,high,The measure commends a named individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140111,2026,HB662,official_synopsis,local_non_generalizable,,,high,The bill concerns annexation involving a specifically named county and city.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140137,2026,HR313,official_synopsis,symbolic,,,high,The measure commends senators for encouraging commercial use of a river and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140164,2026,HJR315,official_synopsis,symbolic,,,high,The measure expresses gratitude to named members of Congress and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140189,2026,HB663,official_synopsis,map,market_governance,intervention,medium,"The bill imposes product labeling requirements on consumable vapor products, constituting market regulation.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2140216,2026,HJR316,official_synopsis,symbolic,,,high,The resolution merely encourages the Governor to promote an industry and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140242,2026,HR312,official_synopsis,symbolic,,,high,The measure celebrates a named organization’s commemorative day and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140350,2026,SJR103,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140364,2026,HJR317,official_synopsis,symbolic,,,high,The measure designates a building with an official name and is primarily commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140381,2026,SJR101,official_synopsis,symbolic,,,high,The measure commends a named university program and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140397,2026,SJR100,official_synopsis,symbolic,,,high,The measure honors a named individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140416,2026,SJR102,official_synopsis,procedural,,,high,The measure establishes a study commission without a substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140433,2026,SJR105,official_synopsis,symbolic,,,high,This measure commends a named public official and is nonbinding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140453,2026,SR104,official_synopsis,symbolic,,,high,"Designating Alabama with a nickname is a symbolic, nonbinding measure.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2140477,2026,HR324,official_synopsis,symbolic,,,high,Honoring a named individual is a nonbinding symbolic action.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140499,2026,HR318,official_synopsis,procedural,,,high,A special order calendar measure concerns legislative scheduling rather than substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140522,2026,HR322,official_synopsis,symbolic,,,high,"Mourning a named individual's death is a symbolic, nonbinding action.",gpt-5.6-luna,2026-09-08,frontier_manual_review
2140547,2026,HR321,official_synopsis,symbolic,,,high,Celebrating an individual's birthday is a nonbinding symbolic measure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140574,2026,SR106,official_synopsis,procedural,,,high,A special order calendar measure concerns legislative scheduling rather than substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140599,2026,HR320,official_synopsis,symbolic,,,high,Commending a named individual is a nonbinding symbolic action.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140626,2026,HR319,official_synopsis,symbolic,,,high,Celebrating a named business is a nonbinding symbolic measure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140648,2026,HR323,official_synopsis,symbolic,,,high,Celebrating a named individual is a nonbinding symbolic action.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140671,2026,SR107,official_synopsis,procedural,,,high,A special order calendar measure concerns legislative scheduling rather than substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140717,2026,SJR109,official_synopsis,procedural,,,high,Establishing a task force is an administrative or study-oriented measure without a clear ideological policy pole.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140735,2026,SR108,official_synopsis,procedural,,,high,Amending Senate rules is an institutional procedural measure without a substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140754,2026,SR111,official_synopsis,procedural,,,high,A special order calendar measure concerns legislative scheduling rather than substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140778,2026,HR325,official_synopsis,procedural,,,high,A special order calendar measure concerns legislative scheduling rather than substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140796,2026,SJR110,official_synopsis,symbolic,,,high,This measure commends an individual and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140797,2026,HB666,official_synopsis,map,labor_rights,restrict,high,The bill prohibits certain salary deductions for labor organizations and makes union membership revocation easier.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140819,2026,HB665,official_synopsis,insufficient_text,,,low,The synopsis identifies an overtime-compensation tax provision but does not state whether it raises or lowers taxes.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140843,2026,HR327,official_synopsis,symbolic,,,high,This measure commends a brigadier general and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140865,2026,HJR326,official_synopsis,symbolic,,,medium,The resolution recognizes a regional transportation need without describing a binding statewide policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2140888,2026,HB664,official_synopsis,map,business_subsidy,expand,medium,The bill requires establishment of a program intended to stabilize family-farm revenue and resilience.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2141435,2026,SJR115,official_synopsis,symbolic,,,high,This measure commends an individual and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2141461,2026,HR328,official_synopsis,symbolic,,,high,This measure commends legislative interns and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2141491,2026,SJR113,official_synopsis,symbolic,,,high,This resolution recognizes the seriousness of the national debt without enacting policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2141519,2026,HR329,official_synopsis,procedural,,,high,A special order calendar is a legislative scheduling matter.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2141546,2026,SJR114,official_synopsis,symbolic,,,high,This measure commends a brigadier general and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
2141573,2026,SJR112,official_synopsis,symbolic,,,high,This measure commends a university sports team and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
