state_code,cycle,chamber,district,dem_incumbent,rep_incumbent,incumbency_balance,open_seat,incumbency_method,incumbency_quality,strict_incumbency_eligible,evidence_count,review_status
NC,2018,lower,76,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,77,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,78,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,79,,,,,,missing,0,0,review
NC,2018,lower,8,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2018,lower,80,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2018,lower,81,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,82,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,83,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,84,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,85,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,86,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,87,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,88,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,89,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,9,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,90,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,91,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,92,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,93,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,94,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,95,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,96,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,97,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,98,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,lower,99,,,,,,missing,0,0,review
NC,2018,upper,1,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2018,upper,10,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,11,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,12,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2018,upper,13,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,14,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,15,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,16,,,,,,missing,0,0,review
NC,2018,upper,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,18,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,19,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,20,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,21,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,22,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,23,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,24,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,26,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,27,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,28,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,29,,,,,,missing,0,0,review
NC,2018,upper,3,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,30,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,31,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,32,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,33,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2018,upper,34,,,,,,missing,0,0,review
NC,2018,upper,35,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2018,upper,36,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,37,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,38,,,,,,missing,0,0,review
NC,2018,upper,39,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,4,,,,,,missing,0,0,review
NC,2018,upper,40,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,41,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,42,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,43,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,44,,,,,,missing,0,0,review
NC,2018,upper,45,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,46,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,47,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,48,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,49,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,5,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,50,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,6,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,7,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,8,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2018,upper,9,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,1,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,10,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,100,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,101,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,102,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,103,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,104,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,105,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,107,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,108,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,109,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,11,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,111,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,112,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,113,,,,,,missing,0,0,review
NC,2020,lower,114,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,115,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,116,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,117,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,118,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,119,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,12,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,120,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,13,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,14,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,15,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,16,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,18,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,19,,,,,,missing,0,0,review
NC,2020,lower,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,20,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,21,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,22,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,23,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,24,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,25,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,26,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,27,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,28,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,3,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,32,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,33,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,34,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,35,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,36,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,37,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,38,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,4,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,40,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,41,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,42,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,43,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,44,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,45,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,46,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,47,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,48,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,49,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,5,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,51,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,52,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,53,,,,,,missing,0,0,review
NC,2020,lower,54,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,55,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,57,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,58,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,59,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,6,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,60,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,62,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,63,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,64,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,65,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,66,1.0,0.0,1.0,0.0,explicit_web_incumbent,source_validated,1,1,approved
NC,2020,lower,68,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,69,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,7,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,70,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,72,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,73,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,74,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,75,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,76,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,77,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,79,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,8,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,80,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,81,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,82,,,,,,missing,0,0,review
NC,2020,lower,83,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,84,,,,,,missing,0,0,review
NC,2020,lower,85,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,86,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,87,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,88,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,89,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,9,0.0,1.0,-1.0,0.0,explicit_web_incumbent,source_validated,1,1,approved
NC,2020,lower,90,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,91,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,92,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,93,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,95,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,lower,96,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,97,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,98,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,lower,99,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,1,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,10,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,11,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,12,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,13,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,14,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,15,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,16,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,17,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,18,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,19,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,20,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,21,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,22,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,23,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,24,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,26,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,27,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,28,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,29,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,3,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,30,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,31,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,32,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,33,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,34,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,35,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,36,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,37,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,38,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,39,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,4,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,40,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,42,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,43,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,44,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,45,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,46,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,47,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,48,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,49,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,5,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,50,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,6,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2020,upper,7,,,,,,missing,0,0,review
NC,2020,upper,8,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2020,upper,9,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,101,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,102,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,103,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,104,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,105,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,106,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,107,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,109,,,,,,missing,0,0,review
NC,2022,lower,112,,,,,,missing,0,0,review
NC,2022,lower,114,,,,,,missing,0,0,review
NC,2022,lower,115,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,116,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,117,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,118,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,119,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,12,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,13,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,14,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,15,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,18,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,20,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,21,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,23,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,24,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,25,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,26,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,27,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,28,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,30,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,32,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,33,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,34,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,35,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,36,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,37,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,39,,,,,,missing,0,0,review
NC,2022,lower,4,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,40,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,41,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,42,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,43,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,45,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,47,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
NC,2022,lower,48,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,49,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
NC,2022,lower,5,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
