cycle,chamber,district,canonical_party,canonical_name,normalized_candidate_name,canonical_candidate_id,person_id,candidate_effect_id,identity_status,identity_collision_split
2010,house,2,D,MIKE CURTIS,MIKE CURTIS,AL-2010-house-2-D-MIKE-CURTIS,ALPERSON-MIKE-CURTIS,ALNAME-MIKE-CURTIS,normalized_full_name,False
2010,house,2,R,LYNN GREER,LYNN GREER,AL-2010-house-2-R-LYNN-GREER,ALPERSON-LYNN-GREER,ALNAME-LYNN-GREER,normalized_full_name,False
2010,house,3,D,MARCEL BLACK,MARCEL BLACK,AL-2010-house-3-D-MARCEL-BLACK,ALPERSON-MARCEL-BLACK,ALNAME-MARCEL-BLACK,normalized_full_name,False
2010,house,4,D,VAUGHN GOODWIN,VAUGHN GOODWIN,AL-2010-house-4-D-VAUGHN-GOODWIN,ALPERSON-VAUGHN-GOODWIN,ALNAME-VAUGHN-GOODWIN,normalized_full_name,False
2010,house,4,R,MICKY HAMMON,MICKY HAMMON,AL-2010-house-4-R-MICKY-HAMMON,ALPERSON-MICKY-HAMMON,ALNAME-MICKY-HAMMON,normalized_full_name,False
2010,house,5,D,HENRY A. WHITE,HENRY A WHITE,AL-2010-house-5-D-HENRY-A-WHITE,ALPERSON-HENRY-A-WHITE,ALNAME-HENRY-A-WHITE,normalized_full_name,False
2010,house,5,R,DAN WILLIAMS,DAN WILLIAMS,AL-2010-house-5-R-DAN-WILLIAMS,ALPERSON-DAN-WILLIAMS,ALNAME-DAN-WILLIAMS,normalized_full_name,False
2010,house,6,R,PHIL WILLIAMS,PHIL WILLIAMS,AL-2010-house-6-R-PHIL-WILLIAMS,ALPERSON-PHIL-WILLIAMS,ALNAME-PHIL-WILLIAMS-HOUSE-6,same_cycle_name_collision_split,True
2010,house,7,D,JOHN 'Jody' LETSON,JOHN JODY LETSON,AL-2010-house-7-D-JOHN-JODY-LETSON,ALPERSON-JOHN-JODY-LETSON,ALNAME-JOHN-JODY-LETSON,normalized_full_name,False
2010,house,7,R,KEN JOHNSON,KEN JOHNSON,AL-2010-house-7-R-KEN-JOHNSON,ALPERSON-KEN-JOHNSON,ALNAME-KEN-JOHNSON,normalized_full_name,False
2010,house,8,D,DRAMA BRELAND,DRAMA BRELAND,AL-2010-house-8-D-DRAMA-BRELAND,ALPERSON-DRAMA-BRELAND,ALNAME-DRAMA-BRELAND,normalized_full_name,False
2010,house,8,R,TERRI COLLINS,TERRI COLLINS,AL-2010-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,ALNAME-TERRI-COLLINS,normalized_full_name,False
2010,house,9,D,KATHY WHITE GOODWIN,KATHY WHITE GOODWIN,AL-2010-house-9-D-KATHY-WHITE-GOODWIN,ALPERSON-KATHY-WHITE-GOODWIN,ALNAME-KATHY-WHITE-GOODWIN,normalized_full_name,False
2010,house,9,R,ED HENRY,ED HENRY,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ALNAME-ED-HENRY,normalized_full_name,False
2010,house,10,R,MIKE BALL,MIKE BALL,AL-2010-house-10-R-MIKE-BALL,ALPERSON-MIKE-BALL,ALNAME-MIKE-BALL,normalized_full_name,False
2010,house,11,R,JEREMY H. ODEN,JEREMY H ODEN,AL-2010-house-11-R-JEREMY-H-ODEN,ALPERSON-JEREMY-H-ODEN,ALNAME-JEREMY-H-ODEN,normalized_full_name,False
2010,house,12,D,"JAMES C. FIELDS, JR.",JAMES C FIELDS,AL-2010-house-12-D-JAMES-C-FIELDS-JR,ALPERSON-JAMES-C-FIELDS-JR,ALNAME-JAMES-C-FIELDS,normalized_full_name,False
2010,house,12,R,MAC BUTTRAM,MAC BUTTRAM,AL-2010-house-12-R-MAC-BUTTRAM,ALPERSON-MAC-BUTTRAM,ALNAME-MAC-BUTTRAM,normalized_full_name,False
2010,house,13,D,TOMMY SHERER,TOMMY SHERER,AL-2010-house-13-D-TOMMY-SHERER,ALPERSON-TOMMY-SHERER,ALNAME-TOMMY-SHERER,normalized_full_name,False
2010,house,13,R,BILL ROBERTS,BILL ROBERTS,AL-2010-house-13-R-BILL-ROBERTS,ALPERSON-BILL-ROBERTS,ALNAME-BILL-ROBERTS,normalized_full_name,False
2010,house,14,D,KEN GUIN,KEN GUIN,AL-2010-house-14-D-KEN-GUIN,ALPERSON-KEN-GUIN,ALNAME-KEN-GUIN,normalized_full_name,False
2010,house,14,R,RICHARD BAUGHN,RICHARD BAUGHN,AL-2010-house-14-R-RICHARD-BAUGHN,ALPERSON-RICHARD-BAUGHN,ALNAME-RICHARD-BAUGHN,normalized_full_name,False
2010,house,15,R,ALLEN FARLEY,ALLEN FARLEY,AL-2010-house-15-R-ALLEN-FARLEY,ALPERSON-ALLEN-FARLEY,ALNAME-ALLEN-FARLEY,normalized_full_name,False
2010,house,16,D,"WILLIAM E. THIGPEN, SR.",WILLIAM E THIGPEN,AL-2010-house-16-D-WILLIAM-E-THIGPEN-SR,ALPERSON-WILLIAM-E-THIGPEN-SR,ALNAME-WILLIAM-E-THIGPEN,normalized_full_name,False
2010,house,16,R,DANIEL H. BOMAN,DANIEL H BOMAN,AL-2010-house-16-R-DANIEL-H-BOMAN,ALPERSON-DANIEL-H-BOMAN,ALNAME-DANIEL-H-BOMAN,normalized_full_name,False
2010,house,17,D,MIKE MILLICAN,MIKE MILLICAN,AL-2010-house-17-D-MIKE-MILLICAN,ALPERSON-MIKE-MILLICAN,ALNAME-MIKE-MILLICAN,normalized_full_name,False
2010,house,18,D,JOHNNY MACK MORROW,JOHNNY MACK MORROW,AL-2010-house-18-D-JOHNNY-MACK-MORROW,ALPERSON-JOHNNY-MACK-MORROW,ALNAME-JOHNNY-MACK-MORROW,normalized_full_name,False
2010,house,19,D,LAURA HALL,LAURA HALL,AL-2010-house-19-D-LAURA-HALL,ALPERSON-LAURA-HALL,ALNAME-LAURA-HALL,normalized_full_name,False
2010,house,20,R,HOWARD SANDERFORD,HOWARD SANDERFORD,AL-2010-house-20-R-HOWARD-SANDERFORD,ALPERSON-HOWARD-SANDERFORD,ALNAME-HOWARD-SANDERFORD,normalized_full_name,False
2010,house,21,D,RANDY HINSHAW,RANDY HINSHAW,AL-2010-house-21-D-RANDY-HINSHAW,ALPERSON-RANDY-HINSHAW,ALNAME-RANDY-HINSHAW,normalized_full_name,False
2010,house,21,R,JIM PATTERSON,JIM PATTERSON,AL-2010-house-21-R-JIM-PATTERSON,ALPERSON-JIM-PATTERSON,ALNAME-JIM-PATTERSON,normalized_full_name,False
2010,house,22,D,BUTCH TAYLOR,BUTCH TAYLOR,AL-2010-house-22-D-BUTCH-TAYLOR,ALPERSON-BUTCH-TAYLOR,ALNAME-BUTCH-TAYLOR,normalized_full_name,False
2010,house,22,R,WAYNE JOHNSON,WAYNE JOHNSON,AL-2010-house-22-R-WAYNE-JOHNSON,ALPERSON-WAYNE-JOHNSON,ALNAME-WAYNE-JOHNSON,normalized_full_name,False
2010,house,23,D,JOHN ROBINSON,JOHN ROBINSON,AL-2010-house-23-D-JOHN-ROBINSON,ALPERSON-JOHN-ROBINSON,ALNAME-JOHN-ROBINSON,normalized_full_name,False
2010,house,24,D,NATHANIEL LEDBETTER,NATHANIEL LEDBETTER,AL-2010-house-24-D-NATHANIEL-LEDBETTER,ALPERSON-NATHANIEL-LEDBETTER,ALNAME-NATHANIEL-LEDBETTER,normalized_full_name,False
2010,house,24,R,TODD GREESON,TODD GREESON,AL-2010-house-24-R-TODD-GREESON,ALPERSON-TODD-GREESON,ALNAME-TODD-GREESON,normalized_full_name,False
2010,house,25,R,MAC McCUTCHEON,MAC MCCUTCHEON,AL-2010-house-25-R-MAC-MCCUTCHEON,ALPERSON-MAC-MCCUTCHEON,ALNAME-MAC-MCCUTCHEON,normalized_full_name,False
2010,house,26,D,RANDALL WHITE,RANDALL WHITE,AL-2010-house-26-D-RANDALL-WHITE,ALPERSON-RANDALL-WHITE,ALNAME-RANDALL-WHITE,normalized_full_name,False
2010,house,26,R,KERRY RICH,KERRY RICH,AL-2010-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,ALNAME-KERRY-RICH,normalized_full_name,False
2010,house,27,D,JEFF McLAUGHLIN,JEFF MCLAUGHLIN,AL-2010-house-27-D-JEFF-MCLAUGHLIN,ALPERSON-JEFF-MCLAUGHLIN,ALNAME-JEFF-MCLAUGHLIN,normalized_full_name,False
2010,house,27,R,WES LONG,WES LONG,AL-2010-house-27-R-WES-LONG,ALPERSON-WES-LONG,ALNAME-WES-LONG,normalized_full_name,False
2010,house,28,D,CRAIG FORD,CRAIG FORD,AL-2010-house-28-D-CRAIG-FORD,ALPERSON-CRAIG-FORD,ALNAME-CRAIG-FORD,normalized_full_name,False
2010,house,29,D,JOHN G. 'Jack' PAGE III,JOHN G JACK PAGE,AL-2010-house-29-D-JOHN-G-JACK-PAGE-III,ALPERSON-JOHN-G-JACK-PAGE-III,ALNAME-JOHN-G-JACK-PAGE,normalized_full_name,False
2010,house,29,R,BECKY NORDGREN,BECKY NORDGREN,AL-2010-house-29-R-BECKY-NORDGREN,ALPERSON-BECKY-NORDGREN,ALNAME-BECKY-NORDGREN,normalized_full_name,False
2010,house,30,D,WALLY BURNS,WALLY BURNS,AL-2010-house-30-D-WALLY-BURNS,ALPERSON-WALLY-BURNS,ALNAME-WALLY-BURNS,normalized_full_name,False
2010,house,30,R,BLAINE GALLIHER,BLAINE GALLIHER,AL-2010-house-30-R-BLAINE-GALLIHER,ALPERSON-BLAINE-GALLIHER,ALNAME-BLAINE-GALLIHER,normalized_full_name,False
2010,house,31,R,BARRY MASK,BARRY MASK,AL-2010-house-31-R-BARRY-MASK,ALPERSON-BARRY-MASK,ALNAME-BARRY-MASK,normalized_full_name,False
2010,house,32,D,BARBARA BIGSBY BOYD,BARBARA BIGSBY BOYD,AL-2010-house-32-D-BARBARA-BIGSBY-BOYD,ALPERSON-BARBARA-BIGSBY-BOYD,ALNAME-BARBARA-BIGSBY-BOYD,normalized_full_name,False
2010,house,32,R,RON STRUZIK,RON STRUZIK,AL-2010-house-32-R-RON-STRUZIK,ALPERSON-RON-STRUZIK,ALNAME-RON-STRUZIK,normalized_full_name,False
2010,house,33,R,RON JOHNSON,RON JOHNSON,AL-2010-house-33-R-RON-JOHNSON,ALPERSON-RON-JOHNSON,ALNAME-RON-JOHNSON,normalized_full_name,False
2010,house,34,R,ELWYN THOMAS,ELWYN THOMAS,AL-2010-house-34-R-ELWYN-THOMAS,ALPERSON-ELWYN-THOMAS,ALNAME-ELWYN-THOMAS,normalized_full_name,False
2010,house,35,D,STEVE HURST,STEVE HURST,AL-2010-house-35-D-STEVE-HURST,ALPERSON-STEVE-HURST,ALNAME-STEVE-HURST,normalized_full_name,False
2010,house,35,R,STEVEN M. DEAN,STEVEN M DEAN,AL-2010-house-35-R-STEVEN-M-DEAN,ALPERSON-STEVEN-M-DEAN,ALNAME-STEVEN-M-DEAN,normalized_full_name,False
2010,house,36,D,GARRY BEARDEN,GARRY BEARDEN,AL-2010-house-36-D-GARRY-BEARDEN,ALPERSON-GARRY-BEARDEN,ALNAME-GARRY-BEARDEN,normalized_full_name,False
2010,house,36,R,RANDY WOOD,RANDY WOOD,AL-2010-house-36-R-RANDY-WOOD,ALPERSON-RANDY-WOOD,ALNAME-RANDY-WOOD,normalized_full_name,False
2010,house,37,D,RICHARD LAIRD,RICHARD LAIRD,AL-2010-house-37-D-RICHARD-LAIRD,ALPERSON-RICHARD-LAIRD,ALNAME-RICHARD-LAIRD,normalized_full_name,False
2010,house,37,R,BOB FINCHER,BOB FINCHER,AL-2010-house-37-R-BOB-FINCHER,ALPERSON-BOB-FINCHER,ALNAME-BOB-FINCHER,normalized_full_name,False
2010,house,38,D,HUEY P. LONG,HUEY P LONG,AL-2010-house-38-D-HUEY-P-LONG,ALPERSON-HUEY-P-LONG,ALNAME-HUEY-P-LONG,normalized_full_name,False
2010,house,38,R,DuWAYNE BRIDGES,DUWAYNE BRIDGES,AL-2010-house-38-R-DUWAYNE-BRIDGES,ALPERSON-DUWAYNE-BRIDGES,ALNAME-DUWAYNE-BRIDGES,normalized_full_name,False
2010,house,39,D,RICHARD LINDSEY,RICHARD LINDSEY,AL-2010-house-39-D-RICHARD-LINDSEY,ALPERSON-RICHARD-LINDSEY,ALNAME-RICHARD-LINDSEY,normalized_full_name,False
2010,house,39,R,TIM SPRAYBERRY,TIM SPRAYBERRY,AL-2010-house-39-R-TIM-SPRAYBERRY,ALPERSON-TIM-SPRAYBERRY,ALNAME-TIM-SPRAYBERRY,normalized_full_name,False
2010,house,40,D,RICKY WHALEY,RICKY WHALEY,AL-2010-house-40-D-RICKY-WHALEY,ALPERSON-RICKY-WHALEY,ALNAME-RICKY-WHALEY,normalized_full_name,False
2010,house,40,R,K.L. (Koven) BROWN,K L KOVEN BROWN,AL-2010-house-40-R-K-L-KOVEN-BROWN,ALPERSON-K-L-KOVEN-BROWN,ALNAME-K-L-KOVEN-BROWN,normalized_full_name,False
2010,house,41,R,MIKE HILL,MIKE HILL,AL-2010-house-41-R-MIKE-HILL,ALPERSON-MIKE-HILL,ALNAME-MIKE-HILL,normalized_full_name,False
2010,house,42,D,JAMES M. 'Jimmy' MARTIN,JAMES M JIMMY MARTIN,AL-2010-house-42-D-JAMES-M-JIMMY-MARTIN,ALPERSON-JAMES-M-JIMMY-MARTIN,ALNAME-JAMES-M-JIMMY-MARTIN,normalized_full_name,False
2010,house,42,R,KURT WALLACE,KURT WALLACE,AL-2010-house-42-R-KURT-WALLACE,ALPERSON-KURT-WALLACE,ALNAME-KURT-WALLACE,normalized_full_name,False
2010,house,43,D,VIRGINIA SWEET,VIRGINIA SWEET,AL-2010-house-43-D-VIRGINIA-SWEET,ALPERSON-VIRGINIA-SWEET,ALNAME-VIRGINIA-SWEET,normalized_full_name,False
2010,house,43,R,MARY SUE McCLURKIN,MARY SUE MCCLURKIN,AL-2010-house-43-R-MARY-SUE-MCCLURKIN,ALPERSON-MARY-SUE-MCCLURKIN,ALNAME-MARY-SUE-MCCLURKIN,normalized_full_name,False
2010,house,44,R,ARTHUR PAYNE,ARTHUR PAYNE,AL-2010-house-44-R-ARTHUR-PAYNE,ALPERSON-ARTHUR-PAYNE,ALNAME-ARTHUR-PAYNE,normalized_full_name,False
2010,house,45,D,CHARLENE CANNON,CHARLENE CANNON,AL-2010-house-45-D-CHARLENE-CANNON,ALPERSON-CHARLENE-CANNON,ALNAME-CHARLENE-CANNON,normalized_full_name,False
2010,house,45,R,OWEN DRAKE,OWEN DRAKE,AL-2010-house-45-R-OWEN-DRAKE,ALPERSON-OWEN-DRAKE,ALNAME-OWEN-DRAKE,normalized_full_name,False
2010,house,46,R,PAUL DEMARCO,PAUL DEMARCO,AL-2010-house-46-R-PAUL-DEMARCO,ALPERSON-PAUL-DEMARCO,ALNAME-PAUL-DEMARCO,normalized_full_name,False
2010,house,47,R,JACK WILLIAMS,JACK WILLIAMS,AL-2010-house-47-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,ALNAME-JACK-WILLIAMS-HOUSE-47,same_cycle_name_collision_split,True
2010,house,48,R,GREG CANFIELD,GREG CANFIELD,AL-2010-house-48-R-GREG-CANFIELD,ALPERSON-GREG-CANFIELD,ALNAME-GREG-CANFIELD,normalized_full_name,False
2010,house,49,R,APRIL WEAVER,APRIL WEAVER,AL-2010-house-49-R-APRIL-WEAVER,ALPERSON-APRIL-WEAVER,ALNAME-APRIL-WEAVER,normalized_full_name,False
2010,house,50,R,JIM McCLENDON,JIM MCCLENDON,AL-2010-house-50-R-JIM-MCCLENDON,ALPERSON-JIM-MCCLENDON,ALNAME-JIM-MCCLENDON,normalized_full_name,False
2010,house,51,R,ALLEN TREADAWAY,ALLEN TREADAWAY,AL-2010-house-51-R-ALLEN-TREADAWAY,ALPERSON-ALLEN-TREADAWAY,ALNAME-ALLEN-TREADAWAY,normalized_full_name,False
2010,house,52,D,JOHN W. ROGERS JR.,JOHN W ROGERS,AL-2010-house-52-D-JOHN-W-ROGERS-JR,ALPERSON-JOHN-W-ROGERS-JR,ALNAME-JOHN-W-ROGERS,normalized_full_name,False
2010,house,53,D,DEMETRIUS C. NEWTON,DEMETRIUS C NEWTON,AL-2010-house-53-D-DEMETRIUS-C-NEWTON,ALPERSON-DEMETRIUS-C-NEWTON,ALNAME-DEMETRIUS-C-NEWTON,normalized_full_name,False
2010,house,54,D,PATRICIA TODD,PATRICIA TODD,AL-2010-house-54-D-PATRICIA-TODD,ALPERSON-PATRICIA-TODD,ALNAME-PATRICIA-TODD,normalized_full_name,False
2010,house,55,D,ROD SCOTT,ROD SCOTT,AL-2010-house-55-D-ROD-SCOTT,ALPERSON-ROD-SCOTT,ALNAME-ROD-SCOTT,normalized_full_name,False
2010,house,56,D,LAWRENCE MCADORY,LAWRENCE MCADORY,AL-2010-house-56-D-LAWRENCE-MCADORY,ALPERSON-LAWRENCE-MCADORY,ALNAME-LAWRENCE-MCADORY,normalized_full_name,False
2010,house,57,D,MERIKA COLEMAN,MERIKA COLEMAN,AL-2010-house-57-D-MERIKA-COLEMAN,ALPERSON-MERIKA-COLEMAN,ALNAME-MERIKA-COLEMAN,normalized_full_name,False
2010,house,58,D,OLIVER ROBINSON,OLIVER ROBINSON,AL-2010-house-58-D-OLIVER-ROBINSON,ALPERSON-OLIVER-ROBINSON,ALNAME-OLIVER-ROBINSON,normalized_full_name,False
2010,house,59,D,MARY MOORE,MARY MOORE,AL-2010-house-59-D-MARY-MOORE,ALPERSON-MARY-MOORE,ALNAME-MARY-MOORE,normalized_full_name,False
2010,house,60,D,JUANDALYNN 'LEE LEE' GIVAN,JUANDALYNN LEE LEE GIVAN,AL-2010-house-60-D-JUANDALYNN-LEE-LEE-GIVAN,ALPERSON-JUANDALYNN-LEE-LEE-GIVAN,ALNAME-JUANDALYNN-LEE-LEE-GIVAN,normalized_full_name,False
2010,house,61,D,ALAN HARPER,ALAN HARPER,AL-2010-house-61-D-ALAN-HARPER,ALPERSON-ALAN-HARPER,ALNAME-ALAN-HARPER,normalized_full_name,False
2010,house,61,R,FRANK CHANDLER,FRANK CHANDLER,AL-2010-house-61-R-FRANK-CHANDLER,ALPERSON-FRANK-CHANDLER,ALNAME-FRANK-CHANDLER,normalized_full_name,False
2010,house,62,R,JOHN MERRILL,JOHN MERRILL,AL-2010-house-62-R-JOHN-MERRILL,ALPERSON-JOHN-MERRILL,ALNAME-JOHN-MERRILL,normalized_full_name,False
2010,house,63,D,SUSAN PACE HAMILL,SUSAN PACE HAMILL,AL-2010-house-63-D-SUSAN-PACE-HAMILL,ALPERSON-SUSAN-PACE-HAMILL,ALNAME-SUSAN-PACE-HAMILL,normalized_full_name,False
2010,house,63,R,BILL POOLE,BILL POOLE,AL-2010-house-63-R-BILL-POOLE,ALPERSON-BILL-POOLE,ALNAME-BILL-POOLE,normalized_full_name,False
2010,house,64,R,HARRY SHIVER,HARRY SHIVER,AL-2010-house-64-R-HARRY-SHIVER,ALPERSON-HARRY-SHIVER,ALNAME-HARRY-SHIVER,normalized_full_name,False
2010,house,65,D,ELAINE BEECH,ELAINE BEECH,AL-2010-house-65-D-ELAINE-BEECH,ALPERSON-ELAINE-BEECH,ALNAME-ELAINE-BEECH,normalized_full_name,False
2010,house,66,R,ALAN BAKER,ALAN BAKER,AL-2010-house-66-R-ALAN-BAKER,ALPERSON-ALAN-BAKER,ALNAME-ALAN-BAKER,normalized_full_name,False
2010,house,67,D,DARRIO MELTON,DARRIO MELTON,AL-2010-house-67-D-DARRIO-MELTON,ALPERSON-DARRIO-MELTON,ALNAME-DARRIO-MELTON,normalized_full_name,False
2010,house,68,D,THOMAS E. (Action) JACKSON,THOMAS E ACTION JACKSON,AL-2010-house-68-D-THOMAS-E-ACTION-JACKSON,ALPERSON-THOMAS-E-ACTION-JACKSON,ALNAME-THOMAS-E-ACTION-JACKSON,normalized_full_name,False
2010,house,69,D,DAVID COLSTON,DAVID COLSTON,AL-2010-house-69-D-DAVID-COLSTON,ALPERSON-DAVID-COLSTON,ALNAME-DAVID-COLSTON,normalized_full_name,False
2010,house,70,D,CHRISTOPHER JOHN ENGLAND,CHRISTOPHER JOHN ENGLAND,AL-2010-house-70-D-CHRISTOPHER-JOHN-ENGLAND,ALPERSON-CHRISTOPHER-JOHN-ENGLAND,ALNAME-CHRISTOPHER-JOHN-ENGLAND,normalized_full_name,False
2010,house,71,D,ARTIS 'A.J.' McCAMPBELL,ARTIS A J MCCAMPBELL,AL-2010-house-71-D-ARTIS-A-J-MCCAMPBELL,ALPERSON-ARTIS-A-J-MCCAMPBELL,ALNAME-ARTIS-A-J-MCCAMPBELL,normalized_full_name,False
2010,house,72,D,RALPH A. HOWARD,RALPH A HOWARD,AL-2010-house-72-D-RALPH-A-HOWARD,ALPERSON-RALPH-A-HOWARD,ALNAME-RALPH-A-HOWARD,normalized_full_name,False
2010,house,73,D,JOSEPH LISTER 'Joe' HUBBARD,JOSEPH LISTER JOE HUBBARD,AL-2010-house-73-D-JOSEPH-LISTER-JOE-HUBBARD,ALPERSON-JOSEPH-LISTER-JOE-HUBBARD,ALNAME-JOSEPH-LISTER-JOE-HUBBARD,normalized_full_name,False
2010,house,73,R,DAVID GRIMES,DAVID GRIMES,AL-2010-house-73-R-DAVID-GRIMES,ALPERSON-DAVID-GRIMES,ALNAME-DAVID-GRIMES,normalized_full_name,False
2010,house,74,R,JAY LOVE,JAY LOVE,AL-2010-house-74-R-JAY-LOVE,ALPERSON-JAY-LOVE,ALNAME-JAY-LOVE,normalized_full_name,False
2010,house,75,D,GLENN L. ALLEN,GLENN L ALLEN,AL-2010-house-75-D-GLENN-L-ALLEN,ALPERSON-GLENN-L-ALLEN,ALNAME-GLENN-L-ALLEN,normalized_full_name,False
2010,house,75,R,GREG WREN,GREG WREN,AL-2010-house-75-R-GREG-WREN,ALPERSON-GREG-WREN,ALNAME-GREG-WREN,normalized_full_name,False
2010,house,76,D,THAD McCLAMMY,THAD MCCLAMMY,AL-2010-house-76-D-THAD-MCCLAMMY,ALPERSON-THAD-MCCLAMMY,ALNAME-THAD-MCCLAMMY,normalized_full_name,False
2010,house,77,D,JOHN KNIGHT,JOHN KNIGHT,AL-2010-house-77-D-JOHN-KNIGHT,ALPERSON-JOHN-KNIGHT,ALNAME-JOHN-KNIGHT,normalized_full_name,False
2010,house,78,D,ALVIN HOLMES,ALVIN HOLMES,AL-2010-house-78-D-ALVIN-HOLMES,ALPERSON-ALVIN-HOLMES,ALNAME-ALVIN-HOLMES,normalized_full_name,False
2010,house,79,R,MIKE HUBBARD,MIKE HUBBARD,AL-2010-house-79-R-MIKE-HUBBARD,ALPERSON-MIKE-HUBBARD,ALNAME-MIKE-HUBBARD,normalized_full_name,False
2010,house,80,D,LESLEY VANCE,LESLEY VANCE,AL-2010-house-80-D-LESLEY-VANCE,ALPERSON-LESLEY-VANCE,ALNAME-LESLEY-VANCE,normalized_full_name,False
2010,house,80,R,MERVIN DUDLEY,MERVIN DUDLEY,AL-2010-house-80-R-MERVIN-DUDLEY,ALPERSON-MERVIN-DUDLEY,ALNAME-MERVIN-DUDLEY,normalized_full_name,False
2010,house,81,D,BETTY CAROL GRAHAM,BETTY CAROL GRAHAM,AL-2010-house-81-D-BETTY-CAROL-GRAHAM,ALPERSON-BETTY-CAROL-GRAHAM,ALNAME-BETTY-CAROL-GRAHAM,normalized_full_name,False
2010,house,81,R,MARK M. TUGGLE,MARK M TUGGLE,AL-2010-house-81-R-MARK-M-TUGGLE,ALPERSON-MARK-M-TUGGLE,ALNAME-MARK-M-TUGGLE,normalized_full_name,False
2010,house,82,D,PEBBLIN W. WARREN,PEBBLIN W WARREN,AL-2010-house-82-D-PEBBLIN-W-WARREN,ALPERSON-PEBBLIN-W-WARREN,ALNAME-PEBBLIN-W-WARREN,normalized_full_name,False
2010,house,83,D,GEORGE 'Tootie' BANDY,GEORGE TOOTIE BANDY,AL-2010-house-83-D-GEORGE-TOOTIE-BANDY,ALPERSON-GEORGE-TOOTIE-BANDY,ALNAME-GEORGE-TOOTIE-BANDY,normalized_full_name,False
2010,house,84,D,BERRY FORTE,BERRY FORTE,AL-2010-house-84-D-BERRY-FORTE,ALPERSON-BERRY-FORTE,ALNAME-BERRY-FORTE,normalized_full_name,False
2010,house,84,R,JOYCE L. PERRIN,JOYCE L PERRIN,AL-2010-house-84-R-JOYCE-L-PERRIN,ALPERSON-JOYCE-L-PERRIN,ALNAME-JOYCE-L-PERRIN,normalized_full_name,False
2010,house,85,D,DEXTER GRIMSLEY,DEXTER GRIMSLEY,AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,ALNAME-DEXTER-GRIMSLEY,normalized_full_name,False
2010,house,85,R,JODY SINGLETON,JODY SINGLETON,AL-2010-house-85-R-JODY-SINGLETON,ALPERSON-JODY-SINGLETON,ALNAME-JODY-SINGLETON,normalized_full_name,False
2010,house,86,D,MERRITT CAROTHERS,MERRITT CAROTHERS,AL-2010-house-86-D-MERRITT-CAROTHERS,ALPERSON-MERRITT-CAROTHERS,ALNAME-MERRITT-CAROTHERS,normalized_full_name,False
2010,house,86,R,PAUL LEE,PAUL LEE,AL-2010-house-86-R-PAUL-LEE,ALPERSON-PAUL-LEE,ALNAME-PAUL-LEE,normalized_full_name,False
2010,house,87,R,DONNIE CHESTEEN,DONNIE CHESTEEN,AL-2010-house-87-R-DONNIE-CHESTEEN,ALPERSON-DONNIE-CHESTEEN,ALNAME-DONNIE-CHESTEEN,normalized_full_name,False
2010,house,88,R,PAUL BECKMAN,PAUL BECKMAN,AL-2010-house-88-R-PAUL-BECKMAN,ALPERSON-PAUL-BECKMAN,ALNAME-PAUL-BECKMAN,normalized_full_name,False
2010,house,89,D,ALAN C. BOOTHE,ALAN C BOOTHE,AL-2010-house-89-D-ALAN-C-BOOTHE,ALPERSON-ALAN-C-BOOTHE,ALNAME-ALAN-C-BOOTHE,normalized_full_name,False
2010,house,90,D,CHARLES NEWTON,CHARLES NEWTON,AL-2010-house-90-D-CHARLES-NEWTON,ALPERSON-CHARLES-NEWTON,ALNAME-CHARLES-NEWTON,normalized_full_name,False
2010,house,90,R,JERRY HARTIN,JERRY HARTIN,AL-2010-house-90-R-JERRY-HARTIN,ALPERSON-JERRY-HARTIN,ALNAME-JERRY-HARTIN,normalized_full_name,False
2010,house,91,D,TERRY SPICER,TERRY SPICER,AL-2010-house-91-D-TERRY-SPICER,ALPERSON-TERRY-SPICER,ALNAME-TERRY-SPICER,normalized_full_name,False
2010,house,91,R,BARRY MOORE,BARRY MOORE,AL-2010-house-91-R-BARRY-MOORE,ALPERSON-BARRY-MOORE,ALNAME-BARRY-MOORE,normalized_full_name,False
2010,house,92,D,DAVID S. DARBY,DAVID S DARBY,AL-2010-house-92-D-DAVID-S-DARBY,ALPERSON-DAVID-S-DARBY,ALNAME-DAVID-S-DARBY,normalized_full_name,False
2010,house,92,R,"MIKE JONES, JR.",MIKE JONES,AL-2010-house-92-R-MIKE-JONES-JR,ALPERSON-MIKE-JONES-JR,ALNAME-MIKE-JONES,normalized_full_name,False
2010,house,93,D,RONNIE HELMS,RONNIE HELMS,AL-2010-house-93-D-RONNIE-HELMS,ALPERSON-RONNIE-HELMS,ALNAME-RONNIE-HELMS,normalized_full_name,False
2010,house,93,R,STEVE CLOUSE,STEVE CLOUSE,AL-2010-house-93-R-STEVE-CLOUSE,ALPERSON-STEVE-CLOUSE,ALNAME-STEVE-CLOUSE,normalized_full_name,False
2010,house,94,R,JOE FAUST,JOE FAUST,AL-2010-house-94-R-JOE-FAUST,ALPERSON-JOE-FAUST,ALNAME-JOE-FAUST,normalized_full_name,False
