year,source,county_key,precinct_key,name_norm,precinct_code,county_level_ballot,node_id
2016,openelections,CHEROKEE,THE ROC,THE ROC,,0,29721
2016,openelections,CHEROKEE,THE VALLEY CHURCH,THE VALLEY CHURCH,,0,29722
2016,openelections,CHEROKEE,TUCKER'S CHAPEL FIRE DEPT,TUCKER S CHAPEL FIRE DEPARTMENT,,0,29723
2016,openelections,CHEROKEE,UNITY MISSIONARY BAPTIST,UNITY MISSIONARY BAPTIST,,0,29724
2016,openelections,CHILTON,ABSENTEE,ABSENTEE,,1,29725
2016,openelections,CHILTON,AMERICAN LEGION POST,AMERICAN LEGION POST,,0,29726
2016,openelections,CHILTON,CANE CREEK - GAP OF MTN,CANE CREEK GAP OF MTN,,0,29727
2016,openelections,CHILTON,CLANTON RECREATION,CLANTON RECREATION,,0,29728
2016,openelections,CHILTON,COLLINS CHAPEL FIRE STATION,COLLINS CHAPEL FIRE STATION,,0,29729
2016,openelections,CHILTON,COURTHOUSE,COURTHOUSE,,0,29730
2016,openelections,CHILTON,ENTERPRISE FIRE STATION,ENTERPRISE FIRE STATION,,0,29731
2016,openelections,CHILTON,FAIRVIEW FIRE STATION,FAIRVIEW FIRE STATION,,0,29732
2016,openelections,CHILTON,ISABELLA FIRE STATIONS,ISABELLA FIRE STATIONS,,0,29733
2016,openelections,CHILTON,JEMISON CITY HALL,JEMISON CITY HALL,,0,29734
2016,openelections,CHILTON,LIBRARY,LIBRARY,,0,29735
2016,openelections,CHILTON,MAPLESVILLE LIBRARY,MAPLESVILLE LIBRARY,,0,29736
2016,openelections,CHILTON,MARS HILL - W CHILTON FS SPLIT,MARS HILL W CHILTON FS SPLIT,,0,29737
2016,openelections,CHILTON,PROVIDENCE BAPTIST CHURCH,PROVIDENCE BAPTIST CHURCH,,0,29738
2016,openelections,CHILTON,PROVIDENCE E CHILTON FS,PROVIDENCE E CHILTON FS,,0,29739
2016,openelections,CHILTON,PROVISIONAL,PROVISIONAL,,1,29740
2016,openelections,CHILTON,SOUTH CHILTON FIRE,SOUTH CHILTON FIRE,,0,29741
2016,openelections,CHILTON,THORSBY TOWN HALL,THORSBY TOWN HALL,,0,29742
2016,openelections,CHILTON,UNION GROVE FIRE STATION,UNION GROVE FIRE STATION,,0,29743
2016,openelections,CHILTON,VERBENA FIRE STATION,VERBENA FIRE STATION,,0,29744
2016,openelections,CHOCTAW,ABSENTEE,ABSENTEE,,1,29745
2016,openelections,CHOCTAW,ARARAT,ARARAT,,0,29746
2016,openelections,CHOCTAW,BARRYTOWN,BARRYTOWN,,0,29747
2016,openelections,CHOCTAW,BLADON SPRINGS,BLADON SPRINGS,,0,29748
2016,openelections,CHOCTAW,BOGUELOOSA,BOGUELOOSA,,0,29749
2016,openelections,CHOCTAW,BRANCH,BRANCH,,0,29750
2016,openelections,CHOCTAW,BUTLER,BUTLER,,0,29751
2016,openelections,CHOCTAW,CHAPPELL HILL,CHAPPELL HILL,,0,29752
2016,openelections,CHOCTAW,CROMWELL,CROMWELL,,0,29753
2016,openelections,CHOCTAW,CROSSROADS,CROSSROADS,,0,29754
2016,openelections,CHOCTAW,CULLOMBURG,CULLOMBURG,,0,29755
2016,openelections,CHOCTAW,GILBERTOWN,GILBERTOWN,,0,29756
2016,openelections,CHOCTAW,HALSELL,HALSELL,,0,29757
2016,openelections,CHOCTAW,HURRICANE,HURRICANE,,0,29758
2016,openelections,CHOCTAW,INTERSECTION,INTERSECTION,,0,29759
2016,openelections,CHOCTAW,ISNEY,ISNEY,,0,29760
2016,openelections,CHOCTAW,LAVACA,LAVACA,,0,29761
2016,openelections,CHOCTAW,LISMAN,LISMAN,,0,29762
2016,openelections,CHOCTAW,LUSK,LUSK,,0,29763
2016,openelections,CHOCTAW,MELVIN,MELVIN,,0,29764
2016,openelections,CHOCTAW,MT_ STERLING,MOUNT STERLING,,0,29765
2016,openelections,CHOCTAW,PELHAM,PELHAM,,0,29766
2016,openelections,CHOCTAW,PENNINGTON,PENNINGTON,,0,29767
2016,openelections,CHOCTAW,PLEASANT VALLEY,PLEASANT VALLEY,,0,29768
2016,openelections,CHOCTAW,PROVISIONAL,PROVISIONAL,,1,29769
2016,openelections,CHOCTAW,PUSHMATAHA,PUSHMATAHA,,0,29770
2016,openelections,CHOCTAW,RIDERWOOD,RIDERWOOD,,0,29771
2016,openelections,CHOCTAW,ROCK SPRINGS,ROCK SPRINGS,,0,29772
2016,openelections,CHOCTAW,SILAS,SILAS,,0,29773
2016,openelections,CHOCTAW,SOUWILPA,SOUWILPA,,0,29774
2016,openelections,CHOCTAW,TOOMEY,TOOMEY,,0,29775
2016,openelections,CHOCTAW,TOXEY,TOXEY,,0,29776
2016,openelections,CHOCTAW,WOMACK HILL,WOMACK HILL,,0,29777
2016,openelections,CHOCTAW,YANTLEY,YANTLEY,,0,29778
2016,openelections,CLARKE,ABSENTEE,ABSENTEE,,1,29779
2016,openelections,CLARKE,ANTIOCH FIRE DEPT,ANTIOCH FIRE DEPARTMENT,,0,29780
2016,openelections,CLARKE,BASHI METHODIST CHURCH,BASHI METHODIST CHURCH,,0,29781
2016,openelections,CLARKE,CHOCTAW BLUFF FIRE STN,CHOCTAW BLUFF FIRE STN,,0,29782
2016,openelections,CLARKE,CITY HALL - JACKSON,CITY HALL JACKSON,,0,29783
2016,openelections,CLARKE,COFFEEVILLE TOWN HALL,COFFEEVILLE TOWN HALL,,0,29784
2016,openelections,CLARKE,FULTON FIRE STATION,FULTON FIRE STATION,,0,29785
2016,openelections,CLARKE,GAINESTOWN,GAINESTOWN,,0,29786
2016,openelections,CLARKE,GOSPORT FIRE DEPT,GOSPORT FIRE DEPARTMENT,,0,29787
2016,openelections,CLARKE,GROVE HILL CITY HALL,GROVE HILL CITY HALL,,0,29788
2016,openelections,CLARKE,GROVE HILL OLD ENGINEERS,GROVE HILL OLD ENGINEERS,,0,29789
2016,openelections,CLARKE,GROVE HILL-NATIONAL GUARD,GROVE HILL NATIONAL GUARD,,0,29790
2016,openelections,CLARKE,HELWESTERN VFD,HELWESTERN VOLUNTEER FIRE DEPARTMENT,,0,29791
2016,openelections,CLARKE,HOPEWELL BAPTIST CHURCH,HOPEWELL BAPTIST CHURCH,,0,29792
2016,openelections,CLARKE,JACKSON DOWNTOWN FIRE,JACKSON DOWNTOWN FIRE,,0,29793
2016,openelections,CLARKE,JACKSON NATIONAL GUARD,JACKSON NATIONAL GUARD,,0,29794
2016,openelections,CLARKE,JACKSON-SKIPPER FIRE STN,JACKSON SKIPPER FIRE STN,,0,29795
2016,openelections,CLARKE,MORNING STAR CHURCH #2,MORNING STAR CHURCH,,0,29796
2016,openelections,CLARKE,NETTLESBORO FIRE STATION,NETTLESBORO FIRE STATION,,0,29797
2016,openelections,CLARKE,OPINE - TALLAHATTA,OPINE TALLAHATTA,,0,29798
2016,openelections,CLARKE,PROVISIONAL,PROVISIONAL,,1,29799
2016,openelections,CLARKE,ROCKVILLE VOTING,ROCKVILLE VOTING,,0,29800
2016,openelections,CLARKE,SALITPA FIRE DEPT,SALITPA FIRE DEPARTMENT,,0,29801
2016,openelections,CLARKE,SPARE,SPARE,,0,29802
2016,openelections,CLARKE,SPRINGFIELD METH CHURCH,SPRINGFIELD METH CHURCH,,0,29803
2016,openelections,CLARKE,T'VILLE BASHI FIRE,T VILLE BASHI FIRE,,0,29804
2016,openelections,CLARKE,THOMASVILLE CITY HALL,THOMASVILLE CITY HALL,,0,29805
2016,openelections,CLARKE,THOMASVILLE NAT'L GUARD,THOMASVILLE NAT L GUARD,,0,29806
2016,openelections,CLARKE,WALKER SPR OVERSTREET GRO,WALKER SPR OVERSTREET GRO,,0,29807
2016,openelections,CLARKE,WALNUT GROVE MISSIONARY,WALNUT GROVE MISSIONARY,,0,29808
2016,openelections,CLARKE,WHATLEY,WHATLEY,,0,29809
2016,openelections,CLARKE,WINN FIRE DEPT,WINN FIRE DEPARTMENT,,0,29810
2016,openelections,CLAY,ABSENTEE,ABSENTEE,,1,29811
2016,openelections,CLAY,ASHLAND ARMORY,ASHLAND ARMORY,,0,29812
2016,openelections,CLAY,BARFIELD VOL_ FIRE,BARFIELD VOLUNTEER FIRE,,0,29813
2016,openelections,CLAY,BLUFF SPRINGS FIRE,BLUFF SPRINGS FIRE,,0,29814
2016,openelections,CLAY,COLETA VALLEY FIRE,COLETA VALLEY FIRE,,0,29815
2016,openelections,CLAY,CRAGFORD FIRE,CRAGFORD FIRE,,0,29816
2016,openelections,CLAY,DELTA COMMUNITY CTR,DELTA COMMUNITY CENTER,,0,29817
2016,openelections,CLAY,HIGHLAND COPPERMINE,HIGHLAND COPPERMINE,,0,29818
2016,openelections,CLAY,HIPINE FIRE DEPT,HIPINE FIRE DEPARTMENT,,0,29819
2016,openelections,CLAY,HOLLINS COMM_ CENTER,HOLLINS COMMUNITY CENTER,,0,29820
2016,openelections,CLAY,IDAHO FIRE DEPARTMENT,IDAHO FIRE DEPARTMENT,,0,29821
2016,openelections,CLAY,MELLOW VALLEY HIGH,MELLOW VALLEY HIGH,,0,29822
2016,openelections,CLAY,MILLERVILLE FIRE,MILLERVILLE FIRE,,0,29823
2016,openelections,CLAY,OLD LINEVILLE ELEMENTARY,OLD LINEVILLE ELEMENTARY,,0,29824
2016,openelections,CLAY,PROVISIONAL,PROVISIONAL,,1,29825
2016,openelections,CLAY,SHINBONE VFD,SHINBONE VOLUNTEER FIRE DEPARTMENT,,0,29826
2016,openelections,CLAY,TRI-COMMUNITY FIRE,TRI COMMUNITY FIRE,,0,29827
2016,openelections,CLEBURNE,ABEL VOTING HOUSE,ABEL VOTING HOUSE,,0,29828
2016,openelections,CLEBURNE,ABSENTEE,ABSENTEE,,1,29829
2016,openelections,CLEBURNE,BORDEN SPRINGS VOL_ FIRE,BORDEN SPRINGS VOLUNTEER FIRE,,0,29830
2016,openelections,CLEBURNE,CHULAFINNEE MASONIC,CHULAFINNEE MASONIC,,0,29831
2016,openelections,CLEBURNE,EDWARDSVILLE COMM_,EDWARDSVILLE COMMUNITY,,0,29832
2016,openelections,CLEBURNE,FRUITHURST CITY HALL,FRUITHURST CITY HALL,,0,29833
2016,openelections,CLEBURNE,GREENS CHAPEL UMC,GREENS CHAPEL UMC,,0,29834
2016,openelections,CLEBURNE,HEFLIN RECREATIONAL CTR_,HEFLIN RECREATIONAL CENTER,,0,29835
2016,openelections,CLEBURNE,HOPEWELL SCHOOL,HOPEWELL SCHOOL,,0,29836
2016,openelections,CLEBURNE,MICAVILLE VFD,MICAVILLE VOLUNTEER FIRE DEPARTMENT,,0,29837
2016,openelections,CLEBURNE,MUSCADINE VFD,MUSCADINE VOLUNTEER FIRE DEPARTMENT,,0,29838
2016,openelections,CLEBURNE,OAK LEVEL PINEYWDS,OAK LEVEL PINEYWDS,,0,29839
2016,openelections,CLEBURNE,PLAINVIEW COMMUNITY CTR_,PLAINVIEW COMMUNITY CENTER,,0,29840
2016,openelections,CLEBURNE,PROVISIONAL,PROVISIONAL,,1,29841
2016,openelections,CLEBURNE,RANBURNE VFD,RANBURNE VOLUNTEER FIRE DEPARTMENT,,0,29842
2016,openelections,CLEBURNE,TURKEY HEAVEN VFD,TURKEY HEAVEN VOLUNTEER FIRE DEPARTMENT,,0,29843
2016,openelections,COFFEE,ABSENTEE,ABSENTEE,,1,29844
2016,openelections,COFFEE,BASIN,BASIN,,0,29845
2016,openelections,COFFEE,BLUFF SPRINGS,BLUFF SPRINGS,,0,29846
2016,openelections,COFFEE,CHESTNUT GROVE VOTING,CHESTNUT GROVE VOTING,,0,29847
2016,openelections,COFFEE,COOL SPRINGS,COOL SPRINGS,,0,29848
2016,openelections,COFFEE,DAMASCUS SENIOR CENTER,DAMASCUS SENIOR CENTER,,0,29849
2016,openelections,COFFEE,EANON,EANON,,0,29850
2016,openelections,COFFEE,ELBA NATIONAL GUARD,ELBA NATIONAL GUARD,,0,29851
2016,openelections,COFFEE,ELBA REC CENTER,ELBA RECREATION CENTER,,0,29852
2016,openelections,COFFEE,ENTERPRISE REC_ CENTER,ENTERPRISE RECREATION CENTER,,0,29853
2016,openelections,COFFEE,EPRISE STATE COMM COLLEGE,EPRISE STATE COMMUNITY COLLEGE,,0,29854
2016,openelections,COFFEE,FARM CTR_ COMM_ ROOM,FARM CENTER COMMUNITY ROOM,,0,29855
2016,openelections,COFFEE,FRISCO,FRISCO,,0,29856
2016,openelections,COFFEE,GOODMAN,GOODMAN,,0,29857
2016,openelections,COFFEE,HERITAGE UMC,HERITAGE UMC,,0,29858
2016,openelections,COFFEE,HOLLEY'S STORE,HOLLEY S STORE,,0,29859
2016,openelections,COFFEE,INO SENIOR CENTER,INO SENIOR CENTER,,0,29860
2016,openelections,COFFEE,JOHNS CHAPEL AME,JOHNS CHAPEL AME,,0,29861
2016,openelections,COFFEE,KINSTON CITY HALL,KINSTON CITY HALL,,0,29862
2016,openelections,COFFEE,LEE COMMUNITY,LEE COMMUNITY,,0,29863
2016,openelections,COFFEE,MT PLEASANT SR_ CTR_,MOUNT PLEASANT SR CENTER,,0,29864
2016,openelections,COFFEE,NEW BROCKTON SR_ CTR_,NEW BROCKTON SR CENTER,,0,29865
2016,openelections,COFFEE,NEWBIA,NEWBIA,,0,29866
2016,openelections,COFFEE,PINE LEVEL SR_ CTR_,PINE LEVEL SR CENTER,,0,29867
2016,openelections,COFFEE,PLEASANT RIDGE,PLEASANT RIDGE,,0,29868
2016,openelections,COFFEE,PROVISIONAL,PROVISIONAL,,1,29869
2016,openelections,COFFEE,VICTORIA BAPTIST,VICTORIA BAPTIST,,0,29870
2016,openelections,COFFEE,WISE MILL CHURCH,WISE MILL CHURCH,,0,29871
2016,openelections,COFFEE,YMCA,YMCA,,0,29872
2016,openelections,COFFEE,ZION CHAPEL SR_ CTR_,ZION CHAPEL SR CENTER,,0,29873
2016,openelections,COFFEE,ZION CHRISTIAN COMM,ZION CHRISTIAN COMMUNITY,,0,29874
2016,openelections,COLBERT,ABSENTEE,ABSENTEE,,1,29875
2016,openelections,COLBERT,ALLSBORO CUMBERLAND PRES_,ALLSBORO CUMBERLAND PRES,,0,29876
2016,openelections,COLBERT,BARTON FIRST BAPTIST,BARTON FIRST BAPTIST,,0,29877
2016,openelections,COLBERT,CAVE SPRINGS MIS_ BAPTIST,CAVE SPRINGS MIS BAPTIST,,0,29878
2016,openelections,COLBERT,CHEROKEE LIONS DEN,CHEROKEE LIONS DEN,,0,29879
2016,openelections,COLBERT,COARMM,COARMM,,0,29880
2016,openelections,COLBERT,COLBERT HEIGHTS BAPTIST,COLBERT HEIGHTS BAPTIST,,0,29881
2016,openelections,COLBERT,COUNTY HIGHWAY DEPT_,COUNTY HIGHWAY DEPARTMENT,,0,29882
2016,openelections,COLBERT,EAST COLBERT SEN_ CTR,EAST COLBERT SEN CENTER,,0,29883
2016,openelections,COLBERT,FIRST SOUTHERN BAPTIST CH,FIRST SOUTHERN BAPTIST CHURCH,,0,29884
2016,openelections,COLBERT,GATMAN PARK & REC_ CTR_,GATMAN PARK AND RECREATION CENTER,,0,29885
2016,openelections,COLBERT,GRACE LIFE CHURCH,GRACE LIFE CHURCH,,0,29886
2016,openelections,COLBERT,HATTON BAPTIST CHURCH,HATTON BAPTIST CHURCH,,0,29887
2016,openelections,COLBERT,HOPE HAVEN SCHOOL,HOPE HAVEN SCHOOL,,0,29888
2016,openelections,COLBERT,LA GRANGE FIRE DEPT,LA GRANGE FIRE DEPARTMENT,,0,29889
2016,openelections,COLBERT,LEIGHTON CITY HALL,LEIGHTON CITY HALL,,0,29890
2016,openelections,COLBERT,LEIGHTON CIVIC CTR,LEIGHTON CIVIC CENTER,,0,29891
2016,openelections,COLBERT,LITTLEVILLE CITY HALL,LITTLEVILLE CITY HALL,,0,29892
2016,openelections,COLBERT,MARGERUM COMMUNITY CH,MARGERUM COMMUNITY CHURCH,,0,29893
2016,openelections,COLBERT,MUSCLE SHOALS CITY HALL,MUSCLE SHOALS CITY HALL,,0,29894
2016,openelections,COLBERT,MYNOT BAPTIST CHURCH,MYNOT BAPTIST CHURCH,,0,29895
2016,openelections,COLBERT,NEW BETHEL FIRE DEPT,NEW BETHEL FIRE DEPARTMENT,,0,29896
2016,openelections,COLBERT,PARKVIEW BAPTIST CHURCH,PARKVIEW BAPTIST CHURCH,,0,29897
2016,openelections,COLBERT,PLUMBER STEAMFITTER UNION,PLUMBER STEAMFITTER UNION,,0,29898
2016,openelections,COLBERT,PRIDE MISSIONARY BAPTIST,PRIDE MISSIONARY BAPTIST,,0,29899
2016,openelections,COLBERT,PROVISIONAL,PROVISIONAL,,1,29900
2016,openelections,COLBERT,SHEFF BOARD OF ED BLDG_,SHEFF BOARD OF ED BUILDING,,0,29901
2016,openelections,COLBERT,SHEFFIELD FIRE STN 2ND ST,SHEFFIELD FIRE STN 2ND SAINT,,0,29902
2016,openelections,COLBERT,SHEFFIELD MICHAEL CENTER,SHEFFIELD MICHAEL CENTER,,0,29903
2016,openelections,COLBERT,SHEFFIELD RECREATION CTR,SHEFFIELD RECREATION CENTER,,0,29904
2016,openelections,COLBERT,SPRING VALLEY CHURCH GOD,SPRING VALLEY CHURCH GOD,,0,29905
2016,openelections,COLBERT,SRYGLEY CHURCH OF CHRIST,SRYGLEY CHURCH OF CHRIST,,0,29906
2016,openelections,COLBERT,TREE HOUSE SCHOOL,TREE HOUSE SCHOOL,,0,29907
2016,openelections,COLBERT,TUSCUMBIA CALVARY BAPTIST,TUSCUMBIA CALVARY BAPTIST,,0,29908
2016,openelections,COLBERT,TUSCUMBIA MULTI-PURPOSE,TUSCUMBIA MULTI PURPOSE,,0,29909
2016,openelections,COLBERT,WESTSIDE BAPTIST,WESTSIDE BAPTIST,,0,29910
2016,openelections,COLBERT,WOODWARD AVE_ BAPTIST CH,WOODWARD AVE BAPTIST CHURCH,,0,29911
2016,openelections,CONECUH,2ND MOUNT ZION CHURCH,2ND MOUNT ZION CHURCH,,0,29912
2016,openelections,CONECUH,ABSENTEE,ABSENTEE,,1,29913
2016,openelections,CONECUH,ANNEX VOTING HOUSE,ANNEX VOTING HOUSE,,0,29914
2016,openelections,CONECUH,ANTIOCH VOTING HSE/FIRE DEPT,ANTIOCH VOTING HSE FIRE DEPARTMENT,,0,29915
2016,openelections,CONECUH,BELLEVILLE FIRE DEPT,BELLEVILLE FIRE DEPARTMENT,,0,29916
2016,openelections,CONECUH,BERMUDA COMMUNTIY CTR,BERMUDA COMMUNTIY CENTER,,0,29917
2016,openelections,CONECUH,BROOKLYN MASONIC LODGE,BROOKLYN MASONIC LODGE,,0,29918
2016,openelections,CONECUH,BROWNVILLE FIRE DEPT,BROWNVILLE FIRE DEPARTMENT,,0,29919
2016,openelections,CONECUH,CARVER RECREATION,CARVER RECREATION,,0,29920
2016,openelections,CONECUH,CASTLEBERRY FIRE DEPT,CASTLEBERRY FIRE DEPARTMENT,,0,29921
2016,openelections,CONECUH,DAVID BURT BUILDING,DAVID BURT BUILDING,,0,29922
2016,openelections,CONECUH,FLAT ROCK FIRE DEPT,FLAT ROCK FIRE DEPARTMENT,,0,29923
2016,openelections,CONECUH,HEALTH DEPARTMENT,HEALTH DEPARTMENT,,0,29924
2016,openelections,CONECUH,HERBERT FIRE,HERBERT FIRE,,0,29925
2016,openelections,CONECUH,JOHNSVILLE FIRE DEPT,JOHNSVILLE FIRE DEPARTMENT,,0,29926
2016,openelections,CONECUH,LENOX COMMUNITY HSE,LENOX COMMUNITY HSE,,0,29927
2016,openelections,CONECUH,LITTLE ZION CHURCH,LITTLE ZION CHURCH,,0,29928
2016,openelections,CONECUH,LYEFFION FIRE DEPT,LYEFFION FIRE DEPARTMENT,,0,29929
2016,openelections,CONECUH,NAZARENE BAPTIST CHURCH,NAZARENE BAPTIST CHURCH,,0,29930
2016,openelections,CONECUH,OLD CASTLEBERRY NUTRITION,OLD CASTLEBERRY NUTRITION,,0,29931
2016,openelections,CONECUH,OLD FIELD CHURCH,OLD FIELD CHURCH,,0,29932
2016,openelections,CONECUH,PAUL FIRE DEPT,PAUL FIRE DEPARTMENT,,0,29933
2016,openelections,CONECUH,PROVISIONAL,PROVISIONAL,,1,29934
2016,openelections,CONECUH,RANGE FIRE DEPT,RANGE FIRE DEPARTMENT,,0,29935
2016,openelections,CONECUH,REPTON TOWN HALL,REPTON TOWN HALL,,0,29936
2016,openelections,CONECUH,ROBINSONS MILL VOTING HSE,ROBINSONS MILL VOTING HSE,,0,29937
2016,openelections,CONECUH,SANDCUTT FIRE DEPT,SANDCUTT FIRE DEPARTMENT,,0,29938
2016,openelections,CONECUH,SKINNERTON FIRE DEPT,SKINNERTON FIRE DEPARTMENT,,0,29939
2016,openelections,CONECUH,WOOTEN VOTING HSE,WOOTEN VOTING HSE,,0,29940
2016,openelections,COOSA,ABSENTEE,ABSENTEE,,1,29941
2016,openelections,COOSA,COTTAGE GROVE DAYCARE BOX 9,COTTAGE GROVE DAYCARE,,0,29942
2016,openelections,COOSA,COURTHOUSE BOX 10,COURTHOUSE,,0,29943
2016,openelections,COOSA,EQUALITY FIRE DEPT BOX 8,EQUALITY FIRE DEPARTMENT,,0,29944
2016,openelections,COOSA,HANOVER BOX 3,HANOVER,,0,29945
2016,openelections,COOSA,KELLEYTON FIRE DEPT BOX 2,KELLEYTON FIRE DEPARTMENT,,0,29946
2016,openelections,COOSA,MARBLE VALLEY FIRE BOX 18,MARBLE VALLEY FIRE,,0,29947
2016,openelections,COOSA,MT_ OLIVE COMM CTR BOX 20,MOUNT OLIVE COMMUNITY CENTER,,0,29948
2016,openelections,COOSA,OLD RAILROAD DEPOT BOX 1,OLD RAILROAD DEPOT,,0,29949
2016,openelections,COOSA,PROVISIONAL,PROVISIONAL,,1,29950
2016,openelections,COOSA,RAY FIRE DEPT BOX 7,RAY FIRE DEPARTMENT,,0,29951
2016,openelections,COOSA,RICHVILLE FIRE BOX 13,RICHVILLE FIRE,,0,29952
2016,openelections,COOSA,SPARE,SPARE,,0,29953
2016,openelections,COOSA,WEOGUFKA VOTING HS BOX 17,WEOGUFKA VOTING HS,,0,29954
2016,openelections,COOSA,WEST COOSA SR CTR BOX 5,WEST COOSA SR CENTER,,0,29955
2016,openelections,COVINGTON,ABSENTEE,ABSENTEE,,1,29956
2016,openelections,COVINGTON,ANDALUSIA KIWANIS FAIR BD,ANDALUSIA KIWANIS FAIR BD,,0,29957
2016,openelections,COVINGTON,BABBIE FIRE,BABBIE FIRE,,0,29958
2016,openelections,COVINGTON,BEULAH VOTING HOUSE,BEULAH VOTING HOUSE,,0,29959
2016,openelections,COVINGTON,BLUE SPRINGS HORN HILL,BLUE SPRINGS HORN HILL,,0,29960
2016,openelections,COVINGTON,BUCK CREEK FIRE,BUCK CREEK FIRE,,0,29961
2016,openelections,COVINGTON,CAROLINA CITY HALL,CAROLINA CITY HALL,,0,29962
2016,openelections,COVINGTON,FLORALA OLD NATL GUARD,FLORALA OLD NATL GUARD,,0,29963
2016,openelections,COVINGTON,GANTT CITY HALL,GANTT CITY HALL,,0,29964
2016,openelections,COVINGTON,HARMONY,HARMONY,,0,29965
2016,openelections,COVINGTON,HEATH CITY HALL,HEATH CITY HALL,,0,29966
2016,openelections,COVINGTON,HOPEWELL,HOPEWELL,,0,29967
2016,openelections,COVINGTON,LIBERTYVILLE CITY HALL,LIBERTYVILLE CITY HALL,,0,29968
2016,openelections,COVINGTON,LOANGO FIRE DEPARTMENT,LOANGO FIRE DEPARTMENT,,0,29969
2016,openelections,COVINGTON,LOCKHART CITY HALL,LOCKHART CITY HALL,,0,29970
2016,openelections,COVINGTON,MARVIN ODOMS PLACE,MARVIN ODOMS PLACE,,0,29971
2016,openelections,COVINGTON,OPP SENIOR ACTIVITY CTR,OPP SENIOR ACTIVITY CENTER,,0,29972
2016,openelections,COVINGTON,PLEASANT HOME/CATOE'S,PLEASANT HOME CATOE S,,0,29973
2016,openelections,COVINGTON,PROVSIONAL,PROVSIONAL,,0,29974
2016,openelections,COVINGTON,RED LEVEL FIRE DEPARTMENT,RED LEVEL FIRE DEPARTMENT,,0,29975
2016,openelections,COVINGTON,RED OAK,RED OAK,,0,29976
2016,openelections,COVINGTON,RIVER FALLS CITY HALL,RIVER FALLS CITY HALL,,0,29977
2016,openelections,COVINGTON,ROSE HILL COMMUNITY CTR,ROSE HILL COMMUNITY CENTER,,0,29978
2016,openelections,COVINGTON,SANFORD CITY HALL,SANFORD CITY HALL,,0,29979
2016,openelections,COVINGTON,STRAUGHN (AG BUILDING),STRAUGHN AG BUILDING,,0,29980
2016,openelections,COVINGTON,UNION GROVE FIRE,UNION GROVE FIRE,,0,29981
2016,openelections,COVINGTON,WING FIRE DEPARTMENT,WING FIRE DEPARTMENT,,0,29982
2016,openelections,CRENSHAW,ABSENTEE,ABSENTEE,,1,29983
2016,openelections,CRENSHAW,BRANTLEY COMMUNITY CTR_,BRANTLEY COMMUNITY CENTER,,0,29984
2016,openelections,CRENSHAW,BUSH'S GROCERY,BUSH S GROCERY,,0,29985
2016,openelections,CRENSHAW,CHAPEL HILL COMMUNITY CTR,CHAPEL HILL COMMUNITY CENTER,,0,29986
2016,openelections,CRENSHAW,COUNTY COURTHOUSE,COUNTY COURTHOUSE,,0,29987
2016,openelections,CRENSHAW,DANIELVILLE SCHOOL HOUSE,DANIELVILLE SCHOOL HOUSE,,0,29988
2016,openelections,CRENSHAW,DOZIER CITY HALL,DOZIER CITY HALL,,0,29989
2016,openelections,CRENSHAW,GLENWOOD CITY HALL,GLENWOOD CITY HALL,,0,29990
2016,openelections,CRENSHAW,HARBIN FARM CENTER,HARBIN FARM CENTER,,0,29991
2016,openelections,CRENSHAW,HIGHLAND HOME NEW FIRE,HIGHLAND HOME NEW FIRE,,0,29992
2016,openelections,CRENSHAW,LILLER'S STORE,LILLER S STORE,,0,29993
2016,openelections,CRENSHAW,PANOLA COMMUNITY CTR_,PANOLA COMMUNITY CENTER,,0,29994
2016,openelections,CRENSHAW,PATSBURG DEPOT BLDG_,PATSBURG DEPOT BUILDING,,0,29995
2016,openelections,CRENSHAW,PETREY COMMUNITY CTR_,PETREY COMMUNITY CENTER,,0,29996
2016,openelections,CRENSHAW,PLEASANT HOME SCHOOL,PLEASANT HOME SCHOOL,,0,29997
2016,openelections,CRENSHAW,PROVISIONAL,PROVISIONAL,,1,29998
2016,openelections,CRENSHAW,RUTLEDGE COMMUNITY CTR_,RUTLEDGE COMMUNITY CENTER,,0,29999
2016,openelections,CRENSHAW,VFD HONORAVILLE,VOLUNTEER FIRE DEPARTMENT HONORAVILLE,,0,30000
2016,openelections,CRENSHAW,VIDETTE COMMUNITY CTR_,VIDETTE COMMUNITY CENTER,,0,30001
2016,openelections,CRENSHAW,WEEDS STORE BRANTLEY,WEEDS STORE BRANTLEY,,0,30002
2016,openelections,CULLMAN,ABSENTEE,ABSENTEE,,1,30003
2016,openelections,CULLMAN,ARKADELPHIA FIRE DEPT_,ARKADELPHIA FIRE DEPARTMENT,,0,30004
2016,openelections,CULLMAN,BAILEYTON SR_ CENTER,BAILEYTON SR CENTER,,0,30005
2016,openelections,CULLMAN,BALDWIN COMMUNITY CENTER,BALDWIN COMMUNITY CENTER,,0,30006
2016,openelections,CULLMAN,BATTLEGROUND FIRE DEPT_,BATTLEGROUND FIRE DEPARTMENT,,0,30007
2016,openelections,CULLMAN,BEAT 8 COMMUNITY CENTER,BEAT 8 COMMUNITY CENTER,,0,30008
2016,openelections,CULLMAN,BERLIN COMMUNITY CENTER,BERLIN COMMUNITY CENTER,,0,30009
2016,openelections,CULLMAN,BETHEL COMMUNITY CENTER,BETHEL COMMUNITY CENTER,,0,30010
2016,openelections,CULLMAN,BETHSADIA FIRE DEPT_,BETHSADIA FIRE DEPARTMENT,,0,30011
