canonical_candidate_id,person_id,candidate,cycle,chamber,district,party,candidate_cmo,cmo_tail,cmo_extremity,cmo_priority_valid,identity_researchable,missing_core_issues,missing_all_issues,prior_attempts,latest_result_status,social_query,economic_query,archive_query,search_url,priority_score,tail_rank
AL-2022-house-15-D-GSL015DROU,ALPERSON-GSL015DROU,Richard P Rouco,2022,house,15,D,-10.03030401481542,low,10.03030401481542,True,True,17,75,1,detailed_directional_evidence_found,"""Richard P Rouco"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Richard P Rouco"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Richard P Rouco"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Richard+P+Rouco%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,24.03030401481542,213
AL-2018-house-62-R-RICH-WINGO,ALPERSON-RICH-WINGO,Rich Wingo,2018,house,62,R,13.246074677451588,high,13.246074677451588,True,True,7,60,1,evidence_found,"""Rich Wingo"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Rich Wingo"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Rich Wingo"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Rich+Wingo%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.99607467745159,208
AL-1994-house-105-D-HARPER,ALPERSON-HARPER,Taylor Harper,1994,house,105,D,8.525711877164508,high,8.525711877164508,True,True,21,81,1,identity_resolved_no_issue_evidence,"""Taylor Harper"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Taylor Harper"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Taylor Harper"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Taylor+Harper%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.825711877164508,209
AL-1994-house-105-R-CRIGLER,ALPERSON-CRIGLER,Richard P Phil Crigler Jr,1994,house,105,R,-8.525711877164508,low,8.525711877164508,True,True,21,81,1,identity_resolved_no_same_cycle_evidence,"""Richard P Phil Crigler Jr"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Richard P Phil Crigler Jr"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Richard P Phil Crigler Jr"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Richard+P+Phil+Crigler+Jr%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.825711877164508,214
AL-2022-house-43-R-GSL043RMOO,ALPERSON-GSL043RMOO,Arnold G Mooney II,2022,house,43,R,12.67226464773406,high,12.67226464773406,True,True,9,58,1,evidence_found,"""Arnold G Mooney II"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Arnold G Mooney II"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Arnold G Mooney II"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Arnold+G+Mooney+II%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.82226464773406,210
AL-2022-senate-21-D-GSU21DWAR,ALPERSON-GSU21DWAR,Lisa Ward,2022,senate,21,D,-8.798641184076008,low,8.798641184076008,True,True,20,80,1,identity_resolved_no_specific_directional_evidence,"""Lisa Ward"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Lisa Ward"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Lisa Ward"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Lisa+Ward%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.798641184076008,215
AL-2014-house-22-D-DENNIS-W-STEPHENS,ALPERSON-DENNIS-W-STEPHENS,Dennis W Stephens,2014,house,22,D,-8.788277921242326,low,8.788277921242326,True,True,20,80,1,searched_no_evidence,"""Dennis W Stephens"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Dennis W Stephens"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Dennis W Stephens"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Dennis+W+Stephens%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.788277921242326,216
AL-2010-senate-27-R-TOM-WHATLEY,ALPERSON-TOM-WHATLEY,Thomas McKee Whatley,2010,senate,27,R,-8.778213575556935,low,8.778213575556935,True,True,20,80,1,identity_resolved_no_usable_same_cycle_directional_evidence,"""Thomas McKee Whatley"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Thomas McKee Whatley"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Thomas McKee Whatley"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Thomas+McKee+Whatley%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.778213575556933,217
AL-2022-house-82-R-GSL082RPIE,ALPERSON-GSL082RPIE,Lennora Tia Pierrot,2022,house,82,R,-8.756556534201835,low,8.756556534201835,True,True,20,80,1,evidence_found,"""Lennora Tia Pierrot"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Lennora Tia Pierrot"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Lennora Tia Pierrot"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Lennora+Tia+Pierrot%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.756556534201835,218
AL-2010-house-22-R-WAYNE-JOHNSON,ALPERSON-WAYNE-JOHNSON,WAYNE JOHNSON,2010,house,22,R,-8.750855822216543,low,8.750855822216543,True,True,20,80,1,searched_no_evidence,"""WAYNE JOHNSON"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""WAYNE JOHNSON"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""WAYNE JOHNSON"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22WAYNE+JOHNSON%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.750855822216543,219
AL-2002-senate-35-R-CALLAHAN-GEORGE-M,ALPERSON-CALLAHAN-GEORGE-M,George M Callahan,2002,senate,35,R,-12.996481121451316,low,12.996481121451316,True,True,6,64,1,identity_resolved_existing_votesmart_evidence,"""George M Callahan"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""George M Callahan"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""George M Callahan"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22George+M+Callahan%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.696481121451317,220
AL-1994-house-75-D-HOLLEY,ALPERSON-HOLLEY,Holley,1994,house,75,D,-8.35336476176295,low,8.35336476176295,True,True,21,81,1,identity_incomplete_no_evidence,"""Holley"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Holley"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Holley"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Holley%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.65336476176295,221
AL-1994-house-75-R-WREN,ALPERSON-WREN,Greg Wren,1994,house,75,R,8.35336476176295,high,8.35336476176295,True,True,21,81,1,identity_resolved_no_same_cycle_directional_evidence,"""Greg Wren"" Alabama candidate 1994 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Greg Wren"" Alabama candidate 1994 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Greg Wren"" Alabama House Senate campaign 1994",https://www.google.com/search?q=%22Greg+Wren%22+Alabama+candidate+1994+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.65336476176295,211
AL-2002-house-21-D-HINSHAW-RANDY,ALPERSON-HINSHAW-RANDY,Randy Hinshaw,2002,house,21,D,8.639959465786898,high,8.639959465786898,True,True,20,80,1,searched_no_new_evidence,"""Randy Hinshaw"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Randy Hinshaw"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Randy Hinshaw"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Randy+Hinshaw%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.639959465786898,212
AL-1998-house-16-D-THIGPEN,ALPERSON-THIGPEN,William E Thigpen Sr,1998,house,16,D,8.629507868339488,high,8.629507868339488,True,True,20,80,1,identity_resolved_no_new_directional_evidence,"""William E Thigpen Sr"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""William E Thigpen Sr"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""William E Thigpen Sr"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22William+E+Thigpen+Sr%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.629507868339488,213
AL-2022-senate-21-R-GSU21RALL,ALPERSON-GSU21RALL,Gerald Allen,2022,senate,21,R,8.798641184076008,high,8.798641184076008,True,True,19,79,1,identity_resolved_existing_legislative_and_votesmart_evidence,"""Gerald Allen"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Gerald Allen"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Gerald Allen"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Gerald+Allen%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.498641184076007,214
AL-2022-house-82-D-GSL082DWAR,ALPERSON-GSL082DWAR,Pebblin Walker Warren,2022,house,82,D,8.756556534201835,high,8.756556534201835,True,True,19,79,1,identity_resolved_existing_legislative_evidence,"""Pebblin Walker Warren"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Pebblin Walker Warren"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Pebblin Walker Warren"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Pebblin+Walker+Warren%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.456556534201834,215
AL-2014-house-22-R-RITCHIE-WHORTON,ALPERSON-RITCHIE-WHORTON,Ritchie Whorton,2014,house,22,R,8.788277921242326,high,8.788277921242326,True,True,19,78,1,evidence_found,"""Ritchie Whorton"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Ritchie Whorton"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Ritchie Whorton"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Ritchie+Whorton%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.438277921242324,216
AL-2022-house-68-R-GSL068RKEL,ALPERSON-GSL068RKEL,Fred Kelley,2022,house,68,R,-8.403890172371437,low,8.403890172371437,True,True,20,80,1,directional_candidate_statement_found,"""Fred Kelley"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Fred Kelley"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Fred Kelley"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Fred+Kelley%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.403890172371437,222
AL-2002-senate-35-D-TANNER-GARY,ALPERSON-TANNER-GARY,Gary Tanner,2002,senate,35,D,12.996481121451316,high,12.996481121451316,True,True,5,61,1,identity_resolved_no_evidence,"""Gary Tanner"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Gary Tanner"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Gary Tanner"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Gary+Tanner%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.29648112145132,217
AL-2014-house-8-R-TERRI-COLLINS,ALPERSON-TERRI-COLLINS,Terri Collins,2014,house,8,R,-13.143204532581912,low,13.143204532581912,True,True,6,53,1,evidence_found,"""Terri Collins"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Terri Collins"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Terri Collins"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Terri+Collins%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.29320453258191,223
AL-1998-house-23-R-SHELTON,ALPERSON-SHELTON,Delbert Shelton,1998,house,23,R,-12.02833374801666,low,12.02833374801666,True,True,8,65,1,identity_resolved_existing_votesmart_evidence,"""Delbert Shelton"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Delbert Shelton"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Delbert Shelton"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Delbert+Shelton%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.27833374801666,224
AL-2018-house-18-D-EDDIE-BRITTON,ALPERSON-EDDIE-BRITTON,Eddie Britton,2018,house,18,D,8.576072718354688,high,8.576072718354688,True,True,19,79,1,evidence_found,"""Eddie Britton"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Eddie Britton"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Eddie Britton"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Eddie+Britton%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.276072718354687,218
AL-2014-house-16-R-KYLE-SOUTH,ALPERSON-KYLE-SOUTH,Kyle South,2014,house,16,R,8.237755990455128,high,8.237755990455128,True,True,20,80,1,evidence_found,"""Kyle South"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Kyle South"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Kyle South"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Kyle+South%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.237755990455128,219
AL-2018-house-18-R-JAMIE-KIEL,ALPERSON-JAMIE-KIEL,Jamie Kiel,2018,house,18,R,-8.576072718354688,low,8.576072718354688,True,True,19,78,1,evidence_found,"""Jamie Kiel"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Jamie Kiel"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Jamie Kiel"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Jamie+Kiel%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.226072718354686,225
AL-2022-house-12-D-GSL012DFIE,ALPERSON-GSL012DFIE,James C Fields Jr,2022,house,12,D,10.609008199998186,high,10.609008199998186,True,True,13,67,1,detailed_directional_evidence_found,"""James C Fields Jr"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""James C Fields Jr"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""James C Fields Jr"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22James+C+Fields+Jr%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.209008199998188,220
AL-2010-senate-27-D-T-D-TED-LITTLE,ALPERSON-T-D-TED-LITTLE,T D Ted LITTLE,2010,senate,27,D,8.778213575556935,high,8.778213575556935,True,True,18,77,1,searched_no_new_evidence,"""T D Ted LITTLE"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""T D Ted LITTLE"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""T D Ted LITTLE"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22T+D+Ted+LITTLE%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.128213575556934,221
AL-2022-house-68-D-GSL068DJAC,ALPERSON-GSL068DJAC,Thomas Jackson,2022,house,68,D,8.403890172371437,high,8.403890172371437,True,True,19,79,1,identity_resolved_existing_legislative_evidence,"""Thomas Jackson"" Alabama candidate 2022 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Thomas Jackson"" Alabama candidate 2022 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Thomas Jackson"" Alabama House Senate campaign 2022",https://www.google.com/search?q=%22Thomas+Jackson%22+Alabama+candidate+2022+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.103890172371436,222
AL-2010-house-22-D-BUTCH-TAYLOR,ALPERSON-BUTCH-TAYLOR,Butch Taylor,2010,house,22,D,8.750855822216543,high,8.750855822216543,True,True,18,77,1,searched_no_new_evidence,"""Butch Taylor"" Alabama candidate 2010 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Butch Taylor"" Alabama candidate 2010 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Butch Taylor"" Alabama House Senate campaign 2010",https://www.google.com/search?q=%22Butch+Taylor%22+Alabama+candidate+2010+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.100855822216545,223
AL-2014-house-40-D-COPELAND,ALPERSON-COPELAND,Ted Copland,2014,house,40,D,-7.774459360016763,low,7.774459360016763,True,True,21,81,1,searched_no_evidence,"""Ted Copland"" Alabama candidate 2014 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Ted Copland"" Alabama candidate 2014 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Ted Copland"" Alabama House Senate campaign 2014",https://www.google.com/search?q=%22Ted+Copland%22+Alabama+candidate+2014+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.074459360016764,226
AL-2002-house-87-R-BECK-WARREN-HARRIS,ALPERSON-BECK-WARREN-HARRIS,Beck Warren Harris,2002,house,87,R,7.754692937411761,high,7.754692937411761,True,True,21,81,1,searched_no_codable_evidence,"""Beck Warren Harris"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Beck Warren Harris"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Beck Warren Harris"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Beck+Warren+Harris%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.05469293741176,224
AL-1998-senate-22-D-LINDSEY,ALPERSON-LINDSEY,Wallace Henry Pat Lindsey III,1998,senate,22,D,12.526156608262394,high,12.526156608262394,True,True,6,60,1,identity_resolved_no_evidence,"""Wallace Henry Pat Lindsey III"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Wallace Henry Pat Lindsey III"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Wallace Henry Pat Lindsey III"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Wallace+Henry+Pat+Lindsey+III%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,23.026156608262394,225
AL-2002-house-2-D-PETTUS-MARY,ALPERSON-PETTUS-MARY,Mary Pettus,2002,house,2,D,7.653987559131755,high,7.653987559131755,True,True,21,81,1,searched_no_evidence,"""Mary Pettus"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Mary Pettus"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Mary Pettus"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Mary+Pettus%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.953987559131757,226
AL-1998-house-14-R-WALLACE,ALPERSON-WALLACE,Donald Wallace,1998,house,14,R,-12.279106654149691,low,12.279106654149691,True,True,6,61,1,identity_resolved_existing_votesmart_evidence,"""Donald Wallace"" Alabama candidate 1998 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Donald Wallace"" Alabama candidate 1998 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Donald Wallace"" Alabama House Senate campaign 1998",https://www.google.com/search?q=%22Donald+Wallace%22+Alabama+candidate+1998+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.829106654149694,227
AL-2018-senate-1-D-CAROLINE-SELF,ALPERSON-CAROLINE-SELF,Caroline Self,2018,senate,1,D,8.053546856494016,high,8.053546856494016,True,True,19,79,1,identity_resolved_no_specific_directional_evidence,"""Caroline Self"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Caroline Self"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Caroline Self"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Caroline+Self%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.753546856494015,227
AL-2018-house-90-R-CHRIS-SELLS,ALPERSON-CHRIS-SELLS,Chris Sells,2018,house,90,R,11.586902722956689,high,11.586902722956689,True,True,8,63,1,searched_no_new_evidence,"""Chris Sells"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Chris Sells"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Chris Sells"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Chris+Sells%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.736902722956685,228
AL-2018-house-7-D-KENNETH-A-BRACKINS,ALPERSON-KENNETH-A-BRACKINS,Kenneth A Brackins,2018,house,7,D,7.430500341354204,high,7.430500341354204,True,True,21,81,1,searched_no_evidence,"""Kenneth A Brackins"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Kenneth A Brackins"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Kenneth A Brackins"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Kenneth+A+Brackins%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.730500341354205,229
AL-2018-house-90-D-JOANNE-WHETSTONE,ALPERSON-JOANNE-WHETSTONE,Joanne Whetstone,2018,house,90,D,-11.586902722956689,low,11.586902722956689,True,True,8,62,1,searched_no_new_evidence,"""Joanne Whetstone"" Alabama candidate 2018 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Joanne Whetstone"" Alabama candidate 2018 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Joanne Whetstone"" Alabama House Senate campaign 2018",https://www.google.com/search?q=%22Joanne+Whetstone%22+Alabama+candidate+2018+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.686902722956688,228
AL-2002-house-2-R-GREER-LYNN,ALPERSON-GREER-LYNN,Bayless Lynn Greer,2002,house,2,R,-7.653987559131755,low,7.653987559131755,True,True,20,80,1,searched_no_new_evidence,"""Bayless Lynn Greer"" Alabama candidate 2002 (abortion OR pro-life OR pro-choice OR marriage OR gay OR LGBT OR church OR prayer)","""Bayless Lynn Greer"" Alabama candidate 2002 (taxes OR business OR welfare OR labor OR union OR healthcare OR education)","""Bayless Lynn Greer"" Alabama House Senate campaign 2002",https://www.google.com/search?q=%22Bayless+Lynn+Greer%22+Alabama+candidate+2002+%28abortion+OR+pro-life+OR+pro-choice+OR+marriage+OR+gay+OR+LGBT+OR+church+OR+prayer%29,22.653987559131757,229
