ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer,source_canonical_candidate_id,temporal_model_eligible
3.0.0,CF896977F46F928D9FB0,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,93B070EC6B71407CB304,targeted_candidate_research,labor_rights,labor_rights,expand,support,1.0,sponsorship,labor_capital,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,Yes — expand paid family and/or medical leave benefits.,Yes — expand paid family and/or medical leave benefits.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,030380A719EF4B0E966E,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,9F77770DB1D3293B4A82,targeted_candidate_research,healthcare_regulation_patient_rights,healthcare_regulation_patient_rights,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — government should be able to regulate prescription-drug costs.,Yes — government should be able to regulate prescription-drug costs.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,FF56A402F996D71A57BA,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,648A8DB95AE06002C359,targeted_candidate_research,immigration_enforcement,immigration_enforcement,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — increase security along the southern U.S. border.,Yes — increase security along the southern U.S. border.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,220BB47624129C2C4830,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,40881A95B93173275986,targeted_candidate_research,immigration_access,immigration_access,expand,support,1.0,sponsorship,immigration_inclusion,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,No — require immigrants to return to their country of origin before becoming eligible for citizenship regardless of status.,No — require immigrants to return to their country of origin before becoming eligible for citizenship regardless of status.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,870DE78E3476D1DB4C8C,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,6EFC9C085DDD54F61A1B,targeted_candidate_research,foreign_aid,foreign_aid,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — provide increased offensive military aid to Ukraine.,Yes — provide increased offensive military aid to Ukraine.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,A0EA4615C91B74BCA1F0,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,110AE3F7D66B7880CEAC,targeted_candidate_research,military_intervention,military_intervention,interventionist,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Yes — provide increased offensive military aid to Ukraine.,Yes — provide increased offensive military aid to Ukraine.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,4DE8FDDC4D8D19C94CB1,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,1E471484B51412D7585D,targeted_candidate_research,digital_content_regulation,digital_content_regulation,regulate,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — generally support increased regulation of social-media companies.,Yes — generally support increased regulation of social-media companies.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,4188A1412FEBD30C3187,AL-2010-house-16-R-DANIEL-H-BOMAN,ALPERSON-DANIEL-H-BOMAN,DANIEL H. BOMAN,2010.0,2011-05-26,post_election,public_statement,Alabama Public Radio,https://www.apr.org/2011-05-26/ala-gop-lawmaker-switches-political-parties,https://www.apr.org/2011-05-26/ala-gop-lawmaker-switches-political-parties,E706EAD1A1E9D580BCB3,targeted_candidate_research,education_teacher_labor,education_teacher_labor,support,support,1.0,explicit_statement,,,,[],medium,manual_targeted_research_adjudication,0.9,[Boman changed parties after Republicans supported] an education bill [opponents said] was unfair to teachers facing firing or other adverse action.,[Boman changed parties after Republicans supported] an education bill [opponents said] was unfair to teachers facing firing or other adverse action.,AL-2010-house-16-R-DANIEL-H-BOMAN,False
3.0.0,EAF205914CA819A91539,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,ACADC409A0DF351A60AB,targeted_candidate_research,market_governance,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],high,manual_targeted_research_adjudication,0.75,Larry works to make government smaller ... and cut red tape.,Larry works to make government smaller ... and cut red tape.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,44CF9C1A37FF84E08327,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,2DD2904169DB2E1F7112,targeted_candidate_research,tax_burden,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Larry voted to ... decrease taxes [and] works to ... reduce taxes.,Larry voted to ... decrease taxes [and] works to ... reduce taxes.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,53202F38C7E8C8F91D42,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,BBAD4B584914F61A6C0E,targeted_candidate_research,gun_access,gun_access,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Larry does not support any proposed gun control laws that would limit the rights of gun ownership for responsible and law-abiding citizens.,Larry does not support any proposed gun control laws that would limit the rights of gun ownership for responsible and law-abiding citizens.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,35A287527E55A153780E,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,A255E2FC261CA34D9A8F,targeted_candidate_research,gun_purchase_regulation,gun_purchase_regulation,weaken,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Any attempt to infringe upon this ... right will be opposed vigorously.,Any attempt to infringe upon this ... right will be opposed vigorously.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,B92E2A80DEFBAB0185A2,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,211FCC6392C67844262B,targeted_candidate_research,abortion_access,abortion_access,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],high,manual_targeted_research_adjudication,0.75,Larry Stutts is 100% pro-life ... from conception to natural death.,Larry Stutts is 100% pro-life ... from conception to natural death.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,8E9C05228D68157A3C9D,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,7CA8E7A1672BDB5C9516,targeted_candidate_research,education_public_funding,education_public_funding,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,He voted to increase educational funding and teacher salaries.,He voted to increase educational funding and teacher salaries.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,241F6093E23141DF633D,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,4320A554798721300F2C,targeted_candidate_research,public_employee_compensation,public_employee_compensation,protect,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,He voted to increase educational funding and teacher salaries.,He voted to increase educational funding and teacher salaries.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,8D3F87D3522D19395EF0,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,3EE05D9DFFEA79A322E4,targeted_candidate_research,education_teacher_labor,education_teacher_labor,support,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Larry has fought ... to equip and promote teachers.,Larry has fought ... to equip and promote teachers.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,CC0399B4EF2690659E37,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,866623E84D70C2175E86,targeted_candidate_research,healthcare_access,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,Larry wants to make sure the citizens of Senate District 6 continue to have access to excellent healthcare and is concerned with possible closings of rural hospitals.,Larry wants to make sure the citizens of Senate District 6 continue to have access to excellent healthcare and is concerned with possible closings of rural hospitals.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,D0941AB68C9C612B5D94,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,2BB321E0E515170F2358,targeted_candidate_research,public_spending,public_spending,expand,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Hospitals should remain appropriately funded so they can continue to provide healthcare and jobs.,Hospitals should remain appropriately funded so they can continue to provide healthcare and jobs.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,A7FE9C987D323DE796EC,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,186D8F0681AD81EECC5A,targeted_candidate_research,healthcare_regulation_patient_rights,healthcare_regulation_patient_rights,weaken,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,This delicate balance is better suited for less regulation from the government and more freedom given to the physician.,This delicate balance is better suited for less regulation from the government and more freedom given to the physician.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,36E136CFB2486BEE268B,AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014.0,2026-08-17,post_election,candidate_platform,Larry Stutts campaign,https://www.larrystutts.com/platform,https://www.larrystutts.com/platform,D0B9C5D0D483648EAAB1,targeted_candidate_research,religion_state,religion_state,accommodation_establishment,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,People of faith have a right to live according to their conscience ... [without] government dictating to churches and faith-based organizations.,People of faith have a right to live according to their conscience ... [without] government dictating to churches and faith-based organizations.,AL-2014-senate-6-R-LARRY-STUTTS,False
3.0.0,760A43F206552F8FEF08,AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,2000,post_election,legislative_advocacy,The Alabama Baptist,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,2E99BA829CA19252BF62,targeted_candidate_research,gambling_policy,gambling_policy,restrict,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Lipscomb participated in advocacy opposing video poker and supporting an anti-video-poker bill.,Lipscomb participated in advocacy opposing video poker and supporting an anti-video-poker bill.,AL-1998-senate-32-R-LIPSCOMB,False
3.0.0,F68CE755920A2E2FE6D1,AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,2000,post_election,legislative_advocacy,The Alabama Baptist,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,F692E8724C8C4D946167,targeted_candidate_research,abortion_access,abortion_access,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],medium,manual_targeted_research_adjudication,0.75,"Lipscomb urged support for informed-consent, parental-consent, and abortion-provider hospital-admitting-privilege bills.","Lipscomb urged support for informed-consent, parental-consent, and abortion-provider hospital-admitting-privilege bills.",AL-1998-senate-32-R-LIPSCOMB,False
3.0.0,3AA1BD14948179C9F4E0,AL-1998-senate-32-R-LIPSCOMB,ALPERSON-LIPSCOMB,Lipscomb,1998.0,2000,post_election,legislative_advocacy,The Alabama Baptist,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,D21B4FB22837C1F8F107,targeted_candidate_research,bioethics_end_of_life,bioethics_end_of_life,restrictive,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Lipscomb urged support for a bill banning assisted suicide.,Lipscomb urged support for a bill banning assisted suicide.,AL-1998-senate-32-R-LIPSCOMB,False
3.0.0,4D318B73C172446B8ECC,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ED HENRY,2010.0,2012-01-25,post_election,candidate_retrospective,Alabama Political Reporter,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,53E3053B8759B27C2B90,targeted_candidate_research,tax_burden,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Henry said not raising taxes was an issue he campaigned heavily on in 2010.,Henry said not raising taxes was an issue he campaigned heavily on in 2010.,AL-2010-house-9-R-ED-HENRY,False
3.0.0,4A02F6475CACD35472FB,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ED HENRY,2010.0,2012-01-25,post_election,candidate_retrospective,Alabama Political Reporter,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,DFD774FA963E274C73C0,targeted_candidate_research,deficit_discipline,deficit_discipline,fiscal_restraint,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Henry said fiscal responsibility was an issue he campaigned heavily on.,Henry said fiscal responsibility was an issue he campaigned heavily on.,AL-2010-house-9-R-ED-HENRY,False
3.0.0,36E877CF30850433F682,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ED HENRY,2010.0,2012-01-25,post_election,candidate_retrospective,Alabama Political Reporter,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,50A93D32882DDD495298,targeted_candidate_research,immigration_enforcement,immigration_enforcement,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Henry said illegal immigration was an issue he campaigned heavily on and that his subsequent votes followed that commitment.,Henry said illegal immigration was an issue he campaigned heavily on and that his subsequent votes followed that commitment.,AL-2010-house-9-R-ED-HENRY,False
3.0.0,11EE76F344CF12575CA8,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ED HENRY,2010.0,2012-01-25,post_election,candidate_retrospective,Alabama Political Reporter,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,https://www.alreporter.com/2012/01/25/interview-part-1-representative-ed-henry/,A0D8F15EF945A2C4E96C,targeted_candidate_research,government_ethics_transparency,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,Henry described ethics reform as central to the agenda he was elected to implement.,Henry described ethics reform as central to the agenda he was elected to implement.,AL-2010-house-9-R-ED-HENRY,False
3.0.0,365A37421579E40700CB,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ED HENRY,2010.0,2012-02-02,post_election,candidate_retrospective,Alabama Political Reporter,https://www.alreporter.com/2012/02/02/interview-part-2-representative-ed-henry-on-taxes-shrinking-government-and-prisons/,https://www.alreporter.com/2012/02/02/interview-part-2-representative-ed-henry-on-taxes-shrinking-government-and-prisons/,9478E13D96FB593D435D,targeted_candidate_research,public_spending,public_spending,reduce,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Henry said downsizing government was one of the main things he ran on in 2010.,Henry said downsizing government was one of the main things he ran on in 2010.,AL-2010-house-9-R-ED-HENRY,False
3.0.0,ABB109609EE21E061A0A,AL-2010-house-9-R-ED-HENRY,ALPERSON-ED-HENRY,ED HENRY,2010.0,2012-02-02,post_election,candidate_retrospective,Alabama Political Reporter,https://www.alreporter.com/2012/02/02/interview-part-2-representative-ed-henry-on-taxes-shrinking-government-and-prisons/,https://www.alreporter.com/2012/02/02/interview-part-2-representative-ed-henry-on-taxes-shrinking-government-and-prisons/,6AF7158A860244599A35,targeted_candidate_research,federalism,federalism,state_local_authority,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Henry said he campaigned on Alabama drawing a line against federal intrusion into state affairs.,Henry said he campaigned on Alabama drawing a line against federal intrusion into state affairs.,AL-2010-house-9-R-ED-HENRY,False
3.0.0,AB8BD11AF1DB4F309EFC,AL-2014-house-21-D-C-TERRY-JONES,ALPERSON-C-TERRY-JONES,C. Terry Jones,2014.0,2014-11-04,retrospective_same_candidate,candidate_platform,The Huntsville Times and AL.com,https://media.al.com/news_impact/other/Huntsville%20Times%202018%20midterm%20guide.pdf,https://media.al.com/news_impact/other/Huntsville%20Times%202018%20midterm%20guide.pdf,D4D571E2D6EF8C4B2D22,targeted_candidate_research,education_public_funding,education_public_funding,expand,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Jones listed addressing education funding as a main issue and noted that he had run for the seat four years earlier.,Jones listed addressing education funding as a main issue and noted that he had run for the seat four years earlier.,AL-2014-house-21-D-C-TERRY-JONES,False
3.0.0,7A93B0B264D719C1055A,AL-2014-house-21-D-C-TERRY-JONES,ALPERSON-C-TERRY-JONES,C. Terry Jones,2014.0,2014-11-04,retrospective_same_candidate,candidate_platform,The Huntsville Times and AL.com,https://media.al.com/news_impact/other/Huntsville%20Times%202018%20midterm%20guide.pdf,https://media.al.com/news_impact/other/Huntsville%20Times%202018%20midterm%20guide.pdf,0D498E77B07652DADD68,targeted_candidate_research,public_spending,public_spending,expand,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Jones listed improving roads and infrastructure as a main issue in his rematch campaign.,Jones listed improving roads and infrastructure as a main issue in his rematch campaign.,AL-2014-house-21-D-C-TERRY-JONES,False
3.0.0,B338FAA375611C133C45,AL-2014-house-21-D-C-TERRY-JONES,ALPERSON-C-TERRY-JONES,C. Terry Jones,2014.0,2014-11-04,retrospective_same_candidate,candidate_platform,The Huntsville Times and AL.com,https://media.al.com/news_impact/other/Huntsville%20Times%202018%20midterm%20guide.pdf,https://media.al.com/news_impact/other/Huntsville%20Times%202018%20midterm%20guide.pdf,2BD396CC1F1FF7A41767,targeted_candidate_research,public_employee_compensation,public_employee_compensation,protect,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Jones listed protecting the Retirement Systems of Alabama as a main issue.,Jones listed protecting the Retirement Systems of Alabama as a main issue.,AL-2014-house-21-D-C-TERRY-JONES,False
3.0.0,E4BBF16F18BE8640EF39,AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,2023-10-12,career_record,retrospective_office_profile,Alabama Reflector via News From The States,https://www.newsfromthestates.com/article/longtime-alabama-sen-roger-bedford-dies,https://www.newsfromthestates.com/article/longtime-alabama-sen-roger-bedford-dies,AF619B772F628F2EE1DD,targeted_candidate_research,criminal_punishment,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],medium,manual_targeted_research_adjudication,0.75,The retrospective described Bedford as supporting the death penalty and drug-free-zone penalties during his legislative career.,The retrospective described Bedford as supporting the death penalty and drug-free-zone penalties during his legislative career.,AL-1998-senate-6-D-BEDFORD,False
3.0.0,20B5C6448924400EDF97,AL-1998-senate-6-D-BEDFORD,ALPERSON-BEDFORD,Bedford,1998.0,2023-10-12,career_record,retrospective_office_profile,Alabama Reflector via News From The States,https://www.newsfromthestates.com/article/longtime-alabama-sen-roger-bedford-dies,https://www.newsfromthestates.com/article/longtime-alabama-sen-roger-bedford-dies,811D97F1F86D86A76568,targeted_candidate_research,drug_treatment,drug_treatment,expand,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,The retrospective described Bedford as supporting mandatory drug treatment for people convicted of drug offenses.,The retrospective described Bedford as supporting mandatory drug treatment for people convicted of drug offenses.,AL-1998-senate-6-D-BEDFORD,False
3.0.0,665B67A84BBF3BCE6B00,AL-2022-house-26-R-GSL026RCOL,ALPERSON-GSL026RCOL,GSL026RCOL,2022.0,2022-12-28,post_election,candidate_interview,1819 News,https://1819news.com/news/item/freshman-legislator-focus-brock-colvin-at-age-27-i-will-become-the-youngest-member-of-the-alabama-legislature,https://1819news.com/news/item/freshman-legislator-focus-brock-colvin-at-age-27-i-will-become-the-youngest-member-of-the-alabama-legislature,5408809E037A03EBAD86,targeted_candidate_research,abortion_access,abortion_access,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],high,manual_targeted_research_adjudication,0.75,Colvin said Alabama was a very pro-life state and he believed it would remain so after Roe was overturned.,Colvin said Alabama was a very pro-life state and he believed it would remain so after Roe was overturned.,AL-2022-house-26-R-GSL026RCOL,False
3.0.0,634DAEA81247909BBC6F,AL-2022-house-26-R-GSL026RCOL,ALPERSON-GSL026RCOL,GSL026RCOL,2022.0,2022-12-28,post_election,candidate_interview,1819 News,https://1819news.com/news/item/freshman-legislator-focus-brock-colvin-at-age-27-i-will-become-the-youngest-member-of-the-alabama-legislature,https://1819news.com/news/item/freshman-legislator-focus-brock-colvin-at-age-27-i-will-become-the-youngest-member-of-the-alabama-legislature,4421A121797150CC0430,targeted_candidate_research,market_governance,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],high,manual_targeted_research_adjudication,0.75,Colvin prioritized keeping Alabama business-friendly through a tax-friendly and tort-friendly environment.,Colvin prioritized keeping Alabama business-friendly through a tax-friendly and tort-friendly environment.,AL-2022-house-26-R-GSL026RCOL,False
3.0.0,85D67464E51E4EDA680E,AL-2006-house-92-D-SETH-HAMMETT,ALPERSON-SETH-HAMMETT,SETH HAMMETT,2006.0,2007-03-05,post_election_adjacent,public_statement,Associated Press via SSTI,https://ssti.org/alabama-legislature-begins-new-session-tuesday,https://ssti.org/alabama-legislature-begins-new-session-tuesday,EAE9A57EB7E1DA19763C,targeted_candidate_research,campaign_finance_disclosure,campaign_finance_disclosure,strengthen,support,1.0,explicit_statement,,,,[],high,manual_targeted_research_adjudication,0.9,Hammett identified a ban on PAC-to-PAC transfers used to disguise the original source of campaign money as his House priority.,Hammett identified a ban on PAC-to-PAC transfers used to disguise the original source of campaign money as his House priority.,AL-2006-house-92-D-SETH-HAMMETT,False
3.0.0,975F69CDAC845A52E90F,AL-2006-house-92-D-SETH-HAMMETT,ALPERSON-SETH-HAMMETT,SETH HAMMETT,2006.0,2007-03-05,post_election_adjacent,public_statement,Associated Press via SSTI,https://ssti.org/alabama-legislature-begins-new-session-tuesday,https://ssti.org/alabama-legislature-begins-new-session-tuesday,B6AB2E28873E3D2D6DB2,targeted_candidate_research,education_public_funding,education_public_funding,expand,support,1.0,explicit_statement,,,,[],medium,manual_targeted_research_adjudication,0.9,Hammett opposed an income-tax cut because it would remove revenue supporting public schools and said protecting classroom money was a priority.,Hammett opposed an income-tax cut because it would remove revenue supporting public schools and said protecting classroom money was a priority.,AL-2006-house-92-D-SETH-HAMMETT,False
3.0.0,F757AB3ABFF754C3F0CE,AL-2002-senate-17-R-BIDDLE-JACK-III,ALPERSON-BIDDLE-JACK-III,"Biddle, Jack, III",2002.0,2005-03-01,post_election_same_term,bill_sponsorship,Alabama Forestry Commission,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/2005_Spring.pdf,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/2005_Spring.pdf,1A3FE5738E2806E4F334,targeted_candidate_research,resource_management,resource_management,active_management,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,1.2,Biddle initiated legislation providing Auburn University funds to study fire-ant eradication and expressed concern about southern pine beetle damage.,Biddle initiated legislation providing Auburn University funds to study fire-ant eradication and expressed concern about southern pine beetle damage.,AL-2002-senate-17-R-BIDDLE-JACK-III,False
3.0.0,1DB2C38AF540C5F44341,AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,ALPERSON-GEORGE-M-MARC-KEAHEY,GEORGE M. (MARC) KEAHEY,2006.0,2009-05-01,post_election_same_term,bill_sponsorship,Alabama League of Municipalities,https://www.almonline.org/Assets/Files/LegislativeAdvocacy/Archives/2009_Regular_Session_Final_Report.pdf,https://www.almonline.org/Assets/Files/LegislativeAdvocacy/Archives/2009_Regular_Session_Final_Report.pdf,89022131327012F6B156,targeted_candidate_research,gun_access,gun_access,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,1.2,"Keahey sponsored HB225, enacted as Act 2009-572, specifying that emergency powers do not authorize seizure or confiscation of firearms or ammunition from persons lawfully authorized to possess them.","Keahey sponsored HB225, enacted as Act 2009-572, specifying that emergency powers do not authorize seizure or confiscation of firearms or ammunition from persons lawfully authorized to possess them.",AL-2006-house-65-D-GEORGE-M-MARC-KEAHEY,False
