district,total,white,black,hispanic,chamber,cycle,cvap_method,total_moe,cvap_nonwhite_share,cvap_black_share,cvap_hispanic_share,cvap_other_nonwhite_share,cvap_moe_ratio
20,34965.0,30815.0,1700.0,730.0,house,2018,direct_RDH_Census_SLD_tabulation,765.0,0.1186901186901187,0.04862004862004862,0.02087802087802088,0.0491920491920492,0.021879021879021878
21,37460.0,31295.0,4030.0,795.0,house,2018,direct_RDH_Census_SLD_tabulation,1310.0,0.16457554725040047,0.10758142018152696,0.021222637479978643,0.03577148958889487,0.034970635344367326
22,37745.0,33405.0,2235.0,415.0,house,2018,direct_RDH_Census_SLD_tabulation,1057.0,0.11498211683666715,0.059213140813352765,0.010994833752814943,0.04477414227049944,0.028003709100543117
23,35120.0,31965.0,1399.0,500.0,house,2018,direct_RDH_Census_SLD_tabulation,524.0,0.08983485193621865,0.039834851936218676,0.014236902050113895,0.03576309794988608,0.014920273348519362
24,33200.0,30485.0,640.0,970.0,house,2018,direct_RDH_Census_SLD_tabulation,839.0,0.08177710843373498,0.01927710843373494,0.029216867469879518,0.033283132530120524,0.025271084337349398
25,35685.0,26510.0,6320.0,1115.0,house,2018,direct_RDH_Census_SLD_tabulation,1285.0,0.2571108308813227,0.17710522628555417,0.031245621409555835,0.04875998318621269,0.0360095278128065
26,29560.0,25795.0,580.0,2545.0,house,2018,direct_RDH_Census_SLD_tabulation,1302.0,0.12736806495263875,0.01962110960757781,0.08609607577807848,0.02165087956698246,0.04404600811907984
27,35480.0,33795.0,705.0,275.0,house,2018,direct_RDH_Census_SLD_tabulation,990.0,0.04749154453213078,0.019870349492671927,0.007750845546786922,0.019870349492671933,0.02790304396843292
28,34650.0,23580.0,9845.0,740.0,house,2018,direct_RDH_Census_SLD_tabulation,810.0,0.3194805194805195,0.2841269841269841,0.021356421356421358,0.013997113997114001,0.023376623376623377
29,32770.0,30140.0,1370.0,540.0,house,2018,direct_RDH_Census_SLD_tabulation,917.0,0.0802563320109857,0.041806530363137015,0.01647848642050656,0.021971315227342123,0.027982911199267622
30,35550.0,32455.0,2080.0,325.0,house,2018,direct_RDH_Census_SLD_tabulation,1004.0,0.08706047819971874,0.05850914205344585,0.009142053445850914,0.01940928270042197,0.028241912798874825
31,34905.0,27855.0,6255.0,465.0,house,2018,direct_RDH_Census_SLD_tabulation,789.0,0.20197679415556513,0.17920068758057586,0.013321873657069187,0.009454232917920082,0.022604211431027074
32,33205.0,14360.0,18150.0,285.0,house,2018,direct_RDH_Census_SLD_tabulation,1133.0,0.5675350097876826,0.5466044270441198,0.008583044722180395,0.012347538021382347,0.03412136726396627
33,34070.0,24640.0,9050.0,120.0,house,2018,direct_RDH_Census_SLD_tabulation,853.0,0.27678309363076015,0.26562958614616966,0.0035221602582917524,0.007631347226298733,0.025036689169357206
34,32760.0,29925.0,600.0,1650.0,house,2018,direct_RDH_Census_SLD_tabulation,991.0,0.08653846153846156,0.018315018315018316,0.05036630036630037,0.017857142857142877,0.03025030525030525
35,33660.0,26675.0,5265.0,1065.0,house,2018,direct_RDH_Census_SLD_tabulation,1001.0,0.20751633986928109,0.15641711229946523,0.03163992869875223,0.01945929887106363,0.029738562091503266
36,36980.0,29920.0,5715.0,410.0,house,2018,direct_RDH_Census_SLD_tabulation,1261.0,0.19091400757166033,0.1545429962141698,0.011087074094104922,0.025283937263385597,0.034099513250405625
37,34755.0,24910.0,9205.0,365.0,house,2018,direct_RDH_Census_SLD_tabulation,614.0,0.28326859444684216,0.2648539778449144,0.010502086030786938,0.007912530571140842,0.017666522802474466
38,39530.0,29625.0,8480.0,795.0,house,2018,direct_RDH_Census_SLD_tabulation,1251.0,0.2505691879585126,0.21452061725271945,0.02011130786744245,0.01593726283835067,0.03164685049329623
39,35575.0,32945.0,1649.0,540.0,house,2018,direct_RDH_Census_SLD_tabulation,725.0,0.07392832044975406,0.04635277582572031,0.015179198875614898,0.01239634574841885,0.020379479971890373
40,35920.0,30765.0,4135.0,390.0,house,2018,direct_RDH_Census_SLD_tabulation,779.0,0.14351336302895323,0.11511692650334075,0.010857461024498886,0.017538975501113593,0.021687082405345212
41,36380.0,29995.0,5565.0,450.0,house,2018,direct_RDH_Census_SLD_tabulation,983.0,0.17550852116547555,0.15296866410115448,0.012369433754810335,0.010170423309510738,0.027020340846619022
42,34515.0,28915.0,4509.0,525.0,house,2018,direct_RDH_Census_SLD_tabulation,856.0,0.16224829784151817,0.13063885267275097,0.015210777922642329,0.01639866724612488,0.024800811241489206
43,35300.0,30825.0,2360.0,915.0,house,2018,direct_RDH_Census_SLD_tabulation,892.0,0.12677053824362605,0.06685552407932012,0.025920679886685553,0.03399433427762038,0.025269121813031162
44,34445.0,27685.0,5895.0,190.0,house,2018,direct_RDH_Census_SLD_tabulation,990.0,0.19625489911453042,0.17114240092901728,0.005516040063869938,0.019596458121643207,0.02874147191174336
45,35570.0,28145.0,6134.0,500.0,house,2018,direct_RDH_Census_SLD_tabulation,843.0,0.20874332302502108,0.17244869271858307,0.014056789429294348,0.022237840877143658,0.023699746977790273
46,33815.0,29550.0,2725.0,750.0,house,2018,direct_RDH_Census_SLD_tabulation,977.0,0.12612745822859672,0.08058553896199912,0.022179506136330032,0.023362413130267573,0.02889250332692592
47,30945.0,21825.0,7465.0,540.0,house,2018,direct_RDH_Census_SLD_tabulation,1140.0,0.2947164323800291,0.24123444821457424,0.0174503150751333,0.03603166909032156,0.036839554047503636
48,34925.0,31010.0,2375.0,580.0,house,2018,direct_RDH_Census_SLD_tabulation,994.0,0.11209735146743016,0.06800286327845383,0.016607015032211882,0.027487473156764454,0.02846098783106657
49,33620.0,27255.0,4900.0,1010.0,house,2018,direct_RDH_Census_SLD_tabulation,1184.0,0.1893218322427127,0.1457465794170137,0.030041641879833433,0.013533610945865585,0.03521713265913147
50,36185.0,31185.0,4010.0,550.0,house,2018,direct_RDH_Census_SLD_tabulation,981.0,0.13817880337156285,0.11081940030399337,0.015199668370871909,0.012159734696697573,0.02711068122150062
51,33975.0,30025.0,2890.0,440.0,house,2018,direct_RDH_Census_SLD_tabulation,992.0,0.11626195732155997,0.08506254598969831,0.012950699043414275,0.018248712288447384,0.02919793966151582
52,33280.0,13130.0,19005.0,490.0,house,2018,direct_RDH_Census_SLD_tabulation,1363.0,0.60546875,0.5710637019230769,0.014723557692307692,0.019681490384615436,0.040955528846153846
53,31855.0,11400.0,18640.0,1160.0,house,2018,direct_RDH_Census_SLD_tabulation,1146.0,0.6421283942866112,0.5851514675875059,0.03641500549364307,0.020561921205462186,0.035975514048030136
54,35630.0,15785.0,19045.0,410.0,house,2018,direct_RDH_Census_SLD_tabulation,1139.0,0.5569744597249509,0.534521470670783,0.011507156890261015,0.0109458321639068,0.031967443165871454
55,32650.0,7590.0,23950.0,515.0,house,2018,direct_RDH_Census_SLD_tabulation,1384.0,0.7675344563552833,0.7335375191424196,0.015773353751914243,0.018223583460949433,0.04238897396630934
56,34980.0,11135.0,22615.0,530.0,house,2018,direct_RDH_Census_SLD_tabulation,1085.0,0.6816752429959977,0.6465122927387078,0.015151515151515152,0.02001143510577473,0.03101772441395083
57,33815.0,10780.0,22760.0,75.0,house,2018,direct_RDH_Census_SLD_tabulation,939.0,0.6812065651338164,0.6730740795504954,0.002217950613633003,0.005914534969688022,0.0277687416826852
58,34035.0,10275.0,22585.0,720.0,house,2018,direct_RDH_Census_SLD_tabulation,1202.0,0.6981048920229176,0.6635816071690906,0.021154693697664168,0.013368591156162773,0.03531658586748935
59,32235.0,5735.0,25795.0,485.0,house,2018,direct_RDH_Census_SLD_tabulation,1085.0,0.8220877927718319,0.8002171552660152,0.015045757716767489,0.006824879789049148,0.033659066232356136
60,34755.0,10045.0,23790.0,290.0,house,2018,direct_RDH_Census_SLD_tabulation,1360.0,0.7109768378650554,0.6845058264997842,0.008344123147748525,0.018126888217522667,0.03913106027909653
61,35745.0,25805.0,8745.0,750.0,house,2018,direct_RDH_Census_SLD_tabulation,994.0,0.278080850468597,0.24464960134284516,0.0209819555182543,0.012449293607497521,0.0278080850468597
62,35420.0,27445.0,7025.0,590.0,house,2018,direct_RDH_Census_SLD_tabulation,1008.0,0.22515527950310554,0.19833427442123094,0.016657255787690572,0.010163749294184028,0.028458498023715414
63,38710.0,32685.0,3915.0,795.0,house,2018,direct_RDH_Census_SLD_tabulation,1061.0,0.15564453629553088,0.10113665719452337,0.02053732885559287,0.033970550245414635,0.027408938258847843
64,37675.0,30335.0,5825.0,540.0,house,2018,direct_RDH_Census_SLD_tabulation,1235.0,0.19482415394824149,0.1546118115461181,0.014333112143331122,0.025879230258792255,0.032780358327803585
65,33410.0,20405.0,11684.0,175.0,house,2018,direct_RDH_Census_SLD_tabulation,420.0,0.38925471415743784,0.3497156539958096,0.005237952708769829,0.034301107452858394,0.012571086501047591
66,35310.0,23980.0,8565.0,1120.0,house,2018,direct_RDH_Census_SLD_tabulation,1025.0,0.3208722741433022,0.2425658453695837,0.03171905975644294,0.04658736901727558,0.029028603794958936
67,30720.0,9615.0,20664.0,270.0,house,2018,direct_RDH_Census_SLD_tabulation,310.0,0.68701171875,0.67265625,0.0087890625,0.005566406250000044,0.010091145833333334
68,33440.0,15575.0,17100.0,155.0,house,2018,direct_RDH_Census_SLD_tabulation,907.0,0.5342404306220095,0.5113636363636364,0.0046351674641148324,0.018241626794258357,0.027123205741626796
69,33490.0,11775.0,21030.0,265.0,house,2018,direct_RDH_Census_SLD_tabulation,930.0,0.6484025082114064,0.6279486413854882,0.00791280979396835,0.01254105703194986,0.027769483427888923
70,39020.0,13815.0,24230.0,650.0,house,2018,direct_RDH_Census_SLD_tabulation,1073.0,0.6459507944643772,0.6209636084059457,0.01665812403895438,0.00832906201947715,0.02749871860584316
71,34145.0,13030.0,20725.0,115.0,house,2018,direct_RDH_Census_SLD_tabulation,1123.0,0.6183921511202226,0.6069702738321863,0.003367989456728657,0.008053887831307685,0.03288914921657637
72,33015.0,11590.0,21145.0,180.0,house,2018,direct_RDH_Census_SLD_tabulation,927.0,0.648947448129638,0.6404664546418295,0.005452067242162653,0.0030289262456458547,0.028078146297137663
73,34805.0,28725.0,4485.0,1125.0,house,2018,direct_RDH_Census_SLD_tabulation,1115.0,0.1746875448929751,0.1288607958626634,0.03232294210601925,0.013503806924292448,0.03203562706507686
74,34570.0,21520.0,11510.0,405.0,house,2018,direct_RDH_Census_SLD_tabulation,926.0,0.37749493780734744,0.33294764246456465,0.011715360138848713,0.03283193520393408,0.02678623083598496
75,38325.0,25725.0,10465.0,625.0,house,2018,direct_RDH_Census_SLD_tabulation,1183.0,0.3287671232876712,0.2730593607305936,0.016307893020221786,0.039399869536855814,0.0308675799086758
76,31935.0,4200.0,27145.0,340.0,house,2018,direct_RDH_Census_SLD_tabulation,1101.0,0.8684828558008455,0.8500078284014404,0.010646625958979177,0.00782840144042592,0.03447627994363551
77,32940.0,11250.0,20950.0,305.0,house,2018,direct_RDH_Census_SLD_tabulation,1011.0,0.6584699453551912,0.6360048573163327,0.009259259259259259,0.013205828779599235,0.030692167577413478
78,30560.0,8040.0,21375.0,635.0,house,2018,direct_RDH_Census_SLD_tabulation,1046.0,0.7369109947643979,0.6994437172774869,0.020778795811518324,0.01668848167539271,0.03422774869109948
79,40100.0,31245.0,6229.0,1470.0,house,2018,direct_RDH_Census_SLD_tabulation,1100.0,0.22082294264339153,0.15533665835411473,0.036658354114713215,0.028827930174563587,0.02743142144638404
80,37350.0,26715.0,8690.0,1150.0,house,2018,direct_RDH_Census_SLD_tabulation,1239.0,0.2847389558232932,0.2326639892904953,0.030789825970548863,0.021285140562249054,0.03317269076305221
81,35240.0,26885.0,7705.0,315.0,house,2018,direct_RDH_Census_SLD_tabulation,774.0,0.23708853575482403,0.21864358683314417,0.008938706015891033,0.009506242905788827,0.02196367763904654
82,36640.0,15510.0,19889.0,670.0,house,2018,direct_RDH_Census_SLD_tabulation,1108.0,0.5766921397379913,0.5428220524017467,0.018286026200873363,0.015584061135371162,0.030240174672489083
83,35040.0,14295.0,19360.0,750.0,house,2018,direct_RDH_Census_SLD_tabulation,1203.0,0.5920376712328768,0.5525114155251142,0.021404109589041095,0.018122146118721486,0.03433219178082192
84,35950.0,15315.0,19275.0,895.0,house,2018,direct_RDH_Census_SLD_tabulation,621.0,0.5739916550764952,0.5361613351877608,0.02489568845618915,0.012934631432545269,0.017273991655076495
85,34375.0,18255.0,15280.0,485.0,house,2018,direct_RDH_Census_SLD_tabulation,372.0,0.46894545454545455,0.4445090909090909,0.01410909090909091,0.010327272727272735,0.010821818181818182
86,35455.0,27510.0,6630.0,680.0,house,2018,direct_RDH_Census_SLD_tabulation,508.0,0.22408687068114508,0.18699760259483852,0.01917924129177831,0.017910026794528244,0.01432802143562262
87,35950.0,31050.0,3355.0,780.0,house,2018,direct_RDH_Census_SLD_tabulation,510.0,0.13630041724617525,0.0933240611961057,0.021696801112656466,0.021279554937413087,0.014186369958275382
88,35170.0,25775.0,7885.0,720.0,house,2018,direct_RDH_Census_SLD_tabulation,1011.0,0.26713107762297417,0.22419675860108046,0.020471993176002276,0.02246232584589143,0.028746090417969862
89,34535.0,21975.0,11275.0,680.0,house,2018,direct_RDH_Census_SLD_tabulation,540.0,0.3636890111481106,0.3264803822209353,0.019690169393369046,0.017518459533806256,0.01563631098885189
90,34485.0,21555.0,12295.0,180.0,house,2018,direct_RDH_Census_SLD_tabulation,485.0,0.37494562853414526,0.356531825431347,0.005219660722053067,0.013194142380745209,0.014064085834420762
91,34315.0,25535.0,5755.0,1805.0,house,2018,direct_RDH_Census_SLD_tabulation,396.0,0.2558647821652339,0.1677109135946379,0.05260090339501676,0.035552965175579224,0.011540142794696197
92,34545.0,29320.0,4245.0,410.0,house,2018,direct_RDH_Census_SLD_tabulation,477.0,0.15125199015776525,0.1228831958315241,0.011868577218121292,0.016500217108119858,0.013808076422058184
93,35110.0,26245.0,6670.0,1265.0,house,2018,direct_RDH_Census_SLD_tabulation,547.0,0.2524921674736542,0.18997436627741385,0.036029621190544,0.026488180005696367,0.015579606949587013
94,39520.0,35435.0,2315.0,1195.0,house,2018,direct_RDH_Census_SLD_tabulation,1579.0,0.10336538461538458,0.058577935222672066,0.030237854251012147,0.014549595141700369,0.03995445344129555
95,42610.0,39070.0,1930.0,1060.0,house,2018,direct_RDH_Census_SLD_tabulation,1412.0,0.08307908941563014,0.04529453180004694,0.024876789486036142,0.012907768129547057,0.033137761088946255
96,39510.0,32020.0,5355.0,780.0,house,2018,direct_RDH_Census_SLD_tabulation,1244.0,0.18957226018729434,0.13553530751708429,0.019741837509491267,0.034295115160718787,0.031485699822829664
97,33150.0,13760.0,18580.0,365.0,house,2018,direct_RDH_Census_SLD_tabulation,1362.0,0.5849170437405731,0.5604826546003017,0.0110105580693816,0.013423831070889807,0.041085972850678734
98,33025.0,12540.0,19530.0,280.0,house,2018,direct_RDH_Census_SLD_tabulation,850.0,0.6202876608629826,0.5913701741105223,0.008478425435276306,0.020439061317184003,0.025738077214231644
99,35175.0,12430.0,22045.0,360.0,house,2018,direct_RDH_Census_SLD_tabulation,1300.0,0.6466240227434257,0.626723525230988,0.01023454157782516,0.00966595593461256,0.03695806680881308
100,36705.0,27830.0,6790.0,875.0,house,2018,direct_RDH_Census_SLD_tabulation,1396.0,0.24179267129818827,0.18498842119602235,0.023838714071652365,0.032965536030513554,0.038032965536030514
101,35445.0,25650.0,7640.0,1175.0,house,2018,direct_RDH_Census_SLD_tabulation,1276.0,0.27634363097757086,0.21554521089011144,0.033149950627733106,0.027648469459726314,0.03599943574552123
102,34040.0,27700.0,4160.0,505.0,house,2018,direct_RDH_Census_SLD_tabulation,1371.0,0.18625146886016453,0.12220916568742655,0.014835487661574618,0.049206815511163356,0.04027614571092832
103,29725.0,10135.0,18100.0,710.0,house,2018,direct_RDH_Census_SLD_tabulation,949.0,0.6590412111017662,0.6089150546677881,0.02388561816652649,0.026240538267451617,0.03192598822539949
104,36075.0,26860.0,6415.0,1310.0,house,2018,direct_RDH_Census_SLD_tabulation,1295.0,0.25544005544005544,0.17782397782397782,0.03631323631323631,0.0413028413028413,0.035897435897435895
105,31770.0,26360.0,3345.0,500.0,house,2018,direct_RDH_Census_SLD_tabulation,1118.0,0.1702864337425244,0.1052880075542965,0.015738117721120555,0.049260308467107335,0.035190431224425556
1,109730.0,91725.0,13985.0,1980.0,senate,2018,direct_RDH_Census_SLD_tabulation,1337.0,0.16408457122026798,0.12744919347489292,0.01804429053130411,0.018591087214070955,0.012184452747653332
2,112890.0,75780.0,29105.0,3385.0,senate,2018,direct_RDH_Census_SLD_tabulation,2014.0,0.3287270794578794,0.2578173443174772,0.029984941093099477,0.04092479404730269,0.01784037558685446
3,107235.0,84690.0,16225.0,3285.0,senate,2018,direct_RDH_Census_SLD_tabulation,1017.0,0.21023919429290805,0.15130321257052268,0.03063365505665128,0.028302326665734092,0.009483843894250945
4,103595.0,96310.0,1905.0,1680.0,senate,2018,direct_RDH_Census_SLD_tabulation,850.0,0.07032192673391569,0.018388918384091898,0.016216998889907814,0.03571600945991597,0.008205029200250978
5,102570.0,93260.0,6860.0,960.0,senate,2018,direct_RDH_Census_SLD_tabulation,1423.0,0.09076728088134933,0.06688115433362582,0.00935946183094472,0.014526664716778792,0.013873452276494102
6,102560.0,83145.0,15460.0,2405.0,senate,2018,direct_RDH_Census_SLD_tabulation,965.0,0.1893038221528861,0.15074102964118566,0.0234496879875195,0.015113104524180944,0.009409126365054601
7,106605.0,72575.0,27670.0,2840.0,senate,2018,direct_RDH_Census_SLD_tabulation,1453.0,0.31921579663242816,0.2595563059894001,0.02664040148210684,0.033019089160921215,0.013629754701937058
8,105550.0,94635.0,4340.0,2155.0,senate,2018,direct_RDH_Census_SLD_tabulation,1160.0,0.10341070582662248,0.041117953576504024,0.020416864045476078,0.041875888204642386,0.010990052108005684
9,98300.0,90000.0,1950.0,3760.0,senate,2018,direct_RDH_Census_SLD_tabulation,1061.0,0.08443540183112919,0.019837232960325534,0.03825025432349949,0.02634791454730416,0.010793489318413022
10,103055.0,86565.0,13185.0,1615.0,senate,2018,direct_RDH_Census_SLD_tabulation,539.0,0.16001164426762404,0.12794139051962544,0.01567124351074669,0.01639901023725191,0.005230216874484499
11,106160.0,86130.0,17379.0,1250.0,senate,2018,direct_RDH_Census_SLD_tabulation,1398.0,0.1886774679728711,0.16370572720422005,0.01177467972871138,0.013197061039939673,0.013168801808590806
12,101510.0,76315.0,21255.0,1750.0,senate,2018,direct_RDH_Census_SLD_tabulation,733.0,0.2482021475716678,0.20938823761205794,0.01723968081962368,0.02157422913998619,0.007220963451876662
13,108530.0,81535.0,23415.0,2040.0,senate,2018,direct_RDH_Census_SLD_tabulation,993.0,0.24873306919745697,0.2157467981203354,0.018796646088639086,0.014189624988482485,0.009149543904911085
14,102535.0,82010.0,16200.0,2590.0,senate,2018,direct_RDH_Census_SLD_tabulation,1126.0,0.20017554981225927,0.1579948310333057,0.02525966743063344,0.016921051348320133,0.01098161603354952
15,104550.0,85945.0,15164.0,1505.0,senate,2018,direct_RDH_Census_SLD_tabulation,1647.0,0.17795313247250122,0.14504065040650407,0.014395026303204208,0.018517455762792935,0.0157532281205165
16,101775.0,82165.0,14200.0,2015.0,senate,2018,direct_RDH_Census_SLD_tabulation,1650.0,0.19267993122083027,0.1395234586096782,0.019798575288626875,0.033357897322525185,0.016212232866617538
17,104565.0,92790.0,8060.0,1905.0,senate,2018,direct_RDH_Census_SLD_tabulation,1527.0,0.11260938172428636,0.07708124133314206,0.018218333094247596,0.0173098072968967,0.014603356763735476
18,105570.0,46985.0,55005.0,1595.0,senate,2018,direct_RDH_Census_SLD_tabulation,2142.0,0.5549398503362697,0.5210287013356067,0.015108458842474188,0.018802690158188758,0.020289855072463767
19,98405.0,29625.0,67225.0,645.0,senate,2018,direct_RDH_Census_SLD_tabulation,1538.0,0.6989482241756009,0.6831461815964636,0.006554544992632488,0.00924749758650482,0.01562928712971902
20,100525.0,31485.0,65990.0,1685.0,senate,2018,direct_RDH_Census_SLD_tabulation,2072.0,0.6867943297687142,0.65645361850286,0.01676199950261129,0.013578711763242959,0.020611788112409848
21,109465.0,88145.0,17665.0,1750.0,senate,2018,direct_RDH_Census_SLD_tabulation,1613.0,0.19476545014388158,0.16137578221349289,0.01598684511030923,0.017402822820079464,0.014735303521673595
22,104860.0,72425.0,26860.0,1515.0,senate,2018,direct_RDH_Census_SLD_tabulation,1325.0,0.3093171848178524,0.25615105855426284,0.014447835208849895,0.03871829105473968,0.012635895479687203
23,95780.0,37475.0,56815.0,635.0,senate,2018,direct_RDH_Census_SLD_tabulation,703.0,0.6087387763624974,0.5931822927542284,0.00662977657130925,0.00892670703695975,0.007339736897055753
24,106905.0,38995.0,66030.0,1160.0,senate,2018,direct_RDH_Census_SLD_tabulation,1431.0,0.635236892568168,0.6176511856321033,0.010850755343529302,0.006734951592535347,0.013385716290164164
25,106830.0,67605.0,34875.0,1325.0,senate,2018,direct_RDH_Census_SLD_tabulation,1373.0,0.3671721426565572,0.32645324347093513,0.012402883085275672,0.028316016100346376,0.012852195076289432
26,93180.0,23150.0,67710.0,1155.0,senate,2018,direct_RDH_Census_SLD_tabulation,1323.0,0.7515561279244474,0.7266580811332904,0.012395363811976819,0.012502682979180106,0.014198325820991628
27,113995.0,79435.0,29430.0,2705.0,senate,2018,direct_RDH_Census_SLD_tabulation,1391.0,0.30317119171893503,0.2581692179481556,0.023729110925917802,0.02127286284486161,0.012202289574104127
28,105005.0,45200.0,56470.0,2145.0,senate,2018,direct_RDH_Census_SLD_tabulation,894.0,0.5695443074139327,0.5377839150516642,0.020427598685776868,0.011332793676491596,0.008513880291414694
29,106565.0,82490.0,18980.0,2700.0,senate,2018,direct_RDH_Census_SLD_tabulation,621.0,0.22591845352601703,0.17810725848073947,0.025336648993572,0.02247454605170556,0.0058274292685215594
30,106200.0,77990.0,24790.0,1690.0,senate,2018,direct_RDH_Census_SLD_tabulation,1043.0,0.2656308851224105,0.23342749529190207,0.015913370998116762,0.016290018832391676,0.009821092278719397
31,105305.0,78735.0,21200.0,2930.0,senate,2018,direct_RDH_Census_SLD_tabulation,740.0,0.25231470490480035,0.20131997530981435,0.027823939983856415,0.023170789611129578,0.007027206685342576
32,120135.0,105705.0,8840.0,3350.0,senate,2018,direct_RDH_Census_SLD_tabulation,1341.0,0.1201148707703833,0.07358388479627086,0.02788529570899405,0.018645690265118392,0.011162442252465975
33,100465.0,28670.0,69675.0,1110.0,senate,2018,direct_RDH_Census_SLD_tabulation,1470.0,0.7146269845219728,0.693525108246653,0.011048623898870253,0.010053252376449533,0.01463196137958493
34,106020.0,83085.0,16980.0,2350.0,senate,2018,direct_RDH_Census_SLD_tabulation,1830.0,0.21632710809281264,0.16015846066779854,0.02216562912657989,0.034003018298434204,0.01726089417091115
35,104185.0,76060.0,20735.0,2665.0,senate,2018,direct_RDH_Census_SLD_tabulation,1816.0,0.2699524883620483,0.19902097230887364,0.02557949800835053,0.04535201804482415,0.017430532226328167
1,38730.0,34150.0,3245.0,690.0,house,2022,direct_RDH_Census_SLD_tabulation,1183.0,0.11825458301058611,0.08378517944745675,0.017815646785437646,0.016653756777691712,0.030544797314743095
2,39700.0,35865.0,2515.0,480.0,house,2022,direct_RDH_Census_SLD_tabulation,1673.0,0.09659949622166242,0.06335012594458438,0.012090680100755667,0.021158690176322374,0.04214105793450881
3,38735.0,28945.0,8095.0,800.0,house,2022,direct_RDH_Census_SLD_tabulation,1083.0,0.2527429972892733,0.20898412288627857,0.02065315606041048,0.023105718342584243,0.02795921001678069
4,37050.0,28370.0,5754.0,1535.0,house,2022,direct_RDH_Census_SLD_tabulation,1553.0,0.2342780026990553,0.15530364372469635,0.04143049932523617,0.03754385964912278,0.04191632928475034
5,39320.0,31040.0,5835.0,1610.0,house,2022,direct_RDH_Census_SLD_tabulation,1463.0,0.21057985757884023,0.14839776195320448,0.040946083418107834,0.021236012207527924,0.03720752797558494
6,38760.0,29110.0,7565.0,860.0,house,2022,direct_RDH_Census_SLD_tabulation,1702.0,0.2489680082559339,0.19517543859649122,0.02218782249742002,0.03160474716202266,0.04391124871001032
7,35985.0,27210.0,5525.0,460.0,house,2022,direct_RDH_Census_SLD_tabulation,873.0,0.24385160483534807,0.153536195637071,0.012783104071140753,0.07753230512713633,0.02426010837849104
8,33060.0,23205.0,7245.0,1860.0,house,2022,direct_RDH_Census_SLD_tabulation,1463.0,0.2980943738656987,0.2191470054446461,0.056261343012704176,0.022686025408348423,0.044252873563218394
9,33915.0,30905.0,1620.0,300.0,house,2022,direct_RDH_Census_SLD_tabulation,1047.0,0.08875128998968007,0.047766475011057054,0.008845643520566122,0.03213917145805689,0.030871295886775764
10,37080.0,24360.0,8975.0,1695.0,house,2022,direct_RDH_Census_SLD_tabulation,1819.0,0.34304207119741104,0.24204422869471412,0.04571197411003236,0.055285868392664556,0.04905609492988134
11,36680.0,34200.0,470.0,1175.0,house,2022,direct_RDH_Census_SLD_tabulation,1378.0,0.06761177753544168,0.012813522355507088,0.03203380588876772,0.022764449291166867,0.037568157033805887
12,36540.0,34605.0,555.0,585.0,house,2022,direct_RDH_Census_SLD_tabulation,1047.0,0.05295566502463056,0.015188834154351396,0.01600985221674877,0.021756978653530393,0.02865353037766831
13,36855.0,33455.0,2110.0,525.0,house,2022,direct_RDH_Census_SLD_tabulation,922.0,0.09225342558675897,0.05725139058472392,0.014245014245014245,0.020757020757020808,0.025016958350291683
14,36840.0,34885.0,1080.0,345.0,house,2022,direct_RDH_Census_SLD_tabulation,1398.0,0.05306731813246468,0.029315960912052116,0.009364820846905538,0.014386536373507026,0.03794788273615635
15,35630.0,23945.0,9610.0,575.0,house,2022,direct_RDH_Census_SLD_tabulation,2005.0,0.327953971372439,0.26971653101319115,0.01613808588268313,0.042099354476564696,0.05627280381700814
16,35775.0,32295.0,2885.0,205.0,house,2022,direct_RDH_Census_SLD_tabulation,1565.0,0.09727463312368978,0.0806429070580014,0.00573025856044724,0.010901467505241146,0.04374563242487771
17,37365.0,34120.0,2270.0,565.0,house,2022,direct_RDH_Census_SLD_tabulation,332.0,0.08684597885721934,0.060752040679780545,0.015121102636156831,0.010972835541281966,0.008885320487086845
18,33095.0,28690.0,1730.0,2215.0,house,2022,direct_RDH_Census_SLD_tabulation,781.0,0.13310167699048192,0.0522737573651609,0.0669285390542378,0.013899380571083211,0.02359873092612177
19,40960.0,17440.0,21620.0,1035.0,house,2022,direct_RDH_Census_SLD_tabulation,2219.0,0.57421875,0.52783203125,0.0252685546875,0.0211181640625,0.0541748046875
20,38205.0,33325.0,1815.0,1075.0,house,2022,direct_RDH_Census_SLD_tabulation,1397.0,0.12773197225494048,0.0475068708284256,0.02813767831435676,0.052087423112158124,0.03656589451642455
21,42445.0,33720.0,5920.0,810.0,house,2022,direct_RDH_Census_SLD_tabulation,1754.0,0.20556013664742612,0.13947461420662033,0.019083519849216635,0.047002002591589154,0.041324066438920955
22,36645.0,32380.0,2600.0,325.0,house,2022,direct_RDH_Census_SLD_tabulation,1533.0,0.11638695592850323,0.07095101650975577,0.008868877063719471,0.03656706235502799,0.04183381088825215
23,39290.0,35610.0,1490.0,645.0,house,2022,direct_RDH_Census_SLD_tabulation,389.0,0.09366250954441335,0.03792313565792823,0.016416390939170272,0.03932298294731485,0.00990073810129804
24,35660.0,32270.0,805.0,1195.0,house,2022,direct_RDH_Census_SLD_tabulation,982.0,0.09506449803701622,0.022574312955692653,0.033510936623667976,0.038979248457655595,0.02753785754346607
25,35915.0,25745.0,6390.0,1875.0,house,2022,direct_RDH_Census_SLD_tabulation,1538.0,0.2831685925100933,0.17792008909926216,0.052206598914102745,0.053041904496728395,0.04282333286927468
