state,year,chamber,district,dem_votes,rep_votes,dem_incumbent,rep_incumbent,incumbency_balance,dem_win,rep_win,uncont,dontuse,bigthird,dswitch,rswitch,dem_candidate,rep_candidate,legislative_dem_margin,outcome_eligible,outcome_source,outcome_source_path,candidate_source,incumbency_source,incumbency_quality,outcome_priority,,,LIBERTARIAN,OTHER,NONPARTISAN,INDEPENDENT,election_date,election_stage,race_id,office,dem_candidate_count,rep_candidate_count,candidate_count,winner_name,winner_party,stage_total_votes,source_files,race_index_source,selected_final_stage,is_final_stage,baseline_dem_margin,baseline_source,baseline_office,baseline_class,baseline_quality,baseline_priority,baseline_coverage,baseline_source_path,strict_baseline_eligible,research_baseline_eligible,baseline_dem_votes,baseline_rep_votes,legislative_turnout,matched_legislative_turnout,split_precinct_fragments,matched_turnout,legislative_dem_check,legislative_rep_check,allocation_measure,matched_measure,cycle,as_of_date,democratic_estimate,republican_estimate,democratic_margin,polling_measure,source_id,source_url,source_local_path,source_sha256,temporal_rule,geographic_scope,validation_status,observation_id,direct_overperformance,strict_incumbency_eligible,strict_war_eligible,research_war_eligible,eligibility_reason
OK,1994,house,80,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"adkins, scott",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,81,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"vaughn, ray",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,82,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"sullivan, leonard e",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,83,2679.0,8985.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"peipelman, eric","morgan, fred s",-54.06378600823045,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,84,3148.0,8259.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ball, bruce","graves, william (bill)",-44.80582098711318,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,85,3633.0,9887.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"jones, jerry d","dank, odilia",-46.25739644970414,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,86,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"adair, larry e",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,87,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"worthen, robert d",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,88,3171.0,3141.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"blackburn, debbie","mckye, brian",0.4752851711026616,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,89,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"gray, charles",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,90,2224.0,6045.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"wise, bill","key, charles",-46.20873140645786,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,91,3182.0,6576.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"cox, ed","webb, dan",-34.78171756507481,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,92,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"paulk, william r (bill)",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,93,4723.0,1850.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"peltier, wanda j","hammontree, steven j",43.70911303818652,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,94,4607.0,3655.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"bastin, gary","workman, margaret a",11.522633744855968,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,95,4385.0,4949.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"isaac, jim l","case, bill",-6.042425541032784,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,96,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"seikel, mark",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,97,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"cox, kevin",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,98,3112.0,6922.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"keely, monty","pope, tim",-37.97089894359179,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,99,4268.0,1468.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"toure, opio","hagler, eddie",48.81450488145049,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,house,100,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"phillips, richard",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,house,101,3305.0,4593.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"smith, russell d","claunch, forrest a",-16.30792605722968,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,2,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"taylor, stratton",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,4,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"dickerson, larry",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,6,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"mickle, billy a",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,8,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"shurden, frank",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,10,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"harrison, j berry",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,12,13200.0,6442.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"fisher, ted v","thomas, nolan",34.405864983199265,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,14,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"roberts, darryl f",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,16,11702.0,8432.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hobson, cal","clark, robert e",16.241184066752755,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,18,12520.0,7480.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"easley, kevin a","taylor, david",25.2,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,20,12005.0,11563.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"muegge, paul","oconnor, william p (bill)",1.8754243041412084,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,22,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"gustafson, bill",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,24,10246.0,12385.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"lawler, larry","martin, carol",-9.451637134903452,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,26,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"capps, gilmer n",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,32,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"maddox, james r",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,34,8035.0,11565.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"ridenour, windsor","campbell, grover",-18.010204081632654,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,38,11106.0,6920.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"kerr, robert m","black, don",23.22201264839676,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,40,7116.0,16601.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mccormick, john","douglass, brooks",-39.9924105072311,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,42,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"herbert, dave",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,44,9667.0,7067.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"leftwich, keith c","sanders, scott p",15.537229592446517,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,46,6982.0,5514.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"cain, bernest","daugherty, patsey r",11.74775928297055,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,48,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"monson, angela z",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,50,11477.0,8526.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"haney, enoch k","williams, jack",14.75278708193771,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1994,senate,52,,,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,"hendrick, howard h",,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1994,senate,54,7375.0,11380.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"meehan, buck","wright, gerald g",-21.354305518528392,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,1,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"matlock, terry j",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1996,house,2,7213.0,3819.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"stites, john t","peters, joe f, sr",30.76504713560551,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,3,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"hamilton, james e",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1996,house,4,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"culver, bob (ed)",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1996,house,5,8111.0,5071.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hutchison, joe j","allen, carolyn",23.06175087240176,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,6,6915.0,6235.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"eddins, joe","franklin, jay",5.171102661596958,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,7,7222.0,4102.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"roberts, larry d 2","mclain, kimberly",27.55210173083716,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,8,,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,"rice, larry d",,,False,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,outcome_not_contested_or_source_flagged
OK,1996,house,9,8719.0,5913.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"steidley, dwayne","birdsong, bryan a",19.177145981410607,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,10,5937.0,3865.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"taylor, gary s","neely, dave",21.138543154458272,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,11,4827.0,10579.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"raley, don","wilt, mike",-37.33610281708425,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,12,7279.0,5667.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"hefner, jerry w","hill, jerry",12.451722539780627,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,13,6520.0,4336.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"settle, bill","mclemore, phyllis",20.117907148120853,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,14,7617.0,5211.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"staggs, barbara","chepkauskas, dan",18.755846585594014,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
OK,1996,house,15,9423.0,3745.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"frame, bobby","hedrick, george m",43.119684082624545,True,Klarner State Legislative Election Returns,data/raw/historical_statewide_elections/dataverse_files.zip,Klarner candidate-contest archive,Klarner contest archive,source_observed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,missing_baseline
